job_id,candidate_idx,position,is_randomized_slice,skill_match,experience_match,embedding_sim,recency,past_response_rate,profile_completeness,region_group,examined,click,applied,shortlist,true_relevance,heuristic_score,outcome_label
2,4,6,0,0.5969784094803497,0.42773011591589366,0.18846062804501346,0.9426456147195121,0.23364184426730497,0.5058602271490399,A,0,0,0,0,0.43346056885874806,0.616979889159483,0
2,0,7,0,0.594312294687389,0.32633999115849643,0.4438046990888571,0.567998396384356,0.1123081138967462,0.904494834663905,A,0,0,0,0,0.4555674440727395,0.6132746955827875,0
2,13,8,0,0.6969604774228595,0.7840857883345029,0.7048989407730744,0.7589575010680609,0.6946043850954442,0.23431394408151313,C,0,0,0,0,0.7118431785382451,0.6129011029570399,0
2,1,9,0,0.21367325908801058,0.8087225901435202,0.7589745624908856,0.6040870832197096,0.26286111859690764,0.669628182604237,B,0,0,0,0,0.42187941114294064,0.605606957029144,0
2,18,10,0,0.29266923608351664,0.24990735929412516,0.5694826825915564,0.7240512205945133,0.14548606825099858,0.7703052238430571,A,0,0,0,0,0.31294968047447996,0.6003077568995174,0
2,5,11,0,0.4697425498140824,0.8546241607610466,0.5156870979567304,0.675597489644312,0.47763321855239477,0.48625004607520944,A,0,0,0,0,0.597901536367306,0.5912984961360381,0
2,9,12,0,0.29181670902175333,0.3646871905132503,0.390617802140662,0.8937296350302687,0.9584106107294362,0.5118644945832646,A,0,0,0,0,0.33280440299211134,0.5796053916320975,0
2,17,13,0,0.7569144817322334,0.25099593491596295,0.7498672664948979,0.3833718183965571,0.5515693045305845,0.7641617110651497,B,0,0,0,0,0.5738299354284039,0.5763374199307485,0
2,11,14,0,0.9057260947827066,0.2699649703256335,0.40492169559840496,0.8061945605946532,0.3021767771601733,0.25354006180775257,A,0,0,0,0,0.5258868833705707,0.5691467772497969,0
2,19,15,0,0.2550485289661252,0.8708251250831834,0.7091556019488467,0.5054545128954467,0.42132945166762464,0.5492448437774196,A,0,0,0,0,0.530252506276661,0.5459334226033254,0
2,15,16,0,0.2798409650960937,0.5427584275418881,0.8979296083862024,0.20560537940628357,0.21838735107566895,0.8383533848325274,A,0,0,0,0,0.4254680144120514,0.5124916577768643,0
2,12,17,0,0.24484177503451932,0.5512982630814426,0.4243030539726421,0.6521612603171392,0.5569872700428408,0.3582879115179705,C,0,0,0,0,0.4563665372258496,0.4733299696497098,0
2,3,18,0,0.6141276329959395,0.1528993913771743,0.4675701243086065,0.3625979743713988,0.549531184156057,0.49550699091301503,A,0,0,0,0,0.5198885810010456,0.4283306414916427,0
2,6,19,0,0.21790973646706546,0.5942808569171103,0.2381233529388782,0.4692709073690591,0.46958566920431577,0.5225906491522864,A,0,0,0,0,0.38195652435585437,0.42272552896984483,0
2,16,20,0,0.26482653605254525,0.29049765087304547,0.4535535042594158,0.225826926316877,0.4250004583847626,0.7105388690249931,A,0,0,0,0,0.21630361558806815,0.39348091260125395,0
3,9,1,0,0.63258913476288,0.5827885969576239,0.4722733637866364,0.9383060530508694,0.5181286618074635,0.8128720689324969,A,1,0,0,0,0.5179481100260998,0.7556333702791183,0
3,10,2,0,0.5618074647233303,0.5794307474613396,0.8454787329949338,0.7390950086778566,0.45643602748352535,0.7882921575466203,C,0,0,0,0,0.6581986896576228,0.7247922968277785,0
3,13,3,0,0.9495169218297953,0.018873580106571645,0.6842456023227398,0.7436039438427724,0.4037123441245827,0.5450577609814409,C,0,0,0,0,0.6102405622150509,0.6434775572238679,0
3,6,4,0,0.5101449061571718,0.7866302763153072,0.5120888976921444,0.7585663831945597,0.7778037465933839,0.5658678147181772,B,0,0,0,0,0.5936100911104107,0.6389632860065683,0
3,18,5,0,0.20328141708362713,0.7567099222744452,0.7285711632645911,0.5889534127700412,0.1641282456910763,0.8397461135825202,A,0,0,0,0,0.47004475611280844,0.6315191021448217,0
3,2,6,0,0.033981469412720476,0.8206899326512709,0.26160425287199746,0.7658752390746876,0.6531311316442737,0.9191390611694525,C,0,0,0,0,0.373771930522568,0.6242479505763385,0
3,8,7,0,0.7502418440700716,0.4769060000812987,0.5722700858796224,0.803235567837961,0.32305620810139285,0.27331260349889436,B,0,0,0,0,0.6000023522502823,0.5955279891185938,0
3,17,8,0,0.8169386492965794,0.5177493435008629,0.4516505160539731,0.4408699344048595,0.5849967739928204,0.7083182707700476,A,0,0,0,0,0.6572819381136151,0.5734473538868818,0
3,11,9,0,0.3060973391948743,0.24370198625620845,0.6513166308380508,0.6326157508844805,0.8687364894044259,0.7326195502375492,A,0,0,0,0,0.40891872364883164,0.5725526944995151,0
3,5,10,0,0.23296793445100294,0.5706304483889022,0.27633314048977653,0.5542795036553279,0.6146420430262932,0.93069226655454,A,0,0,0,0,0.3630291015035161,0.5601290989980069,0
3,12,11,0,0.46957977564557507,0.6370414257934444,0.28763936684455776,0.6775093675878772,0.6003135397450493,0.5765236726249662,A,0,0,0,0,0.45206632153105103,0.5585462107648629,0
3,7,12,0,0.7442244231808729,0.2646428189833767,0.3860492142458313,0.40982997849639824,0.11658313450005128,0.7748246135122712,A,0,0,0,0,0.48331116420453785,0.5331519733641505,0
3,19,13,0,0.5692720185316776,0.3846737751086107,0.39509798769732096,0.5704968011063857,0.38999072081482067,0.5970047962155566,A,0,0,0,0,0.5247383617910718,0.532047957886335,0
3,16,14,0,0.13804754452138476,0.631013027885338,0.6127638040214244,0.3835456190159664,0.6469446265062286,0.8179195858910868,A,0,0,0,0,0.502857463239372,0.5144438681983152,0
3,3,15,0,0.6206765456083895,0.653840109128615,0.4466978515678335,0.4637294011254678,0.12640180481632857,0.42169049571437967,C,0,0,0,0,0.5251695286519541,0.4932180848118036,0
3,0,16,0,0.44173831442694644,0.6406160422773113,0.5438334971831632,0.6314502397241301,0.4456441724958513,0.11477817622239968,A,0,0,0,0,0.53789169263482,0.46159950392829296,0
3,14,17,0,0.8041098875968042,0.5804322349227548,0.39506962874758744,0.2644782527121974,0.6097110293482978,0.38555809760218396,A,0,0,0,0,0.6607856770637416,0.4268770637937493,0
3,15,18,0,0.47485726089485913,0.07120898497137372,0.4346007257244933,0.2551128821282465,0.07369409433202281,0.7314521319093548,A,0,0,0,0,0.2550134747495402,0.4156921382122652,0
3,4,19,0,0.1291443790702242,0.5697461864763134,0.7329248107973694,0.33391163457866574,0.46619783142493126,0.4268807577298028,A,0,0,0,0,0.5043524575046272,0.40987425866275407,0
3,1,20,0,0.19243865439978625,0.43894309913587215,0.5071249780589773,0.36576556270995675,0.48302637617202143,0.3097805532835338,A,0,0,0,0,0.3705395217551763,0.35429194005177006,0
4,4,1,0,0.5673725941018424,0.4804549012248659,0.5801843053612993,0.9806263882052615,0.03922395702694281,0.8065668569267229,B,1,0,0,0,0.5236574076700162,0.7650399751454801,0
4,3,2,0,0.7682396986723883,0.6660807829466308,0.5968596720753796,0.6894741092903216,0.36764549522743917,0.9551762929646748,A,0,0,0,0,0.6631665885105982,0.7514829953996096,0
4,6,3,0,0.7959058576563091,0.6067106643682738,0.987172753283525,0.6259512733672948,0.504838788595869,0.685699489924462,C,1,0,0,0,0.778932189998347,0.7186406762374712,0
4,5,4,0,0.917855416019892,0.7145356742714906,0.6658563942641866,0.5509730340111725,0.19590140229164082,0.8505421811453352,B,1,0,0,0,0.706193609920734,0.7144864461600049,0
4,17,5,0,0.7392794272555048,0.42401713619620496,0.48900535625738006,0.7293740512096186,0.2754486727652813,0.9243589912258464,B,0,0,0,0,0.5676409878590045,0.7130150968763813,0
4,7,6,0,0.6851492649300877,0.5273706306911885,0.6054579062421694,0.6763238863490996,0.16024084770780392,0.8230906877714819,B,0,0,0,0,0.5389069002455263,0.6888141709100126,0
4,19,7,0,0.29321032049850254,0.34946067963085076,0.3888012782336405,0.9813725714373546,0.5802425144128309,0.7268361861909929,A,0,0,0,0,0.39468378624254685,0.6624372543237288,0
4,13,8,0,0.414415341826716,0.5681052321088771,0.3412111857062716,0.8963657719036584,0.43421133671873635,0.6917310075633581,A,0,0,0,0,0.49713608254804964,0.6568152743979558,0
4,18,9,0,0.5946183051763257,0.3168250217392973,0.7958751435300209,0.7839399331366912,0.32533448684176985,0.5021003579202051,A,0,0,0,0,0.5733123134805461,0.6401605855577748,0
4,0,10,0,0.9097566176286156,0.5773712064806003,0.567198696149525,0.2904468770846229,0.04207135942177366,0.9777012904924365,A,0,0,0,0,0.6590450853680876,0.6253621473175083,0
4,1,11,0,0.694907211195297,0.9007138203882238,0.39119129166022937,0.34132649940677795,0.1944913196898366,0.8822838189386767,A,0,0,0,0,0.6797827706341635,0.5930213869941927,0
4,14,12,0,0.576590451206734,0.5692009746773848,0.5421802157566894,0.47014325760677744,0.08520953741715005,0.7870563828828537,A,0,0,0,0,0.5404765412599718,0.5860499333953375,0
4,12,13,0,0.8345939216972339,0.8038643829959251,0.36530404401333927,0.5841191592683235,0.2588076819554902,0.4699049286158232,B,0,0,0,0,0.6520155432460951,0.5822890710540476,0
4,11,14,0,0.4046092136936094,0.20579609697246923,0.8665658893546668,0.6648615888876559,0.19751481224226564,0.525674230465453,B,0,0,0,0,0.3289454340320481,0.5753759888815312,0
4,8,15,0,0.3363882170591137,0.37977891580415235,0.6470163534128259,0.5048612653700734,0.3801782816736249,0.7710231504357422,A,0,0,0,0,0.4595364578583442,0.5549458076396674,0
4,10,16,0,0.602513034769238,0.9569126629644814,0.29261851189272514,0.5601234129203774,0.7084867046578471,0.510496112750004,A,0,0,0,0,0.6525680301225136,0.5536282210053757,0
4,15,17,0,0.4403592702984529,0.33874500021828846,0.5319615173245223,0.646969648144171,0.06299342953980921,0.5189300732072136,C,0,0,0,0,0.4004153985507543,0.5358945133175383,0
4,2,18,0,0.4720709916866774,0.36810883403199135,0.33006833083113174,0.3262303289891874,0.09791239956157415,0.8764593101357633,A,0,0,0,0,0.4301754024576419,0.49042722446102693,0
4,9,19,0,0.5070140017721043,0.4792894470065447,0.334487734226535,0.5966706058054362,0.11858091672565399,0.4150507347509151,A,0,0,0,0,0.5137737084244072,0.4867516008200818,0
4,16,20,0,0.3359779451993458,0.3067634287201329,0.36949869871134167,0.5074374486194515,0.20649045470696792,0.5729221213465496,A,0,0,0,0,0.3613157261469369,0.4573314768120618,0
5,0,1,0,0.8220910300077957,0.8333369410263044,0.7872285004237662,0.7067981856324419,0.1957560016834479,0.7513051615242825,B,1,0,0,0,0.7680362154766602,0.75993727901979,0
5,9,2,0,0.4001184489940755,0.7166230048938774,0.5350462156870545,0.9297397869004029,0.26544072645193273,0.743012417897197,B,0,0,0,0,0.5064554820887515,0.7230990300809975,0
5,7,3,0,0.6575424878629176,0.6992500779228935,0.5398743773886019,0.5328971180134262,0.7086301101258505,0.9855524850432518,A,1,1,1,0,0.6503309320556423,0.6824396501455294,4
5,1,4,0,0.20605888825136084,0.5280907127923975,0.5921729204176175,0.8249172705743099,0.1782859907956741,0.7559818207615124,C,0,0,0,0,0.3476630276398211,0.6502603424709731,0
5,2,5,0,0.9327610783436283,0.5704803966287921,0.5147573882076049,0.48116718031848144,0.3964291381674409,0.8269802081844229,A,0,0,0,0,0.6879760115876717,0.6493293748031383,0
5,4,6,0,0.5285666276953108,0.7839270416889242,0.0,0.6805882331347101,0.48580939217791874,0.9267096486952955,A,0,0,0,0,0.5515819514935946,0.6275609920941614,0
5,11,7,0,0.2553523772489734,0.5838428359516084,0.5217194658349245,0.699218355283833,0.17666065347886756,0.7651829003840109,A,0,0,0,0,0.3759425868710632,0.6109672095030898,0
5,17,8,0,0.12426963418307858,0.34703582323065163,0.5851400912329701,0.696778595152719,0.6035880847238858,0.80602925774557,C,1,0,0,0,0.4231919901460031,0.5864948638753166,0
5,18,9,0,0.4793415429394375,0.6341519828244487,0.8079859397236482,0.7434529389736662,0.06194183527989305,0.27180626031076827,C,0,0,0,0,0.5461843526993638,0.5846744144003829,0
5,15,10,0,0.18705297447069394,0.33267064203094604,0.7578738089837107,0.7287580480186238,0.8971916244684631,0.6130588952530107,A,0,0,0,0,0.4109145300067545,0.5833361223410263,0
5,8,11,0,0.8501041438114237,0.587277343796513,0.6913065025795655,0.35038221193227753,0.33347500799215585,0.6228671819143672,B,0,0,0,0,0.7289558045946194,0.5682899009931885,0
5,12,12,0,0.08005123639070301,0.6438294117247451,0.563511096816165,0.7177823218265176,0.5812199122240677,0.6195909484634899,A,0,0,0,0,0.40075848583399554,0.5670388409086583,0
5,3,13,0,0.6636623688476394,0.3226973078368583,0.6300619816619347,0.598814845133962,0.20434220212374268,0.5045826172055884,B,0,0,0,0,0.44472278307150065,0.5620592334584058,0
5,19,14,0,0.8121705319173342,0.5646621320076087,0.20307770061256097,0.34912348882725097,0.3361675616833265,0.8883779366813089,B,0,0,0,0,0.6303084347279236,0.5530411533401103,0
5,16,15,0,0.2346457659447771,0.8637265823391025,0.33279308939317054,0.6911124244111477,0.5490835365771959,0.5522743178314311,A,0,0,0,0,0.45003929797371073,0.5514464145363619,0
5,6,16,0,0.6030342441247719,0.7638748062080413,0.5273292004320387,0.4101436552619636,0.37888315570085324,0.599814257630774,B,0,0,0,0,0.6949863017599542,0.5394458410537065,0
5,10,17,0,0.45830229834322495,0.18669993443500774,0.32195862866976843,0.8267505457411567,0.683344182043255,0.4515399381127729,C,0,0,0,0,0.3708272903156503,0.5379568080330478,0
5,13,18,0,0.16930197548823275,0.47510468479347434,0.5729867823162026,0.8950830268933603,0.6171769760988527,0.10973657795316566,C,0,0,0,0,0.3992871974830231,0.4995669860509802,0
5,14,19,0,0.296074575747973,0.6246394042543085,0.5823838734570137,0.5837451630140869,0.16553871384350294,0.3823253849777434,A,0,0,0,0,0.4074819572946276,0.4941248611055451,0
5,5,20,0,0.8850453500098452,0.4732588354388864,0.6104516436970923,0.15881300166634135,0.20970098094976963,0.61354694824626,A,0,0,0,0,0.6117916353687821,0.4806217202447137,0
6,11,1,0,0.7423490024255894,0.433075755613004,0.5268392980056468,0.8760072525442553,0.4362697720069307,0.8078801810756078,A,1,0,0,0,0.6047061793679511,0.742258404285377,0
6,0,2,0,0.5792540572283239,0.6652737669500419,0.6629834562545824,0.7954347565770264,0.34633991508239526,0.6328622872687013,A,0,0,0,0,0.6010735441902524,0.6894807403365748,0
6,2,3,0,0.537068834815133,0.5667753812777315,0.2764115445236275,0.7948684651779839,0.17348261364331977,0.8902313669468181,C,0,0,0,0,0.5017309702385416,0.6794613995775861,0
6,6,4,0,0.36373355428614573,0.5075949216606045,0.2775898338294696,0.8396851105325768,0.5783487374495889,0.9095998951289731,A,0,0,0,0,0.3895927749108265,0.6682477628520479,0
6,12,5,0,0.4042729654147886,0.3325188088973459,0.7617105632283632,0.6494334739499954,0.43951373693319556,0.9284838791610971,A,0,0,0,0,0.5162302818760036,0.66757209585898,0
6,14,6,0,0.8494521554572422,0.2704217441073982,0.5087108483178922,0.8336479367156466,0.07304215239223276,0.5147796172783984,A,0,0,0,0,0.5394067415990461,0.6512383071470859,0
6,1,7,0,0.18243989630792032,0.6915153757956697,0.6880182830350792,0.7536324019187457,0.4086263153427775,0.640616170736805,B,0,0,0,0,0.443959140749182,0.6236456478367791,0
6,18,8,0,0.381811204894839,0.12414440953396057,0.7826991628612948,0.7801866948823791,0.008579295366113907,0.6422500710454463,B,0,0,0,0,0.3514383914511261,0.6207188570870104,0
6,17,9,0,0.5283400691778916,0.6131668216747094,0.4352660618283163,0.546256633559178,0.5934261070764404,0.8713673251171475,C,0,0,0,0,0.572570356340977,0.6148892548434013,0
6,16,10,0,0.18710253845280828,0.640251928029814,0.4663463219272382,0.6754679699518964,0.5710846018665849,0.7343887958910411,C,0,0,0,0,0.4081836965389199,0.5820535103159123,0
6,9,11,0,0.399955636227198,0.37759352487994013,0.5672507672450012,0.8755949922413182,0.5682404772073166,0.3366938677243915,C,0,0,0,0,0.4717021269295198,0.5734720272243831,0
6,8,12,0,0.34254827944038535,0.14696473494917373,0.38563294071848925,0.6375556536075173,0.639865365308581,0.867163538296654,C,0,0,0,0,0.2589694256750225,0.5638590198555431,0
6,4,13,0,0.5093366176305046,0.21281114884757152,0.40535286281183214,0.723678748411166,0.3522958856624734,0.5166678517889954,B,0,0,0,0,0.3670246618492592,0.5409390618422646,0
6,10,14,0,0.5314710328495422,0.4790282453258997,0.3138811320493019,0.4262106877390841,0.4776866126748032,0.8676565220592223,A,0,0,0,0,0.5444764519822023,0.5407935204909016,0
6,5,15,0,0.4741347375743781,0.4982192636743305,0.4785389879466369,0.3895390098348963,0.47597314868844964,0.8448342101248579,A,0,0,0,0,0.5215685011368213,0.5402701911690135,0
6,3,16,0,0.6059716883610289,0.6573212878814191,0.35378012650635715,0.4820552249855174,0.3949251686800126,0.5830184154725033,C,0,0,0,0,0.5366768090647749,0.5241688336313067,0
6,13,17,0,0.73468204260074,0.38701266445240134,0.289644052517298,0.6805112058545417,0.2726649720142944,0.3198224219385001,B,0,0,0,0,0.4613278386338122,0.5104847082466605,0
6,15,18,0,0.2771197654299881,0.5573193680226229,0.7549513467501545,0.20905510247111925,0.556655471528725,0.7011489022144144,B,0,0,0,0,0.44697313610691,0.458999115047779,0
6,19,19,0,0.7028261017139179,0.8516949982475527,0.4887595842056905,0.2904488272003122,0.20552892595871017,0.35351126935770777,A,0,0,0,0,0.5984381086927932,0.4539422595722328,0
6,7,20,0,0.3167270371057405,0.48928988412562063,0.2655896467719735,0.17181441429596597,0.4776103265605532,0.7021671248779154,C,0,0,0,0,0.3728465407124912,0.3719533172172861,0
7,12,1,0,0.8184976584110273,0.7118475330504515,0.9447042873627343,0.7643610219079282,0.3631472351391669,0.7102435846613427,A,1,0,0,0,0.8254270256232373,0.7807522990042199,0
7,6,2,0,0.906736660354776,0.6525663720510116,0.5773746641378771,0.7385822601482704,0.7255900739941221,0.7181041305332064,A,0,0,0,0,0.7904658757356141,0.7259031595641953,0
7,15,3,0,0.5550541035112958,0.7093720326711244,0.4126124756668308,0.7562629350923028,0.4228197567928386,0.8388509341601107,A,0,0,0,0,0.5261247916673996,0.6904919509661651,0
7,16,4,0,0.898508557927638,0.4107699841772805,0.5659345478535129,0.5269922110691295,0.49680083889493065,0.9566773072002396,A,0,0,0,0,0.6736224302462516,0.6843600649591559,0
7,7,5,0,0.515020914902777,0.3814297220639569,0.6475766684039134,0.688215493296627,0.5747383538196038,0.8485229814139149,C,0,0,0,0,0.5232859243394777,0.6655387777096974,0
7,3,6,0,0.5360684945123537,0.877539845711131,0.5519104572513693,0.5184321970548256,0.7084812028518429,0.8689655959170115,B,0,0,0,0,0.6166689469221122,0.6496434952841134,0
7,2,7,0,0.11168604364204629,0.6380985276623855,0.2336094965124202,0.8415880906825006,0.2538299393926253,0.9147109662828657,C,0,0,0,0,0.2779872402476596,0.6388377570990001,0
7,18,8,0,0.45081391202824955,0.27940411784761354,0.662308230923929,0.5655210326466653,0.5346160613980221,0.7761697575610572,A,0,0,0,0,0.44804655643283475,0.5868835340441853,0
7,8,9,0,0.8219681484204416,0.7688867710904332,0.6553396084209153,0.3927283195726229,0.6689454441355738,0.582235841061524,A,0,0,0,0,0.7657617400679818,0.5814987127510458,0
7,4,10,0,0.3735840847696996,0.4912161953318339,0.3298869333939697,0.5963179866569852,0.32148003054898966,0.8450563479921394,C,0,0,0,0,0.425133953280167,0.5746176545857133,0
7,9,11,0,0.607459821924739,0.5786602630237531,0.6634341414039389,0.5352351312706878,0.4971695773022378,0.5024756411562551,A,0,0,0,0,0.6469749849017998,0.5614513270354815,0
