student_id,college_id,true_theta
STU_0141,COLLEGE_008,0.6725737012027313
STU_0142,COLLEGE_012,1.8998819348952156
STU_0143,COLLEGE_012,-0.13263374638257355
STU_0144,COLLEGE_010,-0.9745293046706415
STU_0145,COLLEGE_002,1.1070806692869728
STU_0146,COLLEGE_013,-0.12038116395359824
STU_0147,COLLEGE_005,-2.172669546014036
STU_0148,COLLEGE_002,0.8474216771504216
STU_0149,COLLEGE_002,-0.5353281859539227
STU_0150,COLLEGE_012,-0.09053328230416077
STU_0151,COLLEGE_012,0.33198033056901455
STU_0152,COLLEGE_001,0.1904996797790664
STU_0153,COLLEGE_010,0.7094518171390395
STU_0154,COLLEGE_003,-0.43548637056984335
STU_0155,COLLEGE_012,0.5131057981760827
STU_0156,COLLEGE_002,-0.2595466775839172
STU_0157,COLLEGE_012,0.738810480887503
STU_0158,COLLEGE_008,0.6153674840130534
STU_0159,COLLEGE_018,-0.9354387020445953
STU_0160,COLLEGE_002,1.0859821161750323
STU_0161,COLLEGE_008,-0.535963445114048
STU_0162,COLLEGE_002,0.8080577982811451
STU_0163,COLLEGE_018,0.36728731340134063
STU_0164,COLLEGE_015,1.8381836767951225
STU_0165,COLLEGE_003,-0.22346598237185214
STU_0166,COLLEGE_012,-0.3493167961181975
STU_0167,COLLEGE_013,-0.01941960588773261
STU_0168,COLLEGE_010,-0.30317978283427544
STU_0169,COLLEGE_010,0.7999419019420501
STU_0170,COLLEGE_003,-1.616310608436588
STU_0171,COLLEGE_002,-1.053682419146354
STU_0172,COLLEGE_017,-1.067802921579193
STU_0173,COLLEGE_017,0.9503075919735757
STU_0174,COLLEGE_012,1.7106133725819253
STU_0175,COLLEGE_008,-0.1044492185374715
STU_0176,COLLEGE_008,-0.16882172319001063
STU_0177,COLLEGE_012,0.07005216311318138
STU_0178,COLLEGE_017,1.1618783026081905
STU_0179,COLLEGE_016,-0.9273531341905741
STU_0180,COLLEGE_013,0.23836898273478513
STU_0181,COLLEGE_012,0.9751976297824297
STU_0182,COLLEGE_002,0.5010941699398452
STU_0183,COLLEGE_002,0.1895816165987434
STU_0184,COLLEGE_017,1.0010460925671412
STU_0185,COLLEGE_012,-2.703232292999237
STU_0186,COLLEGE_001,0.6778753195309076
STU_0187,COLLEGE_002,-0.6540756831274238
STU_0188,COLLEGE_012,-1.830632896856457
STU_0189,COLLEGE_001,0.5112025995249807
STU_0190,COLLEGE_002,1.3736585451629577
STU_0191,COLLEGE_010,-0.13744851462769186
STU_0192,COLLEGE_012,0.9528745472029388
STU_0193,COLLEGE_012,1.6122782579886454
STU_0194,COLLEGE_003,1.3149144535840473
STU_0195,COLLEGE_012,1.639964529371393
STU_0196,COLLEGE_003,0.7421274910718922
STU_0197,COLLEGE_006,0.0754336389015928
STU_0198,COLLEGE_012,-1.6019658118971685
STU_0199,COLLEGE_012,-0.24606248812994858
STU_0200,COLLEGE_013,-0.8432465953161917
STU_0201,COLLEGE_012,2.1709427174978138
STU_0202,COLLEGE_012,-0.1758858124323366
STU_0203,COLLEGE_002,0.12320480678448567
STU_0204,COLLEGE_008,0.5514853760404675
STU_0205,COLLEGE_004,0.043602446372453724
STU_0206,COLLEGE_003,1.695051040430753
STU_0207,COLLEGE_019,-0.622649361734452
STU_0208,COLLEGE_008,0.1946074552372427
STU_0209,COLLEGE_017,-0.7424705856980482
STU_0210,COLLEGE_012,-1.3200225112207058
STU_0211,COLLEGE_013,-0.6117690909052854
STU_0212,COLLEGE_010,-0.03703679704841202
STU_0213,COLLEGE_012,-0.42930222451725997
STU_0214,COLLEGE_009,-0.692420979873856
STU_0215,COLLEGE_003,-1.4063174636718339
STU_0216,COLLEGE_012,-0.08310557262869477
STU_0217,COLLEGE_004,-1.5047203740310022
STU_0218,COLLEGE_001,0.7600559636896026
STU_0219,COLLEGE_012,0.08243975293450329
STU_0220,COLLEGE_002,-1.4575514994649306
STU_0221,COLLEGE_018,-0.30920907704986345
STU_0222,COLLEGE_019,-0.7521564055905832
STU_0223,COLLEGE_018,0.31917451041918043
STU_0224,COLLEGE_008,1.3404504460231446
STU_0225,COLLEGE_001,-1.8751724696457446
STU_0226,COLLEGE_018,0.11502607914741717
STU_0227,COLLEGE_008,-0.1601327955666404
STU_0228,COLLEGE_019,0.6713400764504657
STU_0229,COLLEGE_019,0.21319662823768915
STU_0230,COLLEGE_013,-0.7519693317388191
STU_0231,COLLEGE_004,-0.31905393566661816
STU_0232,COLLEGE_008,-0.796025856803489
STU_0233,COLLEGE_013,1.0760071385985983
STU_0234,COLLEGE_005,0.02131164867194222
STU_0235,COLLEGE_002,1.9011906857530074
STU_0236,COLLEGE_010,-0.060660813814620775
STU_0237,COLLEGE_018,-0.7084067669104628
STU_0238,COLLEGE_012,-1.5137143926128271
STU_0239,COLLEGE_012,-1.803139676255945
STU_0240,COLLEGE_002,-1.5841359430054898
STU_0241,COLLEGE_012,0.2671266510114834
STU_0242,COLLEGE_020,0.5087250232299338
STU_0243,COLLEGE_002,-1.5811907020321334
STU_0244,COLLEGE_010,0.8950383140761154
STU_0245,COLLEGE_015,-0.4830610516834395
STU_0246,COLLEGE_012,0.14679301198554937
STU_0247,COLLEGE_012,1.6122206282554243
STU_0248,COLLEGE_012,0.8968393158655319
STU_0249,COLLEGE_008,-0.2685306479058323
STU_0250,COLLEGE_004,-0.8911922254152874
STU_0251,COLLEGE_013,-2.151815401329305
STU_0252,COLLEGE_013,-0.7191533192424201
STU_0253,COLLEGE_014,-0.21113023882769444
STU_0254,COLLEGE_018,-0.987179527151184
STU_0255,COLLEGE_010,-0.13125696709230472
STU_0256,COLLEGE_010,0.07685188295876821
STU_0257,COLLEGE_013,-0.22485598180807856
STU_0258,COLLEGE_012,-0.6500025808234597
STU_0259,COLLEGE_012,0.16865467196672768
STU_0260,COLLEGE_013,0.44194064956940904
STU_0261,COLLEGE_017,-1.090399077442846
STU_0262,COLLEGE_008,1.41093237974627
STU_0263,COLLEGE_008,-0.09858813228426173
STU_0264,COLLEGE_002,0.018849622944847662
STU_0265,COLLEGE_012,0.7082144232565571
STU_0266,COLLEGE_002,0.23321613126350166
STU_0267,COLLEGE_009,0.9531366339132451
STU_0268,COLLEGE_010,0.2871241652018242
STU_0269,COLLEGE_004,-0.6124373746404379
STU_0270,COLLEGE_012,0.36150352520610163
STU_0271,COLLEGE_002,-1.1437262073206618
STU_0272,COLLEGE_002,0.10855970577652314
STU_0273,COLLEGE_013,-0.0332299906444608
STU_0274,COLLEGE_008,-0.2081168572725397
STU_0275,COLLEGE_002,-0.12853751143893075
STU_0276,COLLEGE_010,-1.881849045497639
STU_0277,COLLEGE_013,-0.5487249077409615
STU_0278,COLLEGE_003,0.09284490114111471
STU_0279,COLLEGE_012,0.15985639199740037
STU_0280,COLLEGE_002,-1.0276751409259581
STU_0281,COLLEGE_002,1.2657078408647007
STU_0282,COLLEGE_010,-0.8661748482145009
STU_0283,COLLEGE_010,0.9694572005267368
STU_0284,COLLEGE_012,0.42719436187168486
STU_0285,COLLEGE_012,-0.646227309843803
STU_0286,COLLEGE_019,1.775310892609512
STU_0287,COLLEGE_010,-1.19363683175648
STU_0288,COLLEGE_006,0.9191541736100015
STU_0289,COLLEGE_013,1.0005823180429783
STU_0290,COLLEGE_004,-0.6706202090766449
STU_0291,COLLEGE_008,1.3924653000643288
STU_0292,COLLEGE_002,-0.2500465145989528
STU_0293,COLLEGE_001,0.28869362927985703
STU_0294,COLLEGE_019,0.2603218387712207
STU_0295,COLLEGE_013,-0.1343087414705478
STU_0296,COLLEGE_012,0.8108082731597821
STU_0297,COLLEGE_008,0.793488720552213
STU_0298,COLLEGE_002,-1.7485319732381808
STU_0299,COLLEGE_002,1.3043402428781525
STU_0300,COLLEGE_003,-1.6624919880356743
STU_0301,COLLEGE_010,1.0325462043416573
STU_0302,COLLEGE_012,1.1267051368275833
STU_0303,COLLEGE_012,-1.0909664302151982
STU_0304,COLLEGE_004,-0.4108142879545848
STU_0305,COLLEGE_019,-1.1057046684859357
STU_0306,COLLEGE_012,-0.21492103028873533
STU_0307,COLLEGE_010,-0.30803428418574125
STU_0308,COLLEGE_012,0.7796605322693398
STU_0309,COLLEGE_008,1.3103087461196083
STU_0310,COLLEGE_003,1.395683810789956
STU_0311,COLLEGE_008,-0.5621680265783021
STU_0312,COLLEGE_013,-0.20922187374452778
STU_0313,COLLEGE_001,-1.6834381922209503
STU_0314,COLLEGE_002,-0.8058700664961888
STU_0315,COLLEGE_002,0.9648516330974576
STU_0316,COLLEGE_002,1.6155828235482317
STU_0317,COLLEGE_014,-1.234348871879922
STU_0318,COLLEGE_012,-0.5924642591528942
STU_0319,COLLEGE_009,-0.02640575695892703
STU_0320,COLLEGE_002,0.2801611588196068
STU_0321,COLLEGE_009,-0.8096035199216461
STU_0322,COLLEGE_009,0.4240610444640897
STU_0323,COLLEGE_002,-0.47383934707091613
STU_0324,COLLEGE_008,-0.014452270878279104
STU_0325,COLLEGE_008,0.5462842480036996
STU_0326,COLLEGE_012,0.0064222698109378164
STU_0327,COLLEGE_012,-0.4363858905265686
STU_0328,COLLEGE_002,-0.10960980392583083
STU_0329,COLLEGE_008,-0.08836295920533532
STU_0330,COLLEGE_012,-0.3700110298821277
STU_0331,COLLEGE_010,-0.25879606266710237
STU_0332,COLLEGE_014,1.598647170504717
STU_0333,COLLEGE_012,0.5609194479412387
STU_0334,COLLEGE_002,-0.29548031802916036
STU_0335,COLLEGE_002,0.6969544045107356
STU_0336,COLLEGE_012,-0.33381948975600995
STU_0337,COLLEGE_002,1.1731246375866413
STU_0338,COLLEGE_012,0.3696421921980939
STU_0339,COLLEGE_018,-0.10730214400422888
STU_0340,COLLEGE_012,0.4477169258102776
STU_0341,COLLEGE_008,-1.5708761520684993
STU_0342,COLLEGE_012,-1.1267674689098053
STU_0343,COLLEGE_009,-1.1939250063990554
STU_0344,COLLEGE_010,0.14294309476370676
STU_0345,COLLEGE_018,1.732514999485092
STU_0346,COLLEGE_008,2.2313001461926323
STU_0347,COLLEGE_019,0.6380511014407572
STU_0348,COLLEGE_017,0.5008444749444569
STU_0349,COLLEGE_003,-1.801057734152739
STU_0350,COLLEGE_002,-0.5426737997340217
STU_0351,COLLEGE_002,-0.7877837519082389
STU_0352,COLLEGE_001,-0.620847598251116
STU_0353,COLLEGE_002,-0.1681438185847896
STU_0354,COLLEGE_012,-0.47209057769712737
STU_0355,COLLEGE_002,-1.9792998103757877
STU_0356,COLLEGE_005,0.7479102561175338
STU_0357,COLLEGE_013,-1.0727430257398065
STU_0358,COLLEGE_001,0.23924686411114954
STU_0359,COLLEGE_013,2.0740826697499735
STU_0360,COLLEGE_004,-0.9193845915864234
STU_0361,COLLEGE_002,-2.5302875227463297
STU_0362,COLLEGE_012,-0.2860042218801108
STU_0363,COLLEGE_012,1.100959634998571
STU_0364,COLLEGE_015,1.9583474542205939
STU_0365,COLLEGE_012,-1.2295495944524168
STU_0366,COLLEGE_013,0.4966992232365217
STU_0367,COLLEGE_004,-0.46531045678005334
STU_0368,COLLEGE_002,-0.10594835430413566
STU_0369,COLLEGE_012,2.6443433470170348
STU_0370,COLLEGE_013,-1.5029703283951532
STU_0371,COLLEGE_020,0.25373966149457344
STU_0372,COLLEGE_008,0.4676931717654332
STU_0373,COLLEGE_008,1.0857863249393471
STU_0374,COLLEGE_013,0.09798315347089544
STU_0375,COLLEGE_008,0.3080505395041023
STU_0376,COLLEGE_018,-0.3916485674217911
STU_0377,COLLEGE_014,0.26912694124510733
STU_0378,COLLEGE_008,-0.3431922754974105
STU_0379,COLLEGE_012,0.6215718898560508
STU_0380,COLLEGE_012,-0.36961033604363397
STU_0381,COLLEGE_002,0.37710039390218647
STU_0382,COLLEGE_017,-0.029262813684978354
STU_0383,COLLEGE_010,1.1260502507721681
STU_0384,COLLEGE_013,-0.05139372358848624
STU_0385,COLLEGE_005,-1.7730324682068814
STU_0386,COLLEGE_017,1.2619215007139917
STU_0387,COLLEGE_008,-0.9057323008626189
STU_0388,COLLEGE_001,-0.6537663386488198
STU_0389,COLLEGE_017,-0.5956612940434921
STU_0390,COLLEGE_002,1.3744380931708173
STU_0391,COLLEGE_005,-2.1356742139786955
STU_0392,COLLEGE_018,3.1377485336599937
STU_0393,COLLEGE_019,1.0560568090660518
STU_0394,COLLEGE_012,0.22323891412915967
STU_0395,COLLEGE_012,-0.05489400061628639
STU_0396,COLLEGE_009,0.28555407485765694
STU_0397,COLLEGE_004,0.5211224283793383
STU_0398,COLLEGE_006,0.645215585950057
STU_0399,COLLEGE_012,0.5556044660034485
STU_0400,COLLEGE_012,0.08958068125524882
STU_0401,COLLEGE_013,-0.1973384203073261
STU_0402,COLLEGE_013,-0.1512732836535117
STU_0403,COLLEGE_002,-0.194908280352681
STU_0404,COLLEGE_009,1.1337700968670645
STU_0405,COLLEGE_002,0.5935567222808619
STU_0406,COLLEGE_010,-2.9403886346642802
STU_0407,COLLEGE_008,0.655900776529761
STU_0408,COLLEGE_016,0.19473619471877485
STU_0409,COLLEGE_008,-0.018708756445897416
STU_0410,COLLEGE_002,-0.38851845308888583
STU_0411,COLLEGE_002,1.1241127199860135
STU_0412,COLLEGE_013,0.9475264621228578
STU_0413,COLLEGE_012,-0.7728776678236091
STU_0414,COLLEGE_002,0.4070522871245351
STU_0415,COLLEGE_002,-0.971656734541286
STU_0416,COLLEGE_012,-1.3796181647889305
STU_0417,COLLEGE_002,-0.6267172245899651
STU_0418,COLLEGE_013,0.8623934723827588
STU_0419,COLLEGE_012,0.9531250453760867
STU_0420,COLLEGE_002,0.513085420097293
STU_0421,COLLEGE_002,0.7250957868479971
STU_0422,COLLEGE_020,0.5161782871149584
STU_0423,COLLEGE_008,-0.6414815952229522
STU_0424,COLLEGE_008,0.43192254467394064
STU_0425,COLLEGE_013,0.8004095252276823
STU_0426,COLLEGE_018,0.7542913298135743
STU_0427,COLLEGE_020,1.188913371474643
STU_0428,COLLEGE_012,0.7083038472010638
STU_0429,COLLEGE_008,0.3514482075415829
STU_0430,COLLEGE_002,1.0701502383164274
STU_0431,COLLEGE_013,-0.026521259249060063
STU_0432,COLLEGE_010,-0.8818746512277178
STU_0433,COLLEGE_008,-0.16306696394376388
STU_0434,COLLEGE_017,-0.7449026448064491
STU_0435,COLLEGE_002,-0.6751782749743815
STU_0436,COLLEGE_009,-0.14451867071551783
STU_0437,COLLEGE_001,-0.7924199209999613
STU_0438,COLLEGE_009,-0.3079615296390403
STU_0439,COLLEGE_002,-1.8936146669537857
STU_0440,COLLEGE_002,0.21329370737293857
STU_0441,COLLEGE_002,0.0012054753622242368
STU_0442,COLLEGE_012,-0.8170886310681906
STU_0443,COLLEGE_012,0.6592456684324051
STU_0444,COLLEGE_012,0.9375701376265584
STU_0445,COLLEGE_019,-1.6075598643689741
STU_0446,COLLEGE_008,-0.7627247785662142
STU_0447,COLLEGE_004,-0.7691423497872982
STU_0448,COLLEGE_015,-0.9399031011088647
STU_0449,COLLEGE_003,0.8294748419317485
STU_0450,COLLEGE_019,-0.19382613877280352
STU_0451,COLLEGE_001,-0.26451484131061076
STU_0452,COLLEGE_019,-2.0038623644067535
STU_0453,COLLEGE_002,0.6354180302092264
STU_0454,COLLEGE_017,-1.2392583948534726
STU_0455,COLLEGE_010,0.05993263026632825
STU_0456,COLLEGE_020,0.2773769379581917
STU_0457,COLLEGE_002,1.360658595838651
STU_0458,COLLEGE_010,-1.308820399119112
STU_0459,COLLEGE_019,-3.0195121558208253
STU_0460,COLLEGE_010,0.18384954475369486
STU_0461,COLLEGE_012,1.8005111815108537
STU_0462,COLLEGE_012,1.2389463529394373
STU_0463,COLLEGE_009,0.20965941527462578
STU_0464,COLLEGE_012,-0.49163618563204736
STU_0465,COLLEGE_012,0.8071225966373103
STU_0466,COLLEGE_017,-0.9735461997044687
STU_0467,COLLEGE_002,0.47635776935621926
STU_0468,COLLEGE_004,0.5054701591666269
STU_0469,COLLEGE_019,1.0602099074988798
STU_0470,COLLEGE_017,2.7596600389110777
STU_0471,COLLEGE_009,0.39241596717876703
STU_0472,COLLEGE_012,-0.5089636257074988
STU_0473,COLLEGE_004,-0.025574312191994436
STU_0474,COLLEGE_002,-1.7690759048891183
STU_0475,COLLEGE_009,-0.6947131310890582
STU_0476,COLLEGE_008,-0.409282438113104
STU_0477,COLLEGE_012,-0.5240883979345925
STU_0478,COLLEGE_002,0.152354872033722
STU_0479,COLLEGE_019,-0.8224199323822006
STU_0480,COLLEGE_020,1.1210306673244714
STU_0481,COLLEGE_012,0.00020706491819709385
STU_0482,COLLEGE_010,-0.009300321138614417
STU_0483,COLLEGE_004,-0.32789471651291785
STU_0484,COLLEGE_013,0.15519068385897913
STU_0485,COLLEGE_012,0.8250982646676347
STU_0486,COLLEGE_002,-0.8671302157109003
STU_0487,COLLEGE_018,-0.6581164890752567
STU_0488,COLLEGE_013,-0.30372602877666466
STU_0489,COLLEGE_018,-1.345870923473215
STU_0490,COLLEGE_012,-0.8192578597214978
STU_0491,COLLEGE_012,-0.47622087354465903
STU_0492,COLLEGE_008,0.8743891807127275
STU_0493,COLLEGE_018,0.26256132900192497
STU_0494,COLLEGE_014,0.19358991136754436
STU_0495,COLLEGE_002,0.8508979621679722
STU_0496,COLLEGE_002,-0.13737178839939665
STU_0497,COLLEGE_008,0.3904648499288896
STU_0498,COLLEGE_013,-0.10322175293249623
STU_0499,COLLEGE_020,0.26536234939962844
STU_0500,COLLEGE_002,-0.5827586576115821
STU_0501,COLLEGE_012,-2.438817158276429
STU_0502,COLLEGE_008,-0.13427916218630415
STU_0503,COLLEGE_019,1.42274813609994
STU_0504,COLLEGE_013,0.9262154022415924
STU_0505,COLLEGE_013,0.9653974845911707
STU_0506,COLLEGE_009,1.2361307218062179
STU_0507,COLLEGE_008,0.08865759096143744
STU_0508,COLLEGE_004,0.1973157074055956
STU_0509,COLLEGE_002,-0.6176518954343502
STU_0510,COLLEGE_014,-0.31607285602704976
STU_0511,COLLEGE_013,0.6157711497711416
STU_0512,COLLEGE_020,1.2038844371688162
STU_0513,COLLEGE_020,-0.13944627568099954
STU_0514,COLLEGE_010,-0.4501892648514116
STU_0515,COLLEGE_013,0.0005279588565972928
STU_0516,COLLEGE_018,0.6012067489291149
STU_0517,COLLEGE_013,-1.4438548161335418
STU_0518,COLLEGE_003,-2.296180953137238
STU_0519,COLLEGE_009,-0.5505368494915835
STU_0520,COLLEGE_002,-1.2207124259141586
STU_0521,COLLEGE_019,-0.5081401976473109
STU_0522,COLLEGE_012,-0.14778031881747153
STU_0523,COLLEGE_003,-0.4532484090230134
STU_0524,COLLEGE_012,1.4524675344707454
STU_0525,COLLEGE_012,0.32674476460232005
STU_0526,COLLEGE_008,0.30047435961082836
STU_0527,COLLEGE_002,0.6222071440434019
STU_0528,COLLEGE_012,-1.1388331177807691
STU_0529,COLLEGE_010,1.0391117874202687
STU_0530,COLLEGE_013,-0.07576428653545988
STU_0531,COLLEGE_010,0.6704806172412126
STU_0532,COLLEGE_013,-1.0718572330401555
STU_0533,COLLEGE_010,-1.5537587660160643
STU_0534,COLLEGE_010,0.8178896580250287
STU_0535,COLLEGE_015,0.3764095260975166
STU_0536,COLLEGE_008,-0.9020515543575104
STU_0537,COLLEGE_002,-0.8696630812746944
STU_0538,COLLEGE_002,1.1254347844147694
STU_0539,COLLEGE_012,-1.1894118928673278
STU_0540,COLLEGE_012,1.6426729532559634
STU_0541,COLLEGE_012,-0.9006207346478687
STU_0542,COLLEGE_003,0.638391925608383
STU_0543,COLLEGE_002,-0.3286184757489846
STU_0544,COLLEGE_001,0.6031874310823431
STU_0545,COLLEGE_008,-0.5441140021141926
STU_0546,COLLEGE_012,-0.1627929060722942
STU_0547,COLLEGE_008,0.04091917539572113
STU_0548,COLLEGE_008,-1.0021874557814727
STU_0549,COLLEGE_017,0.7408243454201259
STU_0550,COLLEGE_008,-0.5132135664715852
STU_0551,COLLEGE_010,-0.22859991534001858
STU_0552,COLLEGE_013,-0.9943493746085122
STU_0553,COLLEGE_008,-2.5623336587953105
STU_0554,COLLEGE_012,-0.19102776260016902
STU_0555,COLLEGE_014,2.412615421612916
STU_0556,COLLEGE_018,0.7846042878980238
STU_0557,COLLEGE_002,-0.01926037973439464
STU_0558,COLLEGE_018,-0.2628908292082677
STU_0559,COLLEGE_009,0.02246589281204638
STU_0560,COLLEGE_003,0.54711911517521
STU_0561,COLLEGE_009,-1.1808128153088449
STU_0562,COLLEGE_019,1.114321694668872
STU_0563,COLLEGE_009,0.7153813154412441
STU_0564,COLLEGE_006,0.7181857257079345
STU_0565,COLLEGE_012,0.4384757388097273
STU_0566,COLLEGE_003,0.019616657693989903
STU_0567,COLLEGE_002,0.6728612359668199
STU_0568,COLLEGE_002,0.591814133741378
STU_0569,COLLEGE_002,-0.3540407109410238
STU_0570,COLLEGE_002,-0.573601772896901
STU_0571,COLLEGE_002,0.1018562952619867
STU_0572,COLLEGE_012,1.5490201514951873
STU_0573,COLLEGE_002,-1.2391070756539009
