match_id,student_id,job_id,segment,event_time,skill_overlap_score,years_experience,experience_gap,resume_parse_confidence,interview_eval_score,communication_score,role_historical_hire_rate,is_successful_match
H000046,416021,26605,data_analyst,2026-04-01 00:46:00,0.6939232823876272,2.6185374788911817,0.7881988847784682,0.8730107051963392,0.839877158552753,0.9242104302516528,0.24,0
H000047,136769,26258,sales_sdr,2026-04-01 00:47:00,0.31245754577686724,1.293200558947598,1.1360967376916078,0.5415331339648819,0.4372013819278211,0.8301053244684145,0.22,0
H000048,427480,23959,software_eng,2026-04-01 00:48:00,0.7952348409655299,3.097177016972858,-0.973990095920394,0.9010277649825108,0.4718736065117299,0.46869583275927323,0.3,1
H000049,929313,25653,support_ops,2026-04-01 00:49:00,0.7341290074846551,2.2848631402175394,2.4100875902363263,0.7880069304078763,0.6291026541617327,0.4980471224599638,0.18,0
H000050,464038,20833,software_eng,2026-04-01 00:50:00,0.697910332009081,2.759138596548873,0.24652673591919783,0.7762731199082805,0.48844083143535116,0.32988584091324363,0.3,0
H000051,952061,21382,qa_eng,2026-04-01 00:51:00,0.575733153448747,5.037300789816463,-2.258386677171782,0.9787657178631676,0.7581592770164877,0.2826114720739214,0.2,0
H000052,581689,26586,data_analyst,2026-04-01 00:52:00,0.461566650427107,5.9937832071648485,-4.393853428230234,0.8833616431793047,0.6854044940514645,0.6362326159202883,0.24,0
H000053,228215,21009,sales_sdr,2026-04-01 00:53:00,0.6180906817826244,1.1290093709590987,0.7659115030122263,0.6930468878091847,0.5062317006392558,0.4989266641800783,0.22,0
H000054,543952,24666,qa_eng,2026-04-01 00:54:00,0.5744937656314797,3.6605374521986103,-0.5627688307141381,0.8990376996230652,0.7164998858461392,0.8400919009740723,0.2,0
H000055,122001,25808,sales_sdr,2026-04-01 00:55:00,0.6960312897624482,7.186090033983739,-2.1644497297418877,0.9728654250310127,0.8719013266500824,0.5137376884341636,0.22,0
H000056,446909,20535,sales_sdr,2026-04-01 00:56:00,0.683983074094743,4.218907692458614,2.005874520730809,0.5758975892974044,0.5698884877006375,0.873652042613586,0.22,0
H000057,961916,24490,qa_eng,2026-04-01 00:57:00,0.9032407866542167,1.3853203594058698,1.90358180034233,0.9959098218744414,0.502368541661367,0.39743736941976243,0.2,0
H000058,626115,21328,data_analyst,2026-04-01 00:58:00,0.46966875652975254,5.821367679437145,3.317235081806551,0.8041509443155554,0.7817198004888849,0.7085727119930602,0.24,0
H000059,570822,23408,support_ops,2026-04-01 00:59:00,0.8967054408550021,4.417710581934251,-2.388489389545437,0.9480138447749588,0.8776813573841035,0.7427960441409243,0.18,0
H000060,800815,26675,qa_eng,2026-04-01 01:00:00,0.30008898922538274,4.13227023362761,-2.1141077484830744,0.8466035708837144,0.722266785721358,0.810591853331495,0.2,0
H000061,701827,22217,data_analyst,2026-04-01 01:01:00,0.8447467667096824,2.5634433786195325,3.15190577336121,0.7537723177321495,0.7348464882363006,0.7173854437586051,0.24,0
H000062,345424,20111,support_ops,2026-04-01 01:02:00,0.9086239679082405,3.964031907025539,-1.0899480370969137,0.8504011930547998,0.7366428841571333,0.47433191368213773,0.18,0
H000063,673671,22776,software_eng,2026-04-01 01:03:00,0.8820654194453362,14.311920830561988,-12.66798660531172,0.9206852113329155,0.5810706693536878,0.8134438860369854,0.3,1
H000064,555009,21955,qa_eng,2026-04-01 01:04:00,0.826093801631387,0.5416252127274975,1.9731195446467549,0.7822964929375286,0.44365480410896346,0.7363832521229687,0.2,0
H000065,214095,23194,data_analyst,2026-04-01 01:05:00,0.7338327033712146,2.184338771844178,-1.1196333294624496,0.3673585000304753,0.6866007468000684,0.8506371102544057,0.24,0
H000066,929788,21076,data_analyst,2026-04-01 01:06:00,0.6255338488929622,2.3482427790662768,-0.12190784773208696,0.8438598256995606,0.5362154352263806,0.4159446167866684,0.24,1
H000067,429139,25345,sales_sdr,2026-04-01 01:07:00,0.7009635315475093,0.237155121213765,0.7157782983948129,0.888496686981971,0.6298916678765633,0.47363575378150524,0.22,0
H000068,447192,22171,software_eng,2026-04-01 01:08:00,0.777994453922143,10.292496054134775,-9.229322812949952,0.8841915493397001,0.6971426456339511,0.7869041829901291,0.3,0
H000069,239241,24237,data_analyst,2026-04-01 01:09:00,0.46931175699894717,1.2925356101259038,1.7802608794076045,0.598427041880519,0.564034675550844,0.6608010812057166,0.24,0
H000070,615083,27622,data_analyst,2026-04-01 01:10:00,0.5643813331358715,1.225443624105887,-0.9712359155226333,0.9364604992303067,0.5379467132281139,0.6878672197717953,0.24,0
H000071,790981,25066,software_eng,2026-04-01 01:11:00,0.7183019770671353,0.8036598992850008,0.16015178714124456,0.9254168673071855,0.4703773676192038,0.5376812623487317,0.3,1
H000072,996623,23339,sales_sdr,2026-04-01 01:12:00,0.8688927673826295,2.165863837780111,-0.829546030493568,0.986017130137882,0.7857253715223277,0.8373353194404822,0.22,0
H000073,307246,23735,qa_eng,2026-04-01 01:13:00,0.7402048658073095,4.120260215349671,-2.2854791565834014,0.8787675748571113,0.3002869847751839,0.8644105797211967,0.2,0
H000074,368926,27064,qa_eng,2026-04-01 01:14:00,0.464576418234241,2.930676430247967,0.9080172413556618,0.9484562253719351,0.8006770243503704,0.5811752119421684,0.2,0
H000075,772898,29262,data_analyst,2026-04-01 01:15:00,0.6169431865887427,1.4551824308268226,0.3268689749754272,0.9819377413429556,0.5649762170526322,0.20656756197535345,0.24,0
H000076,502063,25545,software_eng,2026-04-01 01:16:00,0.26906912315414216,3.969207212207816,2.7313018403377938,0.7071743730735224,0.4260409602402817,0.6702419201687132,0.3,0
H000077,694741,20541,qa_eng,2026-04-01 01:17:00,0.7565982185642145,2.95650154723032,-1.4636208516886775,0.9587011567886061,0.5190779489775962,0.3256512315121247,0.2,1
H000078,271334,22065,software_eng,2026-04-01 01:18:00,0.5677669835551348,6.650086767182781,-6.366166642753121,0.9200718279820438,0.12821856286900066,0.7661366167626339,0.3,1
H000079,307032,20797,sales_sdr,2026-04-01 01:19:00,0.5739609872398768,1.8163208674278064,-0.7953097108080036,0.8738260999917568,0.615466808529255,0.5016486961222851,0.22,0
H000080,619177,23150,support_ops,2026-04-01 01:20:00,0.7393110286946346,1.685688934047751,1.3542176860088988,0.8717474367674976,0.5737372316535436,0.27857851304643855,0.18,0
H000081,937955,24911,support_ops,2026-04-01 01:21:00,0.6678805001412736,5.198802172551601,-4.139063471338306,0.9280319941097519,0.49907724960099364,0.24671078151565876,0.18,0
H000082,395510,25257,qa_eng,2026-04-01 01:22:00,0.5879251013421731,1.2521722991834718,0.20634843256657742,0.7242886474314458,0.4293783508747522,0.616012765736673,0.2,0
H000083,322339,23256,software_eng,2026-04-01 01:23:00,0.7478786602099784,0.7798515464154236,4.9035151123722045,0.78944417163493,0.8302703361138186,0.4763655182911579,0.3,0
H000084,623930,28495,qa_eng,2026-04-01 01:24:00,0.5400966931245378,2.889550692155477,4.001885021694397,0.9071245163921252,0.3695746382488754,0.6464600598458736,0.2,0
H000085,586709,27621,sales_sdr,2026-04-01 01:25:00,0.7596694337480084,4.210540340519851,-3.5283852508186158,0.8653720981191649,0.43117299970268425,0.6424254282526397,0.22,0
H000086,850421,20506,software_eng,2026-04-01 01:26:00,0.6296409083584266,0.7249399447831975,1.3811735871933535,0.711275634048108,0.7889177918680275,0.4661995575025807,0.3,0
H000087,370922,24272,software_eng,2026-04-01 01:27:00,0.6537731173466591,5.578245967761736,-2.591741604827391,0.8211092631469176,0.741225940565811,0.8475954332305323,0.3,0
H000088,756432,22289,qa_eng,2026-04-01 01:28:00,0.35188961851334966,0.6545670309620292,4.190692020460302,0.6354056896750906,0.3413164097641355,0.7626176855539625,0.2,0
H000089,904650,23571,data_analyst,2026-04-01 01:29:00,0.6982909152521529,1.8941378189442983,-0.1284618812687195,0.9961739039625527,0.6457776882111845,0.7247507185807619,0.24,0
H000090,854482,21393,data_analyst,2026-04-01 01:30:00,0.7187329899301073,2.9465923727916987,0.021797835962698908,0.7533204862674071,0.6412988052744719,0.5023889438276062,0.24,0
H000091,195511,28702,qa_eng,2026-04-01 01:31:00,0.7225152585771101,7.067585146087833,-1.618282866255477,0.9843438258434519,0.45946300070709173,0.8037542994876106,0.2,0
H000092,887888,29946,data_analyst,2026-04-01 01:32:00,0.8376671806586545,7.3469180045128315,-4.772117448680111,0.8180127888762045,0.7292317385289558,0.7033776339274197,0.24,0
H000093,267314,25202,support_ops,2026-04-01 01:33:00,0.8665146972753105,3.355856259453473,-3.232033123826156,0.7595256815772871,0.5412224945731489,0.3858904189646413,0.18,0
H000094,488434,21232,support_ops,2026-04-01 01:34:00,0.5912118136637813,2.1468928930127382,-0.057553295066370413,0.8886180053025625,0.39320954811575537,0.5137166040383934,0.18,0
H000095,912004,29571,sales_sdr,2026-04-01 01:35:00,0.48046764685230875,2.2489787343951617,-1.0015575927778866,0.8190965717085498,0.764512785601509,0.21954072093828841,0.22,0
H000096,564567,22245,support_ops,2026-04-01 01:36:00,0.5150512218812545,9.656060923088447,-8.329866127359573,0.9456698524588231,0.6744268841956401,0.3915280826233118,0.18,0
H000097,863574,20829,qa_eng,2026-04-01 01:37:00,0.895104229096169,6.304012534729908,-4.882538113510863,0.9940539477924308,0.5598695111749773,0.397178232440272,0.2,0
H000098,717354,29610,sales_sdr,2026-04-01 01:38:00,0.5237717874725698,3.8523599751270603,-3.606621487154989,0.9680792689095259,0.1318603959465464,0.6955959285519399,0.22,0
H000099,774660,23425,qa_eng,2026-04-01 01:39:00,0.6242489326028692,3.430619950411845,3.145598439316386,0.9492170229778981,0.8932619089195143,0.5006355132252323,0.2,0
H000100,822766,21383,software_eng,2026-04-01 01:40:00,0.6624232525747938,3.2117197507071498,1.8507992237499535,0.9182291273416027,0.6083515079248772,0.7049441350581847,0.3,0
H000101,986775,22419,support_ops,2026-04-01 01:41:00,0.5802899815176135,0.5143933501295076,6.746849010082531,0.790726576118048,0.5418815692514096,0.4483844627070031,0.18,0
H000102,555537,21609,sales_sdr,2026-04-01 01:42:00,0.6793984349095057,0.1361147395607852,9.4697797738593,0.8814250767315625,0.42004690673804423,0.8290892389415291,0.22,0
H000103,197815,24992,software_eng,2026-04-01 01:43:00,0.8813873530900165,2.5018860157267553,0.3872606714910618,0.9079259687832915,0.6099492714137921,0.5118794717019262,0.3,1
H000104,269184,21132,support_ops,2026-04-01 01:44:00,0.29728011976110413,1.1235066199775,0.5005345599274347,0.9289009584831738,0.8099095641493951,0.32162332881607303,0.18,0
H000105,227618,21287,support_ops,2026-04-01 01:45:00,0.529039350718713,3.4600373187944946,0.06065149484337695,0.7776599243662795,0.44801277448288107,0.7656674793962125,0.18,0
H000106,246208,20582,software_eng,2026-04-01 01:46:00,0.6159598315693131,3.2799109632853503,0.353235032847099,0.6407213891776756,0.7185502936523942,0.4129942573415664,0.3,0
H000107,145665,29581,data_analyst,2026-04-01 01:47:00,0.7649959644698009,0.7624130051176597,0.856355126791604,0.8888036687407077,0.543165125670236,0.6177291327745178,0.24,0
H000108,270617,24233,software_eng,2026-04-01 01:48:00,0.47494388282175926,3.5091127063098173,-1.928891680601102,0.8394772383277628,0.7752704457154709,0.6182539491648121,0.3,0
H000109,515157,25793,data_analyst,2026-04-01 01:49:00,0.6952434598176016,3.650427017742193,-1.3059526298533317,0.8306099918641862,0.7326760323021752,0.5365969721122512,0.24,0
H000110,725771,27210,data_analyst,2026-04-01 01:50:00,0.5442896802800272,3.579757646400779,-2.0973726961874073,0.9695843949281611,0.7542170046585382,0.47153071130989105,0.24,1
H000111,680059,20102,data_analyst,2026-04-01 01:51:00,0.721262414000192,1.8324167431599727,1.828402441337056,0.6153295651936566,0.3494723613797122,0.6138105560038764,0.24,0
H000112,655393,28305,sales_sdr,2026-04-01 01:52:00,0.6128658017093703,4.075479330655049,-3.2516086386673404,0.8123114521767292,0.6555831042325567,0.684794048734956,0.22,1
H000113,585831,22210,software_eng,2026-04-01 01:53:00,0.5037377547376787,4.25885070519283,0.0010932970419110788,0.9218179895834377,0.5524347237824928,0.215946766999236,0.3,0
H000114,263809,29885,data_analyst,2026-04-01 01:54:00,0.7807874171886383,4.050794169128126,2.0608920760125073,0.7439970606783692,0.5422885003885106,0.5843586484357348,0.24,1
H000115,110209,22116,data_analyst,2026-04-01 01:55:00,0.8078615563681385,2.41263276661003,4.559449224627473,0.8210437417433367,0.7866619185168652,0.8607346236304233,0.24,0
H000116,579063,28903,data_analyst,2026-04-01 01:56:00,0.7266246516919413,7.6894788207936635,2.902807914256366,0.9682803336749455,0.7182780375261677,0.8706726353926105,0.24,0
H000117,879966,20312,support_ops,2026-04-01 01:57:00,0.8869133375875305,6.678689716432473,-2.975327253106586,0.80466432051785,0.5008471180885519,0.39555127379271476,0.18,1
H000118,339315,28662,data_analyst,2026-04-01 01:58:00,0.6055033352382972,3.0901567427733374,-2.403446246189871,0.7855433742113977,0.6249305386347215,0.8439271952017903,0.24,0
H000119,590473,26679,sales_sdr,2026-04-01 01:59:00,0.7271131768143692,1.7037299557830161,1.027027828591654,0.6603173641252521,0.8158199387265636,0.4885194179140643,0.22,0
H000120,394893,28091,data_analyst,2026-04-01 02:00:00,0.5682768381642421,1.546371879309587,7.543671588666381,0.8829447170998395,0.6435606747213563,0.675093833706703,0.24,0
H000121,223421,20291,data_analyst,2026-04-01 02:01:00,0.7625095335239177,4.320728583810154,2.5051670339941134,0.8996520515491236,0.775930656510239,0.4058927160143538,0.24,0
H000122,388358,20836,support_ops,2026-04-01 02:02:00,0.6879435729158467,0.9791398420220117,1.0176912107686986,0.9064028464328595,0.5798644685464619,0.5475791467520891,0.18,0
H000123,294990,25407,qa_eng,2026-04-01 02:03:00,0.7772496958369915,4.5326196944400365,-4.197994699348765,0.961381859627335,0.8605523177896212,0.8377928590170328,0.2,0
H000124,208853,22026,data_analyst,2026-04-01 02:04:00,0.5048633010335806,0.8550762713224831,2.7104171793043528,0.9456785522574921,0.4436341029277301,0.644362389244397,0.24,1
H000125,503594,24027,qa_eng,2026-04-01 02:05:00,0.7955669563906258,2.7340689097617537,-2.0914615830966135,0.7246481665237791,0.5474046848244496,0.5622209089822845,0.2,1
H000126,188506,27423,qa_eng,2026-04-01 02:06:00,0.8834626984277331,4.299411084004928,-0.8067763554453933,0.8929840207984253,0.6320552106375685,0.3571448199385938,0.2,0
H000127,538348,20760,qa_eng,2026-04-01 02:07:00,0.2761902219700032,1.602481729562156,2.2019662950311916,0.9566207179318644,0.7966244845932421,0.5617926455997375,0.2,1
H000128,632465,23444,software_eng,2026-04-01 02:08:00,0.316629655794974,5.508556114026405,1.0919001651034508,0.9901217786994438,0.7596674415893816,0.8796872929241359,0.3,0
H000129,695323,27284,sales_sdr,2026-04-01 02:09:00,0.840228607867098,2.2035662029203773,-1.822794807935952,0.6439576795150931,0.5284608966552221,0.7782872978406916,0.22,1
H000130,783720,28456,data_analyst,2026-04-01 02:10:00,0.585728632671096,2.9244083758630675,1.9551536281692323,0.873836723095177,0.6798742938678237,0.7185443352290153,0.24,0
H000131,471575,21856,support_ops,2026-04-01 02:11:00,0.6265206887921375,0.4151920112165832,1.9466829464955742,0.7832226842550096,0.6981242138844264,0.40109142981474416,0.18,0
H000132,433023,26663,qa_eng,2026-04-01 02:12:00,0.39949020329919266,0.8321345068848282,6.9717086610118315,0.8984784408618992,0.28834099809951663,0.7843153864326227,0.2,0
H000133,876762,28231,sales_sdr,2026-04-01 02:13:00,0.6252694200348956,0.45334516589001794,4.200198625319023,0.7767336957842409,0.756122677639949,0.3254244634205353,0.22,0
H000134,724956,20928,sales_sdr,2026-04-01 02:14:00,0.7484718989672542,4.846810745242351,-1.940394005973486,0.8426845037451391,0.42387282023169487,0.29801369322657356,0.22,0
H000135,765969,20198,support_ops,2026-04-01 02:15:00,0.8474090966452612,2.1244501776961497,-0.9135935086338276,0.9236357052749848,0.2821817799377361,0.4613724266049846,0.18,0
H000136,916337,27660,sales_sdr,2026-04-01 02:16:00,0.9262867104231584,5.875372035410759,-3.322357586078009,0.8682174532806425,0.48970230360731487,0.6191885966033722,0.22,1
H000137,701013,28208,software_eng,2026-04-01 02:17:00,0.4495855818807427,0.27903053850697684,5.448072255470565,0.851096741987866,0.8323720186237464,0.6281984329219463,0.3,0
H000138,386271,24080,qa_eng,2026-04-01 02:18:00,0.6279341560411917,3.949879369543982,-1.3836966042399745,0.8085543283098421,0.8741009274735264,0.42574970920341754,0.2,1
H000139,896831,20947,software_eng,2026-04-01 02:19:00,0.692095974237483,0.4123366494705593,2.08809310113284,0.7665518255578603,0.7244294432702162,0.5659773436139806,0.3,1
H000140,259920,25335,sales_sdr,2026-04-01 02:20:00,0.716992351738888,1.4525338445368834,1.1513024520625375,0.9545296968407908,0.6435908629522239,0.715880799450401,0.22,1
H000141,913169,28939,support_ops,2026-04-01 02:21:00,0.7855735082013172,2.6982056551995974,-1.0717897298146895,0.9190069217735614,0.8179027865893581,0.6726937872474211,0.18,0
H000142,911756,21675,support_ops,2026-04-01 02:22:00,0.6395440077093055,2.072379966831471,-0.9783782160938226,0.8000453158622168,0.9054232483725162,0.9502681181714538,0.18,0
H000143,803399,22887,sales_sdr,2026-04-01 02:23:00,0.566876513425503,3.5809113339161955,-2.3236043031243834,0.9682880984893597,0.6616330605860932,0.4888864839035605,0.22,0
H000144,530557,24790,software_eng,2026-04-01 02:24:00,0.5908804922655568,1.8222657534540532,0.9669710565055878,0.914053287121429,0.8696306065347479,0.7706190862081115,0.3,1
H000145,323189,28517,support_ops,2026-04-01 02:25:00,0.4794078741936128,2.477747723185793,2.5662716731431052,0.904900808703437,0.659423157153877,0.5885655820863357,0.18,1
H000146,828894,23095,qa_eng,2026-04-01 02:26:00,0.5272095224253653,1.2381599384810602,1.8503424618583957,0.8919149292120018,0.5526336710347228,0.782306546051059,0.2,0
H000147,284796,22786,data_analyst,2026-04-01 02:27:00,0.6966285805645619,4.4560387044814345,1.3491088144787442,0.9917549697479452,0.8416874105691792,0.4613740990902871,0.24,0
H000148,868021,21722,support_ops,2026-04-01 02:28:00,0.8657395428440862,3.1771535012867407,3.7312600341517594,0.8410154921454996,0.6876233681460177,0.7071139066712464,0.18,0
H000149,236637,29288,qa_eng,2026-04-01 02:29:00,0.8471208589869639,3.9195139518143254,5.566504639736884,0.87762916338329,0.48734839347717407,0.7396741573053001,0.2,0
H000150,371381,25264,support_ops,2026-04-01 02:30:00,0.8464174760631318,2.8550996691053245,6.072799475135485,0.9399857127817419,0.36753599978398027,0.6604357573545122,0.18,0
H000151,321676,24688,data_analyst,2026-04-01 02:31:00,0.6219193384340204,5.004643885042749,-4.269437020678325,0.7922775730029995,0.6025574825912259,0.5740659276588537,0.24,0
H000152,725006,20103,software_eng,2026-04-01 02:32:00,0.6349494347646055,1.8497062567243898,2.1595505919136633,0.7464754958719756,0.5687278858310556,0.6681799093898316,0.3,0
H000153,970014,22979,data_analyst,2026-04-01 02:33:00,0.8407744643721942,3.0592703242841757,-1.1943870440508284,0.792713406040404,0.7670047690186202,0.785394537737444,0.24,0
H000154,265227,20429,software_eng,2026-04-01 02:34:00,0.9107952340180575,15.421518999098504,-14.111109223873271,0.8702770635457163,0.7329147027246354,0.7166075760893875,0.3,1
H000155,703470,20714,sales_sdr,2026-04-01 02:35:00,0.7882627261290035,1.059473704173674,1.160798259092808,0.9871371208306927,0.8678349200713981,0.3479026753109472,0.22,0
H000156,238695,23544,software_eng,2026-04-01 02:36:00,0.49653853014021593,6.090805971793658,1.3326567507699885,0.7772016795293951,0.7927977825886108,0.5986998393489468,0.3,0
