candidate_id,cand_experience_yrs,cand_expected_salary,cand_region,cand_activity_score
C00187,8.160978189726514,9.913842726929285,North,0.3344540153432934
C00188,2.8756147756297503,9.283978861699792,Central,0.11526187980834061
C00189,0.0,11.527218796847716,Central,0.81672286509044
C00190,3.4661273327629405,12.031107043744749,West,0.24644189525149535
C00191,4.90914484879815,11.36128229194556,East,0.1853410985990859
C00192,5.261086377527872,11.184356923325716,East,0.5415565858907856
C00193,0.0,5.218973792506495,East,0.6205044964143663
C00194,2.875632541845226,11.88880683586583,West,0.48730015844784513
C00195,1.7537511280572473,8.117375707034869,North,0.6798164146743195
C00196,4.802620858379662,7.780528548026371,North,0.12370131737297854
C00197,8.681052789623374,7.798766967054747,East,0.4166878445058811
C00198,4.693029931766541,9.941158836679477,East,0.05134173606718989
C00199,3.0439807282695877,8.321654510010838,North,0.07666476071717206
C00200,12.218512399324919,12.465464939940158,West,0.20268362696985454
C00201,2.775480472033138,10.579245084584363,Central,0.17457782856259033
C00202,8.992699754492914,10.260172144464683,Central,0.47370564630402145
C00203,0.6304660537361149,10.278216026893446,North,0.11676551275236449
C00204,4.168430020732502,5.075651367534887,North,0.26657501181876125
C00205,5.882481690015533,3.0,North,0.135669212761421
C00206,0.8564793433905393,4.837596580633981,South,0.03083585380114594
C00207,4.664125761928685,10.580692571261945,West,0.44267286360130276
C00208,0.0,3.263111170169587,North,0.11801598104518843
C00209,4.204302890313157,14.921812135722742,Central,0.3713567301362775
C00210,0.0,8.77818650076834,Central,0.11914704601017577
C00211,1.7203962239652548,12.932959877781617,West,0.10780517158498495
C00212,0.8667505350747029,6.5277823728591695,Central,0.11284535117998434
C00213,4.938137737824405,7.984649755497868,North,0.34296452542809697
C00214,0.628084712711698,10.759695866750658,East,0.4133043462314046
C00215,1.9636354784734653,13.046641654826587,North,0.3585833902958573
C00216,10.716494999243272,14.719149809881673,East,0.18426290262342213
C00217,4.769376732575599,11.747814671083265,Central,0.5317448888195391
C00218,4.586142747816396,10.44725177841993,East,0.13222154247154763
C00219,2.6150733912371646,11.349030646979362,Central,0.3374156814218655
C00220,3.478712831913519,9.368708430107333,East,0.40295610472910487
C00221,3.468959241770689,9.244059421656821,East,0.35692745959170696
C00222,6.5974510095394585,11.85384184977795,East,0.3281890786179259
C00223,4.544294193851086,10.661118761061815,South,0.15400306058488786
C00224,0.352605104473374,5.701509715181549,East,0.01466513452368539
C00225,2.8881608393804132,13.104758672427455,West,0.4695299759827243
C00226,5.655864688916797,3.0,East,0.30439238620230763
C00227,2.944961861168451,12.103009201799637,North,0.01014274023178271
C00228,1.574108590382334,6.564972305418696,South,0.5206867732643456
C00229,1.0000456575688088,10.42685055614381,North,0.2818820664754195
C00230,1.7004386590633889,10.399087270860237,West,0.31232504901231656
C00231,3.366668544846801,10.14049536536909,Central,0.41643864385220775
C00232,0.0,7.416328142357609,South,0.5848710679631706
C00233,0.005065719827550552,3.688269944026235,North,0.369035904061003
C00234,5.5109508625721615,13.246075081655027,East,0.44378313703431027
C00235,1.6429689151974909,13.818030206424623,Central,0.13021399779415596
C00236,10.365024955197821,13.012823478471002,South,0.5130842381975518
C00237,0.0,10.273164810612458,East,0.1220663099848223
C00238,6.66311877035174,13.488512079339628,North,0.1908807873967115
C00239,7.6285621073286585,10.909642293744353,West,0.35477915018761985
C00240,1.9319642433479753,10.675191312802191,North,0.3988739407874933
C00241,7.687974793946241,11.39833807916151,East,0.3018094783122492
C00242,0.6364640076612975,5.605900098589435,North,0.11126148141709973
C00243,3.1968675188575766,7.266292060873964,North,0.4286891571563883
C00244,4.87543830227893,13.476348339404106,East,0.2521959677995315
C00245,7.473907157696648,8.263548271531343,South,0.08313617900913325
C00246,1.1246226829142092,14.633795376985423,South,0.10829734115850287
C00247,2.674432653121392,3.0,East,0.13907449311821768
C00248,7.288427099066019,6.110558564530459,South,0.17801050834831794
C00249,0.0,10.305195773726243,North,0.2373586371141722
C00250,5.839132629312358,6.831676811221996,East,0.17940896316098712
C00251,2.672581171449967,13.180258663084494,South,0.5678572304742349
C00252,7.064631597944459,11.30933096713872,Central,0.1748563554350914
C00253,3.7566785303519166,7.060798401991052,East,0.2585998995091509
C00254,4.266806622667856,3.1418705267456453,South,0.08936152592995973
C00255,5.057387491566142,10.355978041899304,Central,0.4760237364592405
C00256,0.0,6.640474673784778,North,0.0793169673533936
C00257,2.582679363782726,3.7024711676924467,West,0.4947315609983612
C00258,3.149970478877502,11.44400783930104,East,0.06007550663313737
C00259,4.197949905754738,7.142352723075278,West,0.12810251617481094
C00260,4.73432885139597,8.77809593497466,East,0.06315740173080248
C00261,1.3994429202299359,13.943993931053573,West,0.20287675606476804
C00262,0.9883355919659418,11.910134774503197,West,0.30755109032147165
C00263,9.723845480040644,12.39149315798937,North,0.34349499574651843
C00264,0.76679092585821,10.696992549820756,South,0.26545585209291184
C00265,11.407588110078454,6.512656037582381,West,0.20731455645789504
C00266,6.958522143672136,11.15399141456433,East,0.11992951013405312
C00267,6.660478986397611,6.286600484635423,North,0.39950973982108046
C00268,4.688162984477378,9.236373332100069,Central,0.26078129649527615
C00269,1.090545810214524,10.293860203802442,North,0.2437967440197021
C00270,0.0769993048451818,12.18777476011286,Central,0.12379255044766913
C00271,3.2128656078694995,8.322629971914537,South,0.44535539468137114
C00272,3.133282357442025,3.0,West,0.1278124987272966
C00273,8.29443134178225,12.63434720645259,North,0.49405041221551144
C00274,0.6802525186363657,11.762229273097013,South,0.6692925401157718
C00275,3.0885796404196673,13.971321535472962,North,0.2052077610603208
C00276,8.870761533918659,10.438845995616427,East,0.4888966400979204
C00277,5.503624981342643,9.47241386002584,South,0.0023646941810625127
C00278,3.692242161374261,15.568646767721624,North,0.22340778109994758
C00279,2.5686372939457556,12.043782103524466,South,0.20029082532769893
C00280,8.50480561789358,3.0,Central,0.11412029071127748
C00281,6.271355106023334,12.474810700926731,West,0.13895017092278542
C00282,3.6529814725616494,9.758561996089552,East,0.19683747921133976
C00283,2.001952558118811,6.796732330664825,East,0.6327822729152055
C00284,4.202363698203585,12.384500983622424,North,0.598006069600505
C00285,0.4666306968973868,10.25294610949887,North,0.16596183533088033
C00286,2.1593723221325494,12.523693852796791,Central,0.34742956533780905
C00287,6.975683019101786,10.7073619200857,East,0.2043371146500781
C00288,2.9241779393841076,11.267882638334893,North,0.11847761572812289
C00289,0.0,7.215497566588468,South,0.32069811058717695
C00290,4.302704605441203,6.50708326621546,Central,0.23028520727429472
C00291,7.321477856329886,10.172306613067667,East,0.31555317787058723
C00292,2.530443374232549,3.0,East,0.2527870538063848
C00293,5.279342248594825,6.756403636624695,East,0.5022768735207376
C00294,0.0,5.374104202106473,North,0.23477805195393997
C00295,3.531809497534292,7.832905123387685,West,0.6285092183670085
C00296,3.664129497305059,8.580853385408757,North,0.23048188683770143
C00297,6.599192201072798,10.001293172761853,South,0.19915538242789238
C00298,2.3610269244619997,9.716687098403497,South,0.49098280401436684
C00299,7.179260832454705,3.007558633407812,Central,0.8300189417451496
C00300,1.4499274968631135,3.7760705088495703,West,0.2850169085398117
C00301,4.035733048745894,16.924799994747858,East,0.7941422941133425
C00302,1.3578462378656755,10.400849991434105,Central,0.442065842209902
C00303,0.014814383610671111,16.90790147245272,South,0.1812023610249631
C00304,0.0,16.523505228031397,North,0.3944358920364229
C00305,2.2425591794923516,12.032319947760366,Central,0.1876600566222666
C00306,0.7374936407156492,5.753599795231571,South,0.17790855468311775
C00307,0.0,4.443375697862877,East,0.18933186383172154
C00308,3.3964307095157493,17.148511587839252,North,0.033424752924915625
C00309,3.330130833838046,3.0,Central,0.30422706481961664
C00310,4.287086132788768,4.2498936960513065,North,0.4306147016002037
C00311,0.703226303228373,6.834742578257405,West,0.333079495428217
C00312,8.778185368058706,8.312564804052009,West,0.6313356346636404
C00313,5.843932144245467,14.020633666818892,East,0.5897142904054868
C00314,10.318720893109997,13.962386184772289,West,0.44311951021020196
C00315,7.590450127288373,9.409241335235441,West,0.050631357116439714
C00316,0.0,13.490239480597396,South,0.30042850050064634
C00317,2.842483676165135,6.3269199787788075,Central,0.24147709987340507
C00318,9.668138638052062,14.540238508194562,East,0.24337941705905514
C00319,4.240247873869256,3.0,East,0.4334908934707098
C00320,4.377508165662499,7.3621377899505305,East,0.10018649938571283
C00321,0.0,7.21453937988626,South,0.14154654430045163
C00322,9.70162076630233,3.2448994910392024,West,0.3002607486962424
C00323,5.286243362360637,13.309914170878733,North,0.20899893280660484
C00324,0.0,3.0,North,0.29856622065898436
C00325,9.023295047185886,10.406283131849836,East,0.24467703561292817
C00326,7.280603764648801,7.397484320919955,South,0.13107905239412962
C00327,6.4617978849929685,14.00817425479465,East,0.4259878775607742
C00328,0.6275784455069182,9.022124554517083,Central,0.317313633663044
C00329,3.9910010695883815,13.078028240805295,West,0.23330943912172875
C00330,4.2186047134854725,9.13762998394211,West,0.18440911647354075
C00331,6.6727294447883745,6.292038609551343,East,0.4537750775500604
C00332,5.2462564908804685,9.279834357645498,West,0.5145776917064268
C00333,1.7981536251582022,3.255042326748584,North,0.5051499215046013
C00334,7.227116874479184,18.247324502571317,South,0.19243561530079764
C00335,2.8602945276743386,7.959693842180003,South,0.38205152578959384
C00336,1.8766064104938494,11.615944928940461,North,0.3221344368425173
C00337,8.119524753665944,10.053701046608639,Central,0.2743332744109254
C00338,3.030152204450913,10.653918176222886,East,0.288733404923161
C00339,8.755783642555862,5.957548187958077,Central,0.15446604253707283
C00340,2.0581662277380524,10.979725218093195,North,0.1776964849125363
C00341,1.9041027560126387,3.0,East,0.05121632615436361
C00342,3.433753894406875,17.462519320250017,South,0.5542101295416564
C00343,0.7683163765757239,9.91587974265756,South,0.2857450027183098
C00344,8.237823701908695,12.747866167657367,East,0.3354944007705179
C00345,0.4354039326389887,3.0,Central,0.328650686929312
C00346,5.612289310417232,6.1440196110612835,Central,0.11001157605854009
C00347,5.161485337349088,9.195699298720625,South,0.24919048993470377
C00348,10.13446974542994,6.49567814571043,East,0.20229408689066303
C00349,1.9037097435555523,12.154444477060883,Central,0.37368811070977725
C00350,3.708822622377577,14.705307907600137,West,0.4314688799679405
C00351,0.0,9.956634738308955,North,0.29500164017313596
C00352,0.0,11.962570839372297,Central,0.1041480893031834
C00353,4.369928213327375,7.116504481136957,South,0.3575301524352689
C00354,1.7032362601350295,12.709002029383544,South,0.6334675471144865
C00355,5.858695618376627,10.589313233051456,North,0.10746483391644833
C00356,4.40385830896779,7.755203023073626,East,0.589349331147278
C00357,7.989619745255295,3.0,Central,0.49158389385898527
C00358,8.883561906082193,17.090357618659603,North,0.12069635913657593
C00359,0.8195383072051987,12.182884323522197,West,0.2910446195890912
C00360,0.4406560654223286,14.73607313895809,North,0.4039776374123601
C00361,0.0,8.769720950378384,South,0.2422516797048362
C00362,4.87513302728232,16.97898567363645,South,0.18368425987084466
C00363,6.692084377060072,8.947554276013317,East,0.15278096112526032
C00364,5.138076759001337,15.110128259029018,East,0.46823918603609727
C00365,2.0825835059026176,5.685783386265591,South,0.26680468699260773
C00366,7.565009615076811,7.751618719814834,South,0.374513792925179
C00367,0.7442941265735712,11.0219841768331,North,0.44461072015265063
C00368,5.837034760295351,12.834045015120424,West,0.1618451653437009
C00369,4.296746436289332,13.025561910478997,West,0.5548315870315494
C00370,2.2321874228080114,8.695204245120784,North,0.31292084474048254
C00371,0.0,8.863895989267698,West,0.4825542968543009
C00372,5.710102588252068,3.0,East,0.3621780753312782
C00373,1.0742910647420958,10.944621240305533,West,0.3476710752964269
C00374,0.8164234319937371,5.473489270094795,North,0.48027770651008495
C00375,8.25083324737194,12.229948936091795,West,0.4690321766274193
C00376,2.3662878043152644,12.135039069591196,North,0.26313729151744314
C00377,1.772591318729265,9.296664706424087,North,0.22436379898477601
C00378,0.0,6.520185344428596,South,0.19821609279916114
C00379,5.920907102997209,5.77573010819374,South,0.5746681459682703
C00380,3.8876407450501014,6.123658084446152,East,0.33920945642033273
C00381,4.397709129686957,10.483952899758211,East,0.36224494414215164
C00382,3.5259363137594772,11.242113101091377,East,0.1624808046222316
C00383,0.0,15.499140159599179,East,0.07505743311621303
C00384,4.587796193331907,12.458313805143499,West,0.17038163719527427
C00385,2.576526311718788,5.616908821096423,East,0.36745055776872737
C00386,4.473800046504087,6.7427470489550325,North,0.5053877339600032
C00387,3.4353324361242086,6.135123539554941,South,0.18109516703243198
C00388,4.30420010021577,9.917825897778648,West,0.41399110444861287
C00389,2.8276871736000366,8.571155324191054,Central,0.21057658249122102
C00390,7.686445008149816,10.609261565426463,North,0.6355527336205489
C00391,3.9740541219632792,3.0,Central,0.2959983863448848
C00392,9.249261758338887,13.518323416909837,North,0.1431524711837198
C00393,3.4824340420480477,3.0,West,0.20168137373664174
C00394,3.713505780071067,10.270379563326706,West,0.1962048300853695
C00395,0.0,10.53158038064677,West,0.35463454005870654
C00396,1.0189452404720054,3.0,West,0.4266997543866841
C00397,3.192922506320043,14.749036321744304,East,0.33821554578441915
C00398,7.4337800164821415,11.395336690624276,East,0.24653931921954492
C00399,6.601545442336038,3.0,Central,0.5119952791415947
C00400,6.39181768350784,9.067002836286969,East,0.6636353298701039
C00401,8.112233522424933,9.169524914784503,North,0.18177778265448172
C00402,7.396947827642037,11.334100367333367,North,0.28109977479482634
C00403,7.351317434368093,13.593981194321405,Central,0.201872291639584
C00404,5.699226032192426,6.617186898346376,Central,0.5302968097049265
C00405,5.75541837238323,8.782607739463712,West,0.39727779283007986
C00406,3.1650473208650167,3.0,West,0.10928634375784939
C00407,1.816058543907654,14.498994732922618,East,0.48714151548777984
C00408,1.6731715622151873,10.641474810686152,East,0.15111521713401468
C00409,1.115303826634511,8.400257598129734,Central,0.09374072443418707
C00410,6.313108650279416,7.347560188813141,East,0.2646387127179798
C00411,4.438711170896523,8.182922048770804,South,0.03061978798657908
C00412,4.625925719461021,9.80927272223342,West,0.20505716428420287
C00413,3.1612265394474184,8.95483661215668,North,0.26881697796784776
C00414,3.889878413143014,13.036447625020221,North,0.6145791618628121
C00415,7.9457098862328435,13.796681874708824,East,0.39361981093260573
C00416,4.531690435804334,18.79121101437163,Central,0.4414151074615897
C00417,7.843691691287717,13.632890675183829,Central,0.4411068586595617
C00418,9.924673256072076,12.588777672132245,North,0.12805549561999313
C00419,5.728208510684173,15.695897981084185,Central,0.3241332920273888
C00420,3.2808586644075945,9.210448303645522,North,0.0860921301788151
C00421,4.941895457497643,9.233057549005949,East,0.3131536788522245
C00422,3.6901347548843346,12.583122044149029,South,0.3017938213874607
C00423,0.635301816167023,12.056432894735098,North,0.5389991213253186
C00424,0.0,12.373379567699914,South,0.046622014327431405
C00425,2.152208017774548,10.707075688870017,South,0.3231375786452174
C00426,3.7979720415725406,16.630543881768105,Central,0.458172537194904
C00427,7.913776257034973,9.014821403189897,North,0.2526795057413271
C00428,3.3802022182975104,11.817646674224394,South,0.01765302641444635
C00429,4.7290526840445795,7.744230181008593,Central,0.1199999704763621
C00430,4.675350181115208,8.786628151013089,West,0.5197954546649473
C00431,6.2900165425948,9.187904785197992,East,0.09696812824932967
C00432,0.0894820419669955,11.454342064045504,East,0.08784974629492392
C00433,5.040042246231128,15.47774063229317,Central,0.5154300262618537
C00434,6.272271454151143,17.532642072013296,North,0.4060646830691933
C00435,2.399097252521951,12.322494190159325,North,0.27623871878945533
C00436,5.933542266046588,6.852523468516803,East,0.07935364647836203
C00437,8.92854450655955,10.415001913489979,East,0.5048910498918533
C00438,6.386379624611211,10.16020036665502,South,0.14244674740946664
C00439,0.0,10.44849990377079,Central,0.21092881072453842
C00440,2.994882931794046,6.924618746875289,North,0.24661411086829255
C00441,1.8744655395432446,6.760256822553792,Central,0.5012572420382443
C00442,1.8368136556036219,7.905539781181503,East,0.2980096162786404
C00443,2.550524334108079,7.252817759568681,Central,0.45277385701219025
C00444,7.85799209403485,8.15668114657533,West,0.17823902640163264
C00445,3.59057886436494,14.790851933096281,South,0.3219160574979313
C00446,1.9674726493580912,3.0,West,0.4932109129311595
C00447,0.0,7.582208016094871,South,0.10992062878190617
C00448,6.009470262749314,3.0,East,0.16242250390945295
C00449,4.732834846827726,5.9288177610742565,East,0.3884995881873672
C00450,4.687548504352519,9.263898012424013,Central,0.5375129295220442
