job_id,job_min_exp,job_salary_offered,job_region,job_popularity
J0093,0.8512522505040936,16.192932650326448,North,1.0255077292797037
J0094,3.0351458932384348,12.983310592956945,South,2.3136555750759236
J0095,4.998287891372607,15.360685412869813,North,2.131787303694051
J0096,4.393523555544256,12.107995394445492,East,1.4947074877318252
J0097,2.8978045989921086,9.813499861443125,North,1.5326299555379947
J0098,1.3457221892949884,3.924972115140684,North,1.175909753636937
J0099,4.823623012203253,10.024157130249915,East,2.450898726147694
J0100,4.576687306804367,9.947642520733567,North,1.7298635243941622
J0101,1.3490822272386946,9.482449876447891,North,1.0479696971594303
J0102,0.3208891137532235,15.968192334319657,North,3.456216130198434
J0103,2.895813690657255,16.570989709305287,North,1.251411146446368
J0104,2.1172192070206077,15.261870539009024,West,1.0332376628054312
J0105,4.124026894593426,3.0,West,1.079081551277939
J0106,2.270392192259661,6.933571732220838,West,1.2947273512708213
J0107,0.0,6.807351846979316,Central,1.3172520298836918
J0108,1.2232926136462285,3.0,West,1.5674706840147326
J0109,1.3556889824985685,6.485924632390944,West,1.4226318696768723
J0110,5.704181431568282,8.544869762811988,East,2.337011522702108
J0111,7.891973775356981,3.0,North,1.0356089868111316
J0112,3.7335613403269394,16.563466594801405,Central,1.4189003232454906
J0113,3.049675028857098,10.591575359938487,East,1.3885845473071514
J0114,4.779745449922393,3.5992430034615035,North,1.2166438823311092
J0115,5.353951921797751,6.866614223542715,West,1.0093184283772267
J0116,2.0040824129025383,9.531593452653436,North,1.0631290364948698
J0117,4.493899937435611,9.846222708071993,Central,1.005379654747957
J0118,5.964245808533564,3.7194069194358397,Central,1.0676040566787333
J0119,0.7365770493227846,12.084286779660916,North,1.2595459095877328
J0120,3.9180397417900354,3.0,North,1.477694602887974
J0121,3.433670446873423,11.89618416393174,North,1.174280981408746
J0122,6.420442242612291,12.758476473430314,West,1.0967368013883652
J0123,2.69122882119779,13.479538163832675,South,1.2435297805988579
J0124,2.9364675922422387,4.061452630669276,North,1.6440568656125054
J0125,3.5826757365187176,7.232942971732415,North,1.0062172499739868
J0126,4.50849277289049,6.670441049255203,South,3.439328976091181
J0127,1.6645423709930474,7.525328410676325,Central,1.6973610258215563
J0128,5.8020211725185025,10.724237514761633,North,4.885277565564563
J0129,4.819538265004149,6.806947442338229,Central,1.026818530993153
J0130,5.685511544057304,14.396626069178577,East,1.7616633613688588
J0131,2.428691383455526,16.016636167719696,Central,1.0814233146482155
J0132,1.4823494434162885,3.0,Central,1.2755351294590178
J0133,1.432579065507082,8.515123093040929,South,1.0458630674833747
J0134,3.105173222776271,13.441379847021103,Central,1.5093611475432254
J0135,1.805023679935,5.521081486417416,West,1.8145592678507203
J0136,0.0,13.937300874283991,North,1.3701340576637007
J0137,4.057270032476419,7.88039688554786,West,1.274627575508646
J0138,0.780055700229656,3.9965638982180476,North,18.973419834964652
J0139,2.929357514802241,10.681188343249369,Central,5.136100929459015
J0140,2.64008278852487,5.69427474593349,North,3.528406787048022
J0141,1.914740597009381,12.796354923471025,East,1.4843414157957078
J0142,2.8922804429131053,7.685274560798125,Central,2.0813564245060427
J0143,0.7179804858901466,16.28858585503318,East,5.953359421764689
J0144,2.9598814986947493,9.486657458711838,West,1.1126469160331036
J0145,0.0,7.099239762469059,South,1.1227120661074732
J0146,0.6724930998572494,10.716818310950872,East,2.2848023996845197
J0147,1.5968025669469288,8.028127837714198,North,2.0622506715865088
J0148,7.859788702256574,3.0,Central,1.9011084457061278
J0149,3.5336648785079676,12.030983265081638,East,1.4245412923083167
J0150,3.685447706927416,9.611138772937874,East,1.139134396510239
J0151,5.789034333843203,5.891197311787096,Central,1.2119183872200718
J0152,4.520690823308465,3.0,East,2.322298965025287
J0153,2.879700285068596,13.437837443005712,North,1.5773639551130485
J0154,1.601812653210197,11.87949041511355,North,1.026990388114714
J0155,5.2082586874062535,9.705299407687207,Central,2.4308106876430244
J0156,1.238443516501547,3.0,South,1.3419149707211815
J0157,2.917507292927656,13.466946675041825,Central,1.532802501071399
J0158,3.826094447560383,11.67287966325518,East,1.104191267206954
J0159,3.9263151576043045,5.146644331291475,West,1.1964343921195444
J0160,5.66637255942744,8.955585260849961,East,2.6605492202594943
J0161,2.791998962219747,13.53754935821693,North,2.262761433819088
J0162,5.0658406363643405,8.599703492556594,West,2.1709433687172406
J0163,2.0670036798939337,8.983736534133003,Central,1.4286030681252302
J0164,4.080911361128888,12.88750046072253,West,1.463692009131147
J0165,3.78762435226209,3.0,East,1.4642899970672068
J0166,2.077706739044198,7.015634140562306,Central,2.3932646732881064
J0167,3.987147101490949,13.425637733288262,Central,1.3954004963705917
J0168,2.3605310367992884,11.923442864975806,North,1.3017870100669007
J0169,6.661507300080709,3.0,West,1.4373709766032863
J0170,5.515528157522698,10.441142071512852,Central,1.0876101062954329
J0171,4.793834212622043,6.196723722939289,North,2.417664330357674
J0172,3.4712419801790793,12.470405187654318,South,1.136046365985458
J0173,1.9482010687422535,5.946928246762237,North,1.2871272957290874
J0174,3.707529348770187,13.633725129037416,South,1.9765958041858323
J0175,3.065486017922317,6.198790222442233,East,2.130133717657989
J0176,3.86563352021869,8.372322874383704,Central,1.0162318991686037
J0177,2.161286589184089,7.907884604635165,North,1.3932136288143067
J0178,1.8984437858969563,15.801929734252697,East,1.0154153304755371
J0179,5.5138998767031655,11.206604208385036,Central,1.775991777947081
J0180,3.246057916344796,8.588773423530634,Central,4.229243468750415
J0181,1.6920661744486138,10.298626921357691,North,1.7658606228166784
J0182,3.4019810219628357,10.481044611996168,South,2.7000412177587587
J0183,1.1550943121130939,8.492346726336818,Central,2.1003219313602246
J0184,0.49130664618943154,3.7653639643358447,East,1.0727473218261288
J0185,0.48305545328998,5.70111754141765,Central,1.248112743018764
J0186,4.604861392583824,9.224613676526538,South,3.9958803540011325
J0187,2.019790849686904,10.036912545828116,East,1.4289155348362035
J0188,1.0465163450458204,3.0,East,1.4838937057502257
J0189,5.567111000392463,11.133134174213884,South,1.4610035648513415
J0190,2.16530850114126,9.379977308088106,East,1.7405830837479142
J0191,3.676684644595575,8.65428169885517,West,1.1251976201633047
J0192,2.3165712514634578,7.002266477279029,South,2.943629548065716
J0193,4.984210917941815,8.463896799961844,Central,1.0895808742912356
J0194,0.0,12.452658128149796,South,1.8753630461192512
J0195,1.4720445899905035,5.5817000713263685,East,1.0661856472293918
J0196,5.499482910887336,10.852932646296447,West,1.0975682675363123
J0197,2.8709635661094093,10.801861761067414,East,1.200502292610317
J0198,2.101199151139105,11.022464026220835,South,2.256173176219805
J0199,2.5059494982666597,8.079318558605179,West,7.678776162904627
J0200,3.1230024344935368,3.0,West,1.7499997925418949
J0201,4.486350183988835,13.076261929656777,West,1.0583287906529417
J0202,2.9440352271961023,5.635582193815377,West,1.1724939331106152
J0203,0.7489033760005359,17.732833004274156,West,1.549998882711248
J0204,0.0,14.40815110398862,North,1.2338294709751463
J0205,5.270077171744774,10.010197620634273,Central,1.395870659912998
J0206,2.5874754493712646,7.896877822770177,North,1.5809396736615542
J0207,0.0,4.170442625120846,Central,1.3264193269207105
J0208,1.4429307035169412,4.228559786777628,North,1.6355613298117437
J0209,1.932033813986034,17.115192261905822,North,1.1049107227189432
J0210,3.860288062495373,13.43099042106034,Central,4.020187333207682
J0211,6.686739687644825,5.114048476418738,North,1.1990003761794543
J0212,1.7043701965653322,6.566703278655503,Central,1.2246440888226766
J0213,3.5160363042009797,3.0,Central,3.581134094329881
J0214,3.455448663689134,8.843806592705633,West,1.0773917186911521
J0215,1.7672856989538424,9.721543075294685,East,1.0928537638122284
J0216,2.705277741650268,3.0,West,1.1488954537515332
J0217,4.792471048685338,7.263186572186012,North,1.015171073141945
J0218,3.93456056973721,5.888120762689207,West,1.1208664691178012
J0219,0.8338374138525468,8.246273320206262,West,1.0612972858201328
J0220,6.185177241270839,10.749613202822946,West,1.0788058150127884
J0221,1.2532832087598709,9.902409355599229,North,5.556912743946336
J0222,1.081938994377379,14.74281777224261,North,1.1337847864106732
J0223,3.66586757925924,3.0,West,1.7638914970689954
J0224,4.1614472362551895,8.217517642384337,North,6.3709887021649365
J0225,1.2299171087183194,4.672251938732422,North,2.429918860290988
J0226,4.809371950746135,12.398551874061354,East,1.7073693516045083
J0227,4.2046099653565205,4.852495372572875,Central,1.3456331195408606
J0228,1.3881896154252686,8.506552700561782,East,1.4497663000734642
J0229,7.073990160443623,11.926382719706798,North,1.0223757092360088
J0230,6.510404010136899,13.016404121213323,Central,1.884332486305776
J0231,5.503484994276789,13.807559909017794,Central,1.5790755591725145
J0232,3.1348578970495073,10.667290164136023,North,1.0358552316746785
J0233,5.746126841212114,15.089140579467823,East,1.547415354762615
J0234,5.732748527683471,11.978644946303808,South,1.0368645574688975
J0235,3.2844967172272326,8.819992450176242,South,1.118206185013954
J0236,0.0,3.0,West,1.1641553822771598
J0237,4.533556403910296,15.755860659949148,East,1.8832441508207258
J0238,4.18240288037984,8.374776253561805,South,1.833944223405472
J0239,1.6615269055029198,14.82991724497842,West,1.7855006616782871
J0240,6.249192909489723,4.667480520461963,Central,1.7933381909747885
J0241,5.319677632452773,9.288048149703155,South,1.5595943383048223
J0242,2.5855533679912606,9.451825621681115,North,1.4238620805539048
J0243,2.804134182199147,9.317570632540392,North,1.6552641307795481
J0244,2.1932476392174314,10.583375610837045,Central,1.7443113613138357
J0245,3.4705367692263414,4.3835520393823195,West,1.0662262468963788
J0246,4.3959920582389005,10.77424944933752,Central,1.1556818150226338
J0247,4.593279664614377,6.144825224921618,North,1.0954555742975396
J0248,2.333950353508123,7.038082782133278,North,1.835365126892538
J0249,8.126421866362854,5.554140043654706,North,1.8771099999931888
J0250,0.0,13.548196527526617,Central,1.5294530406217415
J0251,0.9043537607343981,13.19719638621751,South,1.4771988985085467
J0252,3.309715947270826,10.823942377980682,North,1.201117901195762
J0253,0.3056568142699385,13.353082247806817,South,1.4817676789839054
J0254,0.4425043893595868,11.682521136063183,North,1.5026673274312548
J0255,1.966079575317739,3.368046016706529,South,2.011034049393776
J0256,1.6555607716638296,8.605897062846651,West,1.1866068203577567
J0257,4.82965290332686,3.551728778296898,East,2.016089675950119
J0258,2.5006511860281204,9.536598455499984,Central,1.9005569337294
J0259,1.0856144285986542,8.152191273175603,Central,1.2609938846082551
J0260,1.199263766028151,13.911336273407347,East,2.683187314119406
J0261,2.5277568943957984,4.4444906206034736,East,2.349010221832489
J0262,5.158014230860305,7.147850144453448,South,1.7832561523724764
J0263,3.524384826927651,4.205066243609849,Central,1.6766786859149911
J0264,4.174054631026293,14.071288886835282,West,1.0766876153342737
J0265,2.85077516825393,9.106524887047549,Central,3.0989571767885873
J0266,4.128541815796989,8.042940504504518,East,1.0910853759780172
J0267,2.4389596159018962,9.503994927140734,West,2.013280621435281
J0268,4.022765615568177,5.560271911091677,West,1.0794472661533052
J0269,3.9873506770429588,8.981582496078802,Central,1.295328572044943
J0270,2.524310515449322,3.0,South,10.994223911304713
J0271,2.983261172125716,9.189243091459796,North,109.39164636628405
J0272,0.17997392010902713,11.63302737883533,East,1.2913079234556153
J0273,1.1121070413871819,10.68816575985082,South,2.2656119235877648
J0274,2.375390693588032,12.976115432505125,West,1.363886685931631
J0275,3.4150232505276548,4.423502008060617,South,1.7225057161839463
J0276,4.359782747519504,4.762921554300545,East,1.8874690630374003
J0277,5.063210462911323,3.0,North,1.1888109323568117
J0278,0.0,7.731891725438947,South,2.2169363561927797
J0279,4.122373905151491,8.483197265792704,North,1.5033502198202973
J0280,4.14114049673358,7.306313273238548,West,2.02417628790611
J0281,4.25788851446597,12.491428353750008,East,1.7718915421076904
J0282,4.111354296721984,10.678519557618237,East,1.5454187058897877
J0283,1.6664600978490216,10.64512827969072,South,1.1321178356130788
J0284,0.42016274575869916,6.833925937698084,East,1.1218184844782064
J0285,3.1395024955812167,3.0,North,4.557511555104346
J0286,3.5979882776899164,11.510961770109239,Central,1.2000408679638677
J0287,6.592912943129095,4.589920884854341,South,1.3749053442284938
J0288,2.16726618453829,12.420490111206712,Central,1.9085404100329841
J0289,3.2430035492786233,7.843011806119875,Central,1.5021379855535244
J0290,0.0,6.45453671124684,West,1.0176511079496067
J0291,0.7174144503465727,8.306411443483864,North,1.0788011621940028
J0292,2.724487527194145,7.709153294862033,North,1.1798784558980207
J0293,5.86505475868551,8.831130570799111,West,1.3781586508039432
J0294,0.0,8.928856103019735,North,1.0398749969231333
J0295,2.747691648598489,3.0,South,1.332975354793751
J0296,3.09246622986893,11.577730288093726,South,5.803278508782592
J0297,4.261902415971709,8.190222765681673,Central,1.180434180966777
J0298,1.1588467573430525,11.789191677735118,West,1.57450150037061
J0299,5.599018286229509,7.704936117712683,Central,2.394243496430125
J0300,3.1401319563556767,6.0071099224348075,Central,1.5021834140062547
J0301,0.7560387579382613,5.827105398493849,West,1.2527919992758971
J0302,4.794330098046016,3.0,East,1.2341452627245855
J0303,4.128294274279321,5.1642783607916325,East,3.1371361510268314
J0304,2.2405067503848057,7.425468246573244,South,4.539603234118044
J0305,1.367481507987222,11.727140107230671,East,1.3039101843534482
J0306,1.7396475118899675,10.9216691303467,West,1.9518590900449828
J0307,1.4830296542652686,12.16989396062374,Central,1.7373943420288231
J0308,1.7571711835061419,11.156897279173142,West,3.7381426199676513
J0309,2.004758435158179,7.318460365327377,West,1.4633134949256497
J0310,0.2449480832552413,18.45661627286493,Central,3.157020240647111
J0311,3.1752651789667965,7.152965808017729,East,1.6121885074105804
J0312,0.0,10.217711564878597,South,1.174033260153686
J0313,0.0,11.951047589418089,East,1.301371598631446
J0314,3.972964012548233,7.239912860374864,East,4.787735701863769
J0315,2.5588083914309387,3.0,East,1.7813952007351868
J0316,5.032741485359233,4.936564822640331,South,6.121594056493428
J0317,3.8736330410694775,11.862287528917145,South,2.2191295073652295
J0318,3.757066302680819,7.797851201374597,North,1.658398745075868
J0319,1.3298929157140305,11.109201676221481,North,2.620484875649443
J0320,5.410117786139006,3.0,North,1.015469531740352
J0321,4.6936512898565,9.638741687555214,East,1.145724377384626
J0322,4.240918126916786,3.0,South,1.0397747889612303
J0323,1.770212622600487,6.109918604868492,South,1.1474811875523045
J0324,0.22877843975026968,9.103916682638367,North,1.1145567628890036
J0325,5.25630556408146,13.337342195854895,East,3.6404087522798627
J0326,6.768459133001063,5.436258771379231,East,2.6975034402349447
J0327,3.9134610130109935,7.352061007598281,North,2.2679554004635056
J0328,5.988383750185172,11.284902349924465,South,1.9402249805345178
J0329,2.5584243279228795,7.838734056727405,West,1.313839701094514
J0330,1.603439316192561,12.340165080119611,North,2.255665555292044
J0331,2.804434200342789,4.439048892246121,North,1.2565946403588202
J0332,7.914957445008505,6.432151885462116,East,1.2938765822891392
J0333,4.973403150166509,7.525714549941581,West,2.3684654970987395
J0334,0.6541105496643924,8.803394786176808,South,7.3737079811071675
J0335,2.6553112202633735,7.114609584525636,East,1.457819575930512
J0336,1.3703778270224005,11.074385464997667,North,1.135911018230612
J0337,4.7638626008828355,3.0,West,4.0039536269267595
J0338,1.3154283171745293,8.124684874124084,West,2.798324329166275
J0339,3.9804897624265427,7.318247326190558,North,1.1385435082602182
J0340,0.7382685774567976,13.359695493264399,West,2.4647803894428244
J0341,4.260918372660326,8.343269931925585,East,1.5483495684654978
J0342,3.8044267539559455,10.137031225232104,North,2.1389189560098303
J0343,4.053590607057519,10.005705367636446,West,1.8640948170806784
J0344,2.68041829104891,10.545596360335434,North,1.4715018404696023
J0345,3.525028238790899,10.959574937940117,East,1.1545770140879512
J0346,1.2482672753949988,11.829378817564146,Central,1.3699869571471663
J0347,3.019182202366216,8.823954261459736,Central,1.5195597253996884
J0348,0.0,7.020746331582561,South,2.37516204742192
J0349,2.4996679060431735,3.0,North,1.0147041151703473
J0350,2.609090180658442,7.036372254361252,North,2.1828452939287715
J0351,0.0,6.289029376675417,West,1.772259557402676
J0352,2.4032666029136855,11.09517396413901,West,1.1241536329833197
J0353,3.7692880126301813,9.415842894106287,East,1.2306563300550997
J0354,4.975016184117284,13.024507517345011,East,1.2589888678010612
J0355,1.0281420878598007,4.493882454062735,Central,1.011908379857093
J0356,1.4390573674084683,3.0,Central,1.069679480952776
J0357,3.272146460324125,7.652815871266717,South,2.5058374035618116
J0358,1.5381993516871721,3.516892207727552,South,1.4270614425942458
J0359,1.3418547707028954,15.50373017970621,West,1.573487096910126
J0360,5.204436398912279,3.0,Central,1.646598776192887
J0361,1.4763365197587417,12.234594184279363,South,3.972474764111707
J0362,6.423458644537001,9.041076461426085,West,2.85757602993391
J0363,4.464467693723266,11.388262848202318,North,1.2945007219515365
J0364,0.8120490012597048,9.005571176943905,Central,1.04681418298613
J0365,4.2382086497710025,18.567339106913103,North,1.7433427997390591
J0366,4.6718762809132315,8.328817527523162,West,1.4336580070799145
J0367,1.5844717053052482,3.3184637930289416,East,1.617725107204004
J0368,3.774637381476447,11.48851384261516,North,1.0549840780177808
J0369,3.7833371436544363,7.903500214596481,North,16.064717607987948
J0370,2.6424565188262883,10.624808498307463,North,1.8060798811579213
J0371,5.306753264672574,13.669459285063109,Central,1.1382514911141786
J0372,3.7342324385791086,7.138404540933699,Central,1.0328224956350005
J0373,5.2876972639800845,12.26073855572667,North,1.7370397926790235
J0374,2.319943251965886,11.533631668634326,Central,1.6775381405025385
J0375,1.3221104961102954,12.249647575709151,Central,1.2455594849167193
J0376,3.417823421268044,9.48255832414563,South,1.615991966306133
J0377,2.820534170059123,12.95778340613984,Central,1.8091217404281559
J0378,2.484326344491484,16.89009375154691,Central,1.0126744020224867
J0379,4.801125172495681,6.242583492816596,East,8.422291711301265
J0380,5.688505671948537,6.846753467522355,North,6.18508567297401
J0381,0.0,3.6588360770261454,South,2.3043778720808725
J0382,6.104657272390923,7.4597911880032095,East,1.0969712867601238
J0383,4.181469021461465,6.1523328553971455,South,1.072146867379042
J0384,3.211501794671242,13.365690707395206,North,2.3427057676323106
J0385,0.0,6.887327544020673,East,1.2384361571391367
J0386,2.390646493159595,9.510746040113883,West,1.4210829796555693
J0387,2.3950332640884833,12.85672754058033,West,5.775633915975598
J0388,0.15321520990762982,8.798896400672401,North,2.9373356848585406
J0389,2.8907384161378635,9.478170966361919,South,3.3367707952027894
J0390,3.434042951091327,11.16264636664419,West,2.0473470194898833
J0391,0.8530044235277141,8.946469737344298,East,2.038024224556934
J0392,0.0,11.150226522655078,West,3.1521234181792734
J0393,4.134886350453636,12.802650175009981,East,2.1201095305628326
J0394,0.2649982728278899,6.183524893442515,East,1.1127374567843347
J0395,1.6588775267533444,3.0,East,1.2562469598164547
J0396,4.849412174188735,13.482249789498834,East,1.257570318139554
J0397,0.8502271738597442,9.397623261718888,South,1.4268067018944017
J0398,4.923781256576213,5.685745100861583,South,1.1171974281817827
J0399,2.7126941079018096,7.272355344601313,Central,8.548262808045619
J0400,1.8637235828895793,3.0,Central,1.0269820888482055
J0401,0.03757494411399609,13.092076459091675,Central,2.1604378695580317
J0402,0.0,4.608052017175935,North,1.358591213985112
J0403,3.255959510616246,16.455032627981694,East,1.5735821474105844
J0404,5.533062461339005,12.867569567763276,South,2.975945432018344
J0405,3.058496081766176,10.214347939020506,North,1.3389587069117859
J0406,0.38516565511349876,8.398386254867676,West,8.423624128177474
J0407,1.9129019252766777,5.541480133338689,West,3.152441589347222
J0408,1.0743499979774354,8.072345004274634,West,2.806790364817345
J0409,1.8000444863966698,3.0,North,1.49544736140706
J0410,3.613431952380714,19.051425901750164,West,3.203035086776719
J0411,4.725610924804181,9.237465637981105,East,7.938638975602589
J0412,0.7476097076573551,11.745706938395584,Central,1.359099557125487
J0413,3.051840074473665,9.29138470282247,North,1.1366729250972165
J0414,1.5338070233359185,17.557575469641876,West,2.075591207428179
J0415,1.7763772457901177,8.205937507109526,East,1.1277831250781032
J0416,2.9436266359566683,8.161032964518322,North,1.109145690155131
J0417,4.595794341989326,6.462284195169825,West,5.335543123852606
J0418,4.128512313075682,8.460530851197454,West,1.037886606489814
J0419,4.59536255174732,10.182109049054846,Central,1.0577048797144393
J0420,2.1556039747209996,12.155515423274046,West,1.3868095474049467
J0421,4.544881027343992,11.991593290756004,East,4.3529191912071
J0422,1.6286597958925069,5.1544849808979905,Central,1.0498151433116738
J0423,0.5269959325162041,4.911494471460989,East,2.2039304786336507
J0424,4.176733746371699,8.069603472694086,East,1.6062159154453746
J0425,1.3905328018684477,6.867546849480853,East,1.0889444588683728
J0426,4.179018145199147,10.222032691432505,East,5.296511964518274
J0427,1.7633878671470404,11.43614076402292,East,1.1405150284377668
J0428,2.1079723149916085,8.855444735737194,South,1.4499994920580506
J0429,5.529348786980416,12.7602634718281,South,2.1605030244557617
J0430,2.6001716480758166,6.203400293079406,Central,1.6448364011944816
J0431,1.0384188959586027,11.384093195721352,South,1.2253442179277743
J0432,2.4531614316188826,12.688112236268235,West,3.051912386448509
J0433,3.6828041438670285,9.21272359884014,West,2.648524712735394
J0434,4.042474739943762,7.66719609908674,East,2.0996002469214536
J0435,2.1926653668962164,12.332470993201792,North,5.736827156364866
J0436,1.3696407971482607,5.175617003398652,West,1.3200055156872856
J0437,0.6609192694161767,4.242696825473512,North,1.1052814020193493
J0438,0.741588239135706,7.96634037259928,Central,1.4632559034626513
J0439,3.7846711253745693,3.0,Central,8.994267850630365
J0440,3.0889988215202164,8.614066860789807,South,1.2341705282937123
J0441,2.7000313942646343,10.587875022574076,East,1.537863325333991
J0442,1.9424966426799273,4.532441219835278,Central,1.1089150806874262
J0443,0.0,16.795374093392596,Central,2.4676391596862386
J0444,2.536672455200148,17.172817748995723,Central,1.3318513781849122
J0445,1.9269798807127534,7.485739011658084,South,1.881675215073199
J0446,3.4706569426109297,6.810009923617633,Central,1.0661686752653203
J0447,3.3996700553627464,5.457456333020721,South,1.0207968921173962
J0448,4.626356534896752,6.2067317766340775,South,1.4136552123008905
J0449,1.7471973651942463,11.23711848224066,North,1.3091591219227372
J0450,2.815849190744477,7.313782566123143,South,1.2503251502163195
J0451,3.054329085333387,16.954059135888098,East,17.56352176333309
J0452,1.9709025532775557,11.107986855282402,Central,5.7243359205669755
J0453,2.875261249244705,11.444991016404005,Central,4.263408129441375
