tenant_id,candidate_id,job_id,true_score,click,applied,shortlisted,protected_group,skill_python,skill_sql,skill_ml,skill_react,skill_java,skill_aws,skill_communication,skill_leadership,req_python,req_sql,req_ml,req_react,req_java,req_aws,req_communication,req_leadership,years_exp,min_exp
tenantA,tenantA_c767,tenantA_j58,1.238460752944666,1,1,0,A,0.9154181599977578,0.10426580637500171,0.3290057550698957,0.43473466833697605,0.007793863355670672,0.484658140031879,0.7765240898068748,0.728197364568226,0.7824253619568182,0.5720031233122944,0.06211179732908623,0.6555193394484913,0.23294620014294287,0.2059626859448358,0.3726453577991996,0.18504281424324331,14,9
tenantA,tenantA_c636,tenantA_j2,1.3185257021961245,1,1,1,B,0.5507695001263321,0.30857951854836374,0.5866812287394444,0.29983658294163895,0.8370114875365193,0.6319675275488805,0.13198683713350223,0.9030159889510214,0.8330733338871497,0.3731812248789168,0.6725347603620732,0.39845208648030817,0.7090138229908879,0.2276781143752502,0.6428535404695009,0.4312736594500902,10,2
tenantA,tenantA_c364,tenantA_j13,1.5260323043170818,1,1,1,A,0.3011735922116777,0.9122364451973155,0.45000049705959344,0.30296768633569304,0.20849931676477573,0.9205036545490491,0.7820848919957324,0.7487158005644301,0.1299233490050159,0.15833045338699614,0.7650189423829982,0.8429650340974851,0.8293297472990032,0.836914827558379,0.06818968421614768,0.2959304295562497,0,2
tenantA,tenantA_c580,tenantA_j46,1.2884534463543844,1,1,1,B,0.1693109605318669,0.3491528340072415,0.7548823704942049,0.9474617422997699,0.2305002550771098,0.30508214152195856,0.17672342560743304,0.7416936927494534,0.8130079670974031,0.2506960659537413,0.79005121208264,0.06558255043448569,0.6402705474374395,0.49662877457712074,0.6402584676827131,0.05562773218201089,2,2
tenantA,tenantA_c768,tenantA_j45,1.5075300654817303,1,1,1,B,0.7291688848549909,0.8020604785804764,0.31980093478911975,0.9133631177128028,0.03773971381870955,0.9609416265995583,0.0489504461912843,0.4249587458870805,0.4501136509795296,0.992895333108914,0.4718972341125638,0.13264055349529547,0.9312706988432079,0.463757073578432,0.8700615917373189,0.44193816310398926,2,4
tenantA,tenantA_c556,tenantA_j47,1.5672274630514054,1,1,1,A,0.43639295518918453,0.5936965170712318,0.9376491157803526,0.5276109551279825,0.36478626996247554,0.7454257885971856,0.9387875777767803,0.9916981121737198,0.42110144198551047,0.8200002906123385,0.36935698264789985,0.03729223835161022,0.9505368384643075,0.7468600491904076,0.4748649410994754,0.035388353693138086,9,4
tenantA,tenantA_c401,tenantA_j1,1.0224380585337884,1,0,0,A,0.17377088413212183,0.2867138970208448,0.19996969226204397,0.9084056940509749,0.9889025062215545,0.7597578058054656,0.345731894798055,0.8693386727165974,0.8430679180456904,0.2424708637822982,0.5468955116032395,0.3536143984345468,0.7556134701216641,0.07195181742098522,0.41724309292361306,0.815811363827296,12,6
tenantA,tenantA_c171,tenantA_j25,1.6065223391312586,1,1,1,A,0.9720259445507283,0.9910571928459545,0.8695940565180853,0.2434253529150594,0.12692959426504147,0.43043141476939684,0.555590849951424,0.05021771317195123,0.5171924103993375,0.007732781381687315,0.9103331637171662,0.51145085756497,0.6707219217696199,0.6113499709463717,0.4336792484517714,0.36817710381287105,0,9
tenantA,tenantA_c271,tenantA_j32,1.4772049975201127,0,0,0,B,0.01877873129973351,0.8213076476241168,0.6636958511614219,0.11627099225255655,0.6502363695410042,0.06745967373498007,0.7358091283446266,0.9379571309960507,0.9915385429445079,0.8715187822648259,0.9402423059842899,0.24446541616841932,0.37873526033069915,0.22722198018096662,0.2062018482199578,0.8824756513895132,3,8
tenantA,tenantA_c467,tenantA_j4,0.5024147158302603,1,0,0,B,0.1250626238204563,0.08039172228056757,0.9891502185442629,0.874915456014435,0.10474133574289646,0.12149291267976758,0.3367964827811233,0.6473897296930802,0.08058713457788147,0.7098466626240196,0.19946086217320913,0.02210294485772757,0.5120327195784767,0.136404672824343,0.05553225204000756,0.17587324199616927,5,3
tenantA,tenantA_c241,tenantA_j51,1.2146749508013344,0,0,0,A,0.5178425247254521,0.9677406683608067,0.6005389662416784,0.5557500262407374,0.8382726246487071,0.2280186448668159,0.2858746458732,0.8589213709545215,0.8457280656198326,0.18345846399329058,0.5432886176936801,0.2509786309986418,0.5565737882109065,0.05636343319021331,0.40312994961767323,0.12722960085044877,9,3
tenantA,tenantA_c48,tenantA_j14,1.2276358474705733,1,1,1,B,0.17918322492085403,0.2741332262080288,0.5275702216000623,0.0007809362845097034,0.5804796793515924,0.453760743360084,0.12944645023182988,0.07206380377963106,0.7136227375614723,0.5579682429848314,0.8286805160052598,0.6962610101864046,0.3635878249675357,0.9989018882628645,0.09823639432153619,0.7036220283210951,11,8
tenantA,tenantA_c733,tenantA_j21,1.773167071518376,1,1,1,B,0.8379943032675898,0.11962139500822211,0.791568024203127,0.727351857156593,0.21282336935424861,0.46447085792352216,0.9579627277970466,0.9669024280456493,0.4719372974604329,0.6854768385048458,0.5089203533781393,0.5133739406878293,0.4147626177668522,0.8647326910609896,0.6716180357890652,0.7768061650341277,13,5
tenantA,tenantA_c300,tenantA_j2,1.4536790099203059,1,1,1,A,0.7004463911564167,0.5698803958333307,0.6423325324909578,0.13738932749843458,0.9099335863098555,0.1554269947303688,0.013855939410782891,0.8891673406683155,0.8330733338871497,0.3731812248789168,0.6725347603620732,0.39845208648030817,0.7090138229908879,0.2276781143752502,0.6428535404695009,0.4312736594500902,9,2
tenantA,tenantA_c258,tenantA_j49,1.2276030450692135,1,1,0,B,0.4060930457891542,0.4638028863785041,0.22644463963742756,0.439046601153781,0.5583381546955153,0.44995827152565815,0.8408330372524777,0.5414293590249719,0.8077379487796645,0.46014004493467364,0.9092144233466382,0.9344376125886574,0.33575369069268446,0.2796327414046744,0.35110143837746377,0.2512653455628501,11,1
tenantA,tenantA_c109,tenantA_j47,1.2029808745826551,1,0,0,B,0.05193611612031013,0.7042719654512961,0.801766149406052,0.043119829497803575,0.30817447291772604,0.7867699055401466,0.9067654555267562,0.09312851226555208,0.42110144198551047,0.8200002906123385,0.36935698264789985,0.03729223835161022,0.9505368384643075,0.7468600491904076,0.4748649410994754,0.035388353693138086,14,4
tenantA,tenantA_c387,tenantA_j29,0.4644409701051687,0,0,0,B,0.22907423203209276,0.7027727212995521,0.03365236215206224,0.8409617986233049,0.5417401760728351,0.5501352941927886,0.427379711147608,0.016966618740156147,0.21399428421205446,0.3730326338132661,0.2726778332758012,0.04729710970018608,0.8922378701633515,0.14474300833834164,0.03356514400214827,0.9300298313824379,1,4
tenantA,tenantA_c787,tenantA_j58,0.5750012283107806,0,0,0,B,0.1174997476411953,0.39518985185041433,0.1734309006428607,0.20964666652922026,0.17905243356995393,0.9473060264639266,0.4523706342277257,0.36357878134722676,0.7824253619568182,0.5720031233122944,0.06211179732908623,0.6555193394484913,0.23294620014294287,0.2059626859448358,0.3726453577991996,0.18504281424324331,1,9
tenantA,tenantA_c755,tenantA_j11,1.457932010270445,1,1,1,A,0.3845235278308393,0.0378646839568656,0.9201881913032119,0.7496746647041921,0.4719150718144439,0.7092987356913286,0.2790918278408818,0.619552351200172,0.36920771316079015,0.21935930085560518,0.1849186729506992,0.3848867676084804,0.5795622772359716,0.9116678637420376,0.7554850346680778,0.5544626121593921,9,9
tenantA,tenantA_c152,tenantA_j45,0.8635846067608576,0,0,0,A,0.19753518318288843,0.23431513578659557,0.032193096625757534,0.27274939965623457,0.8266926357420731,0.6908096071863111,0.37633309952357763,0.12793399987529563,0.4501136509795296,0.992895333108914,0.4718972341125638,0.13264055349529547,0.9312706988432079,0.463757073578432,0.8700615917373189,0.44193816310398926,10,4
tenantA,tenantA_c697,tenantA_j23,0.6203756709641394,0,0,0,B,0.41648434785262756,0.33206963045134574,0.24668917917277422,0.5238240127969439,0.8922238000851506,0.1287517029302958,0.4557005200396802,0.6633987771548129,0.04396518513049752,0.08528452446795831,0.6073160651174692,0.5280300166946028,0.22328352735542312,0.3456235513434498,0.2279590470954631,0.03287241450971068,14,7
tenantA,tenantA_c376,tenantA_j28,1.847023383566248,1,1,1,A,0.9220067526421102,0.17070604471250583,0.18153192409751528,0.32346773345092883,0.7235748397815486,0.7855536357466376,0.8065485784106744,0.722941482492749,0.7269603208751012,0.04467252071025485,0.6461676951607169,0.6256935225299861,0.7993164920886204,0.7558358653729105,0.020838657479127387,0.4909296868227524,7,5
tenantA,tenantA_c693,tenantA_j22,1.0889912005352886,0,0,0,B,0.29803674882867925,0.3461257305399976,0.33397479805305663,0.6096999671332574,0.015302862164778275,0.9331419538591629,0.6082365900687144,0.18460652461556237,0.5989195894946745,0.18899883758808134,0.27160580210196106,0.6286825163219744,0.6625301782990962,0.35305832350228283,0.44283495800727757,0.49122405374990885,1,0
tenantA,tenantA_c565,tenantA_j38,1.436355987347912,1,1,1,A,0.23886288850802995,0.2758768731509731,0.6000949344745492,0.2979713593246449,0.05938021731210341,0.9468290215664137,0.3299869233845527,0.6256052867022838,0.39142242509097036,0.02133058312830438,0.6017770370735095,0.44576508187377717,0.25776620187735944,0.7028335109525385,0.9776878897311884,0.7421219490494951,11,6
tenantA,tenantA_c462,tenantA_j28,1.5930711341783892,1,1,1,A,0.5195282358605061,0.5623078135965541,0.6737439398142728,0.15890057656220535,0.6650916590862634,0.3217098031187515,0.037958419272116406,0.8948112103990112,0.7269603208751012,0.04467252071025485,0.6461676951607169,0.6256935225299861,0.7993164920886204,0.7558358653729105,0.020838657479127387,0.4909296868227524,6,5
tenantA,tenantA_c17,tenantA_j52,1.6407031456788514,1,1,1,A,0.354679037214903,0.3191702426679436,0.8495469547820002,0.2821118591636812,0.818858515022485,0.9682739499229579,0.44754551906984574,0.009063880917487,0.7771394750459512,0.3844496568790341,0.6151906037331356,0.8548560349279428,0.7655606456358754,0.1270201258550897,0.8316929749643117,0.7457253126405554,10,9
tenantA,tenantA_c252,tenantA_j52,1.1193808855623906,1,1,0,B,0.38631760135043414,0.7495161193266036,0.034622372197495976,0.12339440646568378,0.7721542436190452,0.5017768025581406,0.8252118062514858,0.002858584498187655,0.7771394750459512,0.3844496568790341,0.6151906037331356,0.8548560349279428,0.7655606456358754,0.1270201258550897,0.8316929749643117,0.7457253126405554,2,9
tenantA,tenantA_c77,tenantA_j24,0.9705067608665632,1,1,1,A,0.9918857235336791,0.19672304001456598,0.6806043976308628,0.6758269361661835,0.16557644169324515,0.26135691454598675,0.4167640252505145,0.7121271260650107,0.2943693719394931,0.4932351333477222,0.02288720912294273,0.6786476909558221,0.6412910870146913,0.9343882321673287,0.6197301967675306,0.10607770078776069,13,0
tenantA,tenantA_c233,tenantA_j38,1.6997701896966397,1,1,1,B,0.8764257956695061,0.6037418177209184,0.6502947849100288,0.9080599000629123,0.6534342252292478,0.48824060825911,0.4792566851489912,0.03801165359020342,0.39142242509097036,0.02133058312830438,0.6017770370735095,0.44576508187377717,0.25776620187735944,0.7028335109525385,0.9776878897311884,0.7421219490494951,4,6
tenantA,tenantA_c668,tenantA_j55,0.4865348541511174,1,1,1,A,0.060425131384632236,0.0484024762066112,0.2934159715740914,0.25229192811401513,0.2070473769158625,0.3148750070609614,0.24406104346640067,0.8408769508194224,0.3628427552474581,0.5205251657201722,0.2047641633654419,0.3096538253881045,0.7596563564265948,0.17778421177590442,0.9978252028402838,0.2522950662417275,11,4
tenantA,tenantA_c424,tenantA_j40,1.8498902173267904,1,1,1,A,0.5907211914956251,0.9901074632332239,0.8841770650723351,0.9159563466668564,0.2712376108812059,0.24400557530739408,0.8655957761911092,0.927645843124543,0.6763442532768513,0.3229523112897016,0.4693487070250034,0.3289409598403483,0.7389889126099942,0.8105058723328937,0.6829238668244415,0.6237612238735633,11,8
tenantA,tenantA_c442,tenantA_j34,0.9180226551859012,0,0,0,B,0.6665245010556019,0.4126538281518426,0.6110757638865688,0.13602900332013723,0.34437286707011994,0.7587358014076875,0.8080782002300053,0.0010040370371520169,0.2108191163911336,0.6226243615562176,0.21339919938001128,0.03959389548080583,0.17488675687380328,0.1374364706649449,0.6699358416535236,0.2444645300126096,7,5
tenantA,tenantA_c722,tenantA_j43,1.837487005191983,1,1,1,B,0.8385502466372167,0.8641180073462097,0.9782913894377658,0.8069971395147615,0.48236904846106343,0.924067124255113,0.28874145470350054,0.24425062194209735,0.6022398822153177,0.39801318300076993,0.7875900653868831,0.045259860624097814,0.21273605066428924,0.23505456924858115,0.3819144750562533,0.7427815452549583,8,6
tenantA,tenantA_c679,tenantA_j44,1.0211133071559606,1,1,0,B,0.6426559718701061,0.39219360765800737,0.2158757370337372,0.07373928407235275,0.9648351185195837,0.2456012783473932,0.049826006306028514,0.5505827768269451,0.4422842240497329,0.347653185015977,0.5494561129312742,0.12066033457518133,0.5699720704260697,0.3159114259897835,0.8847120689944232,0.4032862408660768,3,8
tenantA,tenantA_c389,tenantA_j51,1.3162223047936017,1,0,0,A,0.842209529066435,0.27096447464417883,0.4952336373781415,0.6865611051635708,0.20278561507741988,0.64595886404264,0.7915436961831116,0.8228288681732869,0.8457280656198326,0.18345846399329058,0.5432886176936801,0.2509786309986418,0.5565737882109065,0.05636343319021331,0.40312994961767323,0.12722960085044877,11,3
tenantA,tenantA_c287,tenantA_j37,1.8447288886083346,1,1,1,A,0.06950244419565366,0.034965470504138785,0.9206834141080552,0.8454198995394762,0.2660292034678875,0.7677870301797206,0.9695359514677117,0.03620616802935894,0.03301245618218507,0.8580489494164443,0.5203014611359263,0.9750128547612805,0.4397798494429095,0.571874671550595,0.6068561438450827,0.14574226042885396,2,2
tenantA,tenantA_c249,tenantA_j0,1.6695357728735933,1,1,1,A,0.6822094711591742,0.8771864023921989,0.6565211322862602,0.21387934720837476,0.7498178155673114,0.4679475646570661,0.1961013477434903,0.5905621110454901,0.8213181498833417,0.9604864914827399,0.7316058294914758,0.5216741729908017,0.8566180231854006,0.11824656387439714,0.003932336342212683,0.29010150056519746,13,0
tenantA,tenantA_c88,tenantA_j21,1.2471883227241258,1,1,1,A,0.11343508221245313,0.48661307439002166,0.43151766142494286,0.29373150798945347,0.9697675830543868,0.34169870044487394,0.676469389020375,0.7026545775884872,0.4719372974604329,0.6854768385048458,0.5089203533781393,0.5133739406878293,0.4147626177668522,0.8647326910609896,0.6716180357890652,0.7768061650341277,7,5
tenantA,tenantA_c465,tenantA_j20,1.1698611338690996,1,1,1,B,0.16114151165667445,0.7273020702608394,0.42899370864268127,0.5134335332447327,0.9807575608429104,0.26466300767935325,0.25296338974620036,0.944277053192484,0.11025038597984571,0.6496087806946342,0.9603617344109286,0.19668917405228348,0.37588001842708885,0.7265991763433731,0.977846592134747,0.6592189611866822,8,2
tenantA,tenantA_c109,tenantA_j54,1.077535062940036,1,1,1,B,0.05193611612031013,0.7042719654512961,0.801766149406052,0.043119829497803575,0.30817447291772604,0.7867699055401466,0.9067654555267562,0.09312851226555208,0.5447433483423928,0.8449283971454798,0.011424343862956654,0.41362748934051585,0.8338897093382128,0.5006302362570566,0.8187973245896646,0.2024695059079077,14,7
tenantA,tenantA_c552,tenantA_j22,1.1783185682792028,0,0,0,B,0.12572930390314918,0.008588596445688434,0.9551971594562951,0.8111339957964814,0.8133134238558206,0.2781311363953187,0.7820132352207447,0.5119288599196175,0.5989195894946745,0.18899883758808134,0.27160580210196106,0.6286825163219744,0.6625301782990962,0.35305832350228283,0.44283495800727757,0.49122405374990885,5,0
tenantA,tenantA_c656,tenantA_j24,1.1167915765107188,1,1,1,A,0.9107105105084861,0.5878628120542178,0.12185109592399379,0.5111668309972213,0.6892663122853349,0.005559674807367743,0.7641724946079754,0.1126316334642452,0.2943693719394931,0.4932351333477222,0.02288720912294273,0.6786476909558221,0.6412910870146913,0.9343882321673287,0.6197301967675306,0.10607770078776069,5,0
tenantA,tenantA_c173,tenantA_j48,1.0159212571784741,1,1,1,B,0.2375674208343228,0.0955988365254502,0.10540206343711367,0.4543573931609308,0.5406712858648688,0.9666143815842501,0.14133558204157948,0.23173024207121307,0.6298727485143665,0.8339127967135346,0.5757526001771456,0.5812937124536722,0.0042274706031006914,0.7215484260894081,0.9649405578210326,0.04575118333468553,0,9
tenantA,tenantA_c28,tenantA_j22,1.2883616449394022,1,1,1,B,0.9698444927156448,0.8971637269034028,0.21064094160913638,0.7574512672226377,0.5918897326727226,0.13382990014076157,0.6789290952333885,0.15330616779311035,0.5989195894946745,0.18899883758808134,0.27160580210196106,0.6286825163219744,0.6625301782990962,0.35305832350228283,0.44283495800727757,0.49122405374990885,9,0
tenantA,tenantA_c174,tenantA_j26,1.2284998610896223,1,1,1,A,0.8120563145298586,0.2536839723311737,0.5667203517226086,0.3230402490945763,0.3572815911015448,0.1912781331812321,0.3475387924745593,0.25115563287067366,0.6579410683173326,0.14731054423347134,0.029186222626531477,0.48454507830627036,0.9908680630089993,0.6257164121145516,0.3923265824204325,0.5541451081952778,3,3
tenantA,tenantA_c452,tenantA_j49,1.9676925706634807,1,1,1,A,0.9344013668499304,0.331186298722959,0.934638704498462,0.10933085471012272,0.9495592794232255,0.6736673465495224,0.5003603897089631,0.6178840059805905,0.8077379487796645,0.46014004493467364,0.9092144233466382,0.9344376125886574,0.33575369069268446,0.2796327414046744,0.35110143837746377,0.2512653455628501,14,1
tenantA,tenantA_c71,tenantA_j11,1.2007167393363927,1,1,1,B,0.9511148453496348,0.653087708483146,0.5159338752952153,0.6872286206955287,0.42663585769583123,0.12117098517367275,0.8533624615182447,0.46006136706416667,0.36920771316079015,0.21935930085560518,0.1849186729506992,0.3848867676084804,0.5795622772359716,0.9116678637420376,0.7554850346680778,0.5544626121593921,3,9
tenantA,tenantA_c571,tenantA_j7,1.8476139339719195,1,1,1,B,0.939483726981978,0.7581934641315571,0.23973801106773673,0.5515002046497196,0.24245752664712628,0.3720229839089698,0.8587468814896927,0.8512870216394112,0.9685611192404837,0.3787791216399684,0.3206766091409592,0.40056063016650145,0.16506934870864187,0.6268507014286678,0.6001033196675941,0.8962604574916496,13,7
tenantA,tenantA_c785,tenantA_j57,1.7326680994832746,1,1,1,B,0.404473192804623,0.1759955469086204,0.8731746923499788,0.7675036016119607,0.38385041927340413,0.6292112923785216,0.2398045031611018,0.6434561764592366,0.40924069821554965,0.3402353935216291,0.5625852218085391,0.8697260604217952,0.9511492061360238,0.5885718292545699,0.6072353343507322,0.07369036576712118,7,4
tenantA,tenantA_c233,tenantA_j32,2.155040872039045,1,1,1,B,0.8764257956695061,0.6037418177209184,0.6502947849100288,0.9080599000629123,0.6534342252292478,0.48824060825911,0.4792566851489912,0.03801165359020342,0.9915385429445079,0.8715187822648259,0.9402423059842899,0.24446541616841932,0.37873526033069915,0.22722198018096662,0.2062018482199578,0.8824756513895132,4,8
tenantA,tenantA_c74,tenantA_j40,1.4672270588961907,1,1,1,B,0.35865309436359105,0.34738862802565396,0.13565379707634495,0.7828858599896331,0.9290332860358886,0.7564696388624854,0.1392522362794788,0.20170452586168575,0.6763442532768513,0.3229523112897016,0.4693487070250034,0.3289409598403483,0.7389889126099942,0.8105058723328937,0.6829238668244415,0.6237612238735633,6,8
tenantA,tenantA_c179,tenantA_j17,1.3229643072426387,1,1,1,B,0.8348566745925491,0.6207801498093627,0.06875882625196272,0.2751255166763472,0.5053268178270219,0.2667458481693472,0.10628019105393849,0.3183156568841987,0.6046096106118151,0.8361888890745316,0.2914252763706564,0.20397018265193245,0.33239710525463806,0.7565150647494471,0.8677044534925983,0.687489376972674,8,8
tenantA,tenantA_c242,tenantA_j47,1.1211061922599443,0,0,0,B,0.8858050797363555,0.10359105727876794,0.7063955056878105,0.38474279161965197,0.2949798925644783,0.23443866047923434,0.8929366129261247,0.16131015535860815,0.42110144198551047,0.8200002906123385,0.36935698264789985,0.03729223835161022,0.9505368384643075,0.7468600491904076,0.4748649410994754,0.035388353693138086,9,4
tenantA,tenantA_c188,tenantA_j33,1.5344985938761624,1,1,1,A,0.1792270700650641,0.4218923516656683,0.6084049060180706,0.9150419629032026,0.233399727146812,0.6834701278542415,0.8395412420457079,0.9694126567083672,0.04887098537847989,0.003914770887956109,0.4362240130158265,0.8839154023567053,0.8627702833469706,0.7161502522395959,0.42207633393707844,0.9669107679427302,1,9
tenantA,tenantA_c39,tenantA_j27,1.4771488009303977,1,1,1,B,0.39813792351341293,0.9495374493421225,0.44515884945694995,0.6415003752484668,0.09496990982310793,0.21779773498587507,0.08644581362282444,0.8629517198475387,0.6272265419145999,0.5627236105236604,0.8857265727600694,0.3800751202572319,0.4418114235691514,0.6057347723811956,0.7506385292573879,0.756392546684584,1,0
