user_id,job_id,clicked,applied,overlap
19,296,False,False,0.0
19,76,False,False,0.2857142857142857
19,268,False,False,0.5
19,60,False,False,0.0
20,135,False,False,0.3333333333333333
20,197,False,False,0.0
20,379,False,False,0.25
20,23,False,False,0.0
20,458,True,True,0.25
20,403,False,False,0.0
20,290,True,False,0.4
20,429,False,False,0.16666666666666666
20,436,False,False,0.5
20,265,False,False,0.2
20,420,False,False,0.0
20,0,False,False,0.0
20,349,False,False,0.16666666666666666
20,326,True,False,0.14285714285714285
20,450,False,False,0.0
20,103,False,False,0.16666666666666666
20,110,False,False,0.0
20,347,False,False,0.0
20,224,True,True,0.3333333333333333
20,302,False,False,0.3333333333333333
20,377,False,False,0.14285714285714285
20,264,False,False,0.2
21,197,False,False,0.0
21,378,False,False,0.0
21,360,False,False,0.0
21,379,False,False,0.0
21,265,True,False,0.0
21,224,False,False,0.0
21,306,False,False,0.3333333333333333
21,474,False,False,0.2
21,113,False,False,0.0
21,492,True,True,0.0
21,349,False,False,0.0
21,126,False,False,0.0
21,329,True,True,0.0
21,97,False,False,0.0
21,315,False,False,0.0
21,482,True,False,0.0
21,237,False,False,0.0
21,10,False,False,0.0
21,9,False,False,0.2
21,348,False,False,0.0
23,377,False,False,0.0
23,379,False,False,0.0
23,418,False,False,0.0
23,97,False,False,0.0
23,119,False,False,0.0
23,440,True,False,0.0
23,170,True,True,0.2
23,474,True,False,0.0
23,115,False,False,0.0
23,436,False,False,0.0
23,477,False,False,0.2
23,335,False,False,0.0
23,481,False,False,0.2
23,435,True,True,0.5
23,163,False,False,0.0
23,168,False,False,0.0
23,197,False,False,0.0
23,296,False,False,0.0
23,74,False,False,0.0
23,102,False,False,0.0
23,492,False,False,0.0
23,156,False,False,0.0
23,441,False,False,0.5
23,159,True,True,0.3333333333333333
23,265,False,False,0.0
23,445,False,False,0.5
23,199,False,False,0.3333333333333333
23,235,False,False,0.0
24,257,False,False,0.0
24,379,True,False,0.0
24,197,False,False,0.0
24,467,False,False,0.5
24,115,False,False,0.0
24,416,True,True,0.25
24,74,False,False,0.0
24,296,False,False,0.0
24,265,True,True,0.2
24,76,True,False,0.14285714285714285
24,61,False,False,0.14285714285714285
24,436,False,False,0.0
24,225,False,False,0.0
24,374,True,False,0.25
24,186,True,False,0.16666666666666666
24,91,True,False,0.14285714285714285
24,176,True,False,0.25
24,394,False,False,0.16666666666666666
24,348,False,False,0.2
24,468,True,False,0.0
26,379,True,False,0.0
26,222,False,False,0.0
26,11,False,False,0.0
26,435,False,False,0.0
26,265,True,True,0.0
26,132,False,False,0.0
26,340,False,False,0.0
26,76,False,False,0.0
26,486,False,False,0.0
26,466,False,False,0.0
26,436,False,False,0.0
26,377,False,False,0.0
26,348,True,False,0.0
26,228,False,False,0.0
26,253,False,False,0.0
26,290,True,False,0.0
26,107,False,False,0.0
26,16,False,False,0.0
26,194,False,False,0.0
26,250,False,False,0.0
26,245,False,False,0.0
26,100,False,False,0.0
26,146,True,True,0.25
26,177,False,False,0.0
26,188,False,False,0.0
26,296,False,False,0.0
26,0,False,False,0.0
27,228,False,False,0.0
27,379,False,False,0.0
27,352,False,False,0.0
27,197,False,False,0.3333333333333333
27,347,False,False,0.0
27,98,False,False,0.2
27,460,False,False,0.0
27,438,False,False,0.2
27,335,False,False,0.0
27,204,False,False,0.2
27,284,False,False,0.0
27,137,False,False,0.0
27,281,True,False,0.25
27,312,False,False,0.0
27,71,True,True,0.25
27,143,False,False,0.0
27,45,False,False,0.0
27,273,True,False,0.0
27,124,False,False,0.0
27,70,False,False,0.0
27,265,False,False,0.0
27,249,False,False,0.0
27,76,True,False,0.16666666666666666
27,343,False,False,0.0
27,80,False,False,0.2
27,172,False,False,0.25
28,132,False,False,0.16666666666666666
28,153,True,False,0.6666666666666666
28,197,False,False,0.0
28,97,False,False,0.0
28,394,True,False,0.0
28,334,False,False,0.0
28,414,False,False,0.0
28,313,False,False,0.0
28,289,True,False,0.0
28,379,False,False,0.0
28,476,False,False,0.0
28,403,False,False,0.0
28,98,False,False,0.0
28,377,False,False,0.0
28,306,False,False,0.0
28,482,False,False,0.0
28,335,False,False,0.0
28,37,False,False,0.0
28,54,False,False,0.25
28,260,True,False,0.25
28,388,True,True,0.0
28,242,False,False,0.0
28,229,False,False,0.0
28,351,False,False,0.0
28,364,False,False,0.0
28,492,False,False,0.0
28,265,True,False,0.0
28,222,False,False,0.0
28,76,False,False,0.16666666666666666
29,379,False,False,0.0
29,268,False,False,0.0
29,218,True,True,0.25
29,480,True,False,0.0
29,73,False,False,0.0
29,377,False,False,0.0
29,254,False,False,0.0
29,278,False,False,0.0
29,163,False,False,0.0
29,341,False,False,0.0
29,313,False,False,0.0
29,445,True,True,0.5
29,490,False,False,0.0
29,197,True,False,0.0
29,182,False,False,0.2
29,345,False,False,0.0
29,436,False,False,0.0
29,435,False,False,0.0
33,125,False,False,0.16666666666666666
33,379,True,True,0.0
33,146,False,False,0.0
33,265,True,False,0.0
33,197,False,False,0.0
33,382,False,False,0.0
33,349,False,False,0.16666666666666666
33,370,False,False,0.25
33,286,False,False,0.16666666666666666
33,492,True,True,0.0
33,132,False,False,0.3333333333333333
33,377,True,False,0.14285714285714285
33,203,False,False,0.25
33,440,False,False,0.25
33,486,False,False,0.25
33,315,False,False,0.0
33,437,False,False,0.16666666666666666
33,416,False,False,0.0
33,196,False,False,0.0
33,279,False,False,0.25
33,446,False,False,0.0
33,151,False,False,0.4
33,482,True,False,0.16666666666666666
33,86,False,False,0.2
33,354,False,False,0.3333333333333333
34,33,True,False,0.16666666666666666
34,342,False,False,0.0
34,173,False,False,0.0
34,136,False,False,0.16666666666666666
34,379,False,False,0.0
34,474,False,False,0.16666666666666666
34,109,True,False,0.0
34,297,False,False,0.16666666666666666
34,403,False,False,0.25
34,276,False,False,0.25
34,265,False,False,0.0
34,27,False,False,0.0
34,182,False,False,0.0
34,139,False,False,0.25
34,435,False,False,0.3333333333333333
34,199,True,True,0.6666666666666666
34,335,False,False,0.0
34,47,False,False,0.0
34,476,False,False,0.0
34,295,False,False,0.0
34,237,True,False,0.0
34,263,False,False,0.0
34,492,False,False,0.0
34,329,False,False,0.0
34,54,False,False,0.25
34,112,False,False,0.0
34,296,True,False,0.0
34,366,False,False,0.0
34,6,False,False,0.25
35,93,True,False,0.125
35,390,False,False,0.125
35,230,False,False,0.2857142857142857
35,492,False,False,0.2
35,251,False,False,0.0
35,102,False,False,0.16666666666666666
35,265,False,False,0.16666666666666666
35,363,False,False,0.0
35,287,False,False,0.16666666666666666
35,100,False,False,0.16666666666666666
35,433,False,False,0.14285714285714285
35,213,False,False,0.0
35,151,True,False,0.14285714285714285
35,115,False,False,0.14285714285714285
35,349,False,False,0.0
35,432,False,False,0.6
35,403,False,False,0.0
35,340,False,False,0.125
35,23,False,False,0.0
35,186,False,False,0.3333333333333333
35,74,True,True,0.14285714285714285
35,155,False,False,0.0
35,415,False,False,0.0
35,98,False,False,0.0
35,122,True,False,0.2
35,26,True,True,0.2857142857142857
35,478,False,False,0.0
35,56,False,False,0.0
35,377,False,False,0.125
35,132,False,False,0.125
35,379,False,False,0.2
35,222,False,False,0.14285714285714285
35,278,False,False,0.0
35,123,False,False,0.14285714285714285
35,175,False,False,0.2
35,174,False,False,0.16666666666666666
35,76,False,False,0.2857142857142857
35,490,False,False,0.0
36,436,True,False,0.0
36,276,False,False,0.3333333333333333
36,457,False,False,0.2
36,126,False,False,0.0
36,265,True,True,0.0
36,132,False,False,0.2
36,223,False,False,0.0
36,197,True,True,0.0
36,490,False,False,0.0
36,379,True,False,0.0
36,52,True,True,0.5
36,467,False,False,0.3333333333333333
36,238,True,False,0.2
36,146,False,False,0.0
36,73,False,False,0.25
36,492,False,False,0.0
36,373,False,False,0.0
36,324,False,False,0.0
36,377,False,False,0.2
36,98,True,True,0.0
36,91,False,False,0.0
36,163,False,False,0.0
37,265,False,False,0.4
37,134,True,True,0.3333333333333333
37,221,False,False,0.5
37,335,False,False,0.16666666666666666
37,352,False,False,0.0
37,74,False,False,0.14285714285714285
37,222,True,True,0.3333333333333333
37,460,False,False,0.0
37,189,False,False,0.2857142857142857
37,91,False,False,0.125
37,41,False,False,0.125
37,379,True,False,0.2
37,240,False,False,0.14285714285714285
37,253,False,False,0.2
37,492,False,False,0.2
37,76,False,False,0.5
37,425,True,False,0.14285714285714285
37,481,False,False,0.125
37,433,False,False,0.0
38,379,True,False,0.0
38,377,False,False,0.0
38,401,False,False,0.0
38,296,False,False,0.0
38,258,False,False,0.0
38,254,False,False,0.0
38,110,False,False,0.0
38,457,False,False,0.16666666666666666
38,96,False,False,0.2
38,431,False,False,0.0
38,132,False,False,0.16666666666666666
38,371,False,False,0.2
38,286,True,True,0.2
38,312,False,False,0.0
38,270,False,False,0.0
38,114,False,False,0.0
38,231,False,False,0.0
38,162,False,False,0.0
38,221,False,False,0.0
38,403,False,False,0.0
38,235,False,False,0.0
38,265,False,False,0.0
38,106,True,False,0.16666666666666666
38,209,True,False,0.25
38,334,False,False,0.0
38,197,False,False,0.3333333333333333
38,406,False,False,0.0
38,349,False,False,0.2
38,76,False,False,0.0
38,131,False,False,0.0
38,416,False,False,0.3333333333333333
38,328,False,False,0.2
39,38,False,False,0.0
39,463,False,False,0.125
39,247,True,False,0.0
39,29,True,False,0.2
39,436,False,False,0.16666666666666666
39,36,False,False,0.0
39,132,False,False,0.125
39,265,True,True,0.16666666666666666
39,16,False,False,0.4
39,111,False,False,0.16666666666666666
39,135,False,False,0.2857142857142857
39,482,False,False,0.3333333333333333
39,226,False,False,0.14285714285714285
39,283,False,False,0.125
39,379,False,False,0.0
39,335,False,False,0.16666666666666666
39,217,True,True,0.2857142857142857
39,183,False,False,0.0
39,492,False,False,0.2
39,74,False,False,0.0
39,197,False,False,0.0
39,296,True,False,0.2
39,276,False,False,0.16666666666666666
39,403,False,False,0.16666666666666666
39,476,False,False,0.0
43,326,False,False,0.16666666666666666
43,287,True,True,0.0
43,352,False,False,0.0
43,177,False,False,0.0
43,197,False,False,0.3333333333333333
43,329,True,False,0.0
43,392,True,False,0.3333333333333333
43,265,False,False,0.0
43,477,False,False,0.0
43,364,False,False,0.0
43,290,False,False,0.0
43,379,True,True,0.3333333333333333
43,396,False,False,0.3333333333333333
43,224,False,False,0.16666666666666666
43,168,False,False,0.16666666666666666
43,116,False,False,0.25
43,37,False,False,0.0
43,425,False,False,0.0
43,73,False,False,0.0
43,76,True,True,0.16666666666666666
43,18,False,False,0.16666666666666666
43,96,False,False,0.2
43,452,False,False,0.0
46,449,False,False,0.0
46,379,False,False,0.0
46,107,False,False,0.0
46,238,False,False,0.0
46,203,False,False,0.0
46,100,False,False,0.0
46,75,False,False,0.0
46,476,False,False,0.0
46,114,True,False,0.0
46,377,False,False,0.16666666666666666
46,394,False,False,0.0
46,494,False,False,0.0
46,187,False,False,0.16666666666666666
46,155,False,False,0.0
46,296,True,False,0.3333333333333333
46,265,False,False,0.0
46,393,False,False,0.0
46,54,False,False,0.0
46,373,False,False,0.3333333333333333
46,263,False,False,0.0
46,492,False,False,0.0
46,76,False,False,0.0
46,89,False,False,0.0
46,329,False,False,0.2
46,197,False,False,0.0
46,472,False,False,0.25
46,132,False,False,0.0
46,110,False,False,0.16666666666666666
46,349,False,False,0.0
46,239,False,False,0.0
47,492,False,False,0.0
47,197,False,False,0.0
47,335,False,False,0.0
47,365,False,False,0.0
47,168,False,False,0.0
47,92,False,False,0.0
47,426,True,False,0.14285714285714285
47,178,False,False,0.0
47,186,False,False,0.16666666666666666
47,126,False,False,0.16666666666666666
47,91,False,False,0.14285714285714285
47,379,True,False,0.0
47,403,False,False,0.2
47,63,False,False,0.14285714285714285
47,457,False,False,0.14285714285714285
47,377,False,False,0.3333333333333333
47,359,False,False,0.0
47,432,False,False,0.16666666666666666
47,88,False,False,0.16666666666666666
47,4,True,True,0.16666666666666666
47,454,False,False,0.0
47,146,False,False,0.0
47,296,False,False,0.6666666666666666
47,445,False,False,0.25
47,242,False,False,0.0
47,262,False,False,0.16666666666666666
47,43,True,True,0.0
48,265,False,False,0.0
48,147,False,False,0.0
48,355,False,False,0.16666666666666666
48,14,False,False,0.2
48,41,False,False,0.16666666666666666
48,222,True,False,0.2
48,261,False,False,0.0
48,336,False,False,0.2
48,326,False,False,0.0
48,316,False,False,0.0
48,329,False,False,0.0
48,379,False,False,0.0
48,224,True,False,0.4
48,98,False,False,0.0
48,208,False,False,0.0
48,437,False,False,0.0
48,304,False,False,0.3333333333333333
48,158,False,False,0.0
48,296,False,False,0.3333333333333333
48,126,False,False,0.0
48,491,False,False,0.0
48,432,False,False,0.2
48,435,False,False,0.3333333333333333
48,251,False,False,0.0
48,90,False,False,0.0
48,40,False,False,0.0
48,91,False,False,0.16666666666666666
48,346,False,False,0.2
48,281,False,False,0.0
48,289,False,False,0.0
48,377,False,False,0.16666666666666666
48,476,False,False,0.0
48,197,True,True,0.0
48,190,False,False,0.0
49,379,False,False,0.0
49,116,False,False,0.2
49,462,False,False,0.14285714285714285
49,352,True,False,0.0
49,377,False,False,0.3333333333333333
49,197,True,False,0.0
49,329,False,False,0.16666666666666666
49,1,False,False,0.25
49,289,False,False,0.16666666666666666
49,186,False,False,0.16666666666666666
49,390,True,True,0.14285714285714285
49,180,False,False,0.2
49,66,False,False,0.16666666666666666
49,276,False,False,0.2
49,492,False,False,0.0
49,102,False,False,0.0
49,249,False,False,0.16666666666666666
49,449,True,False,0.16666666666666666
49,88,False,False,0.0
49,265,False,False,0.0
49,375,False,False,0.2
49,217,False,False,0.0
49,236,False,False,0.14285714285714285
49,19,False,False,0.2
49,414,False,False,0.2
49,146,False,False,0.16666666666666666
49,296,False,False,0.25
49,76,False,False,0.3333333333333333
53,452,False,False,0.0
53,205,True,True,0.0
53,435,False,False,0.0
53,174,False,False,0.0
53,379,False,False,0.0
53,377,False,False,0.2
53,197,True,True,0.0
53,305,False,False,0.25
53,396,False,False,0.0
53,433,True,False,0.25
53,392,False,False,0.0
53,74,False,False,0.0
53,132,False,False,0.2
53,296,True,False,0.0
53,375,False,False,0.3333333333333333
53,76,False,False,0.0
53,285,True,False,0.0
53,466,False,False,0.0
53,265,False,False,0.0
53,217,False,False,0.2
53,390,False,False,0.2
53,476,False,False,0.0
53,223,False,False,0.0
53,73,False,False,0.25
53,90,False,False,0.0
53,462,False,False,0.2
53,266,False,False,0.0
54,76,False,False,0.2
54,492,True,True,0.0
54,377,False,False,0.0
54,144,False,False,0.0
54,379,False,False,0.5
54,365,False,False,0.0
54,98,True,True,0.25
54,135,False,False,0.0
54,315,False,False,0.0
54,407,False,False,0.0
54,461,False,False,0.2
54,126,False,False,0.0
54,264,False,False,0.0
54,326,False,False,0.0
54,13,True,False,0.0
54,40,False,False,0.0
54,329,False,False,0.0
54,439,False,False,0.0
54,465,False,False,0.0
54,386,False,False,0.0
54,197,True,True,0.5
54,390,False,False,0.0
54,146,False,False,0.25
54,253,False,False,0.0
54,432,False,False,0.0
54,265,True,False,0.0
55,377,False,False,0.2857142857142857
55,132,False,False,0.125
55,492,True,False,0.0
55,329,False,False,0.3333333333333333
55,253,False,False,0.0
55,98,False,False,0.3333333333333333
55,265,True,True,0.16666666666666666
55,201,False,False,0.2
55,379,False,False,0.0
55,6,False,False,0.0
55,461,False,False,0.2857142857142857
55,390,False,False,0.125
55,92,False,False,0.16666666666666666
55,353,False,False,0.2857142857142857
55,483,False,False,0.2
55,144,False,False,0.2857142857142857
55,285,False,False,0.0
55,369,False,False,0.5
55,276,False,False,0.16666666666666666
55,280,False,False,0.0
55,396,True,True,0.0
55,312,False,False,0.0
55,486,False,False,0.5
55,90,False,False,0.0
56,137,True,False,0.0
56,377,False,False,0.16666666666666666
56,339,False,False,0.4
56,220,False,False,0.16666666666666666
56,253,False,False,0.3333333333333333
56,359,False,False,0.0
56,379,True,True,0.0
56,326,False,False,0.16666666666666666
56,492,False,False,0.0
56,14,False,False,0.0
56,441,False,False,0.0
56,436,False,False,0.0
56,1,True,False,0.0
56,100,False,False,0.0
56,197,False,False,0.0
56,20,False,False,0.0
56,34,False,False,0.2
56,250,False,False,0.0
56,194,False,False,0.0
56,425,False,False,0.0
56,358,False,False,0.0
56,265,True,False,0.0
56,435,False,False,0.0
56,45,False,False,0.25
56,476,False,False,0.0
56,114,False,False,0.0
57,379,True,False,0.5
57,3,False,False,0.0
57,375,False,False,0.0
57,59,False,False,0.0
57,407,False,False,0.25
57,230,False,False,0.0
57,335,False,False,0.0
57,436,False,False,0.3333333333333333
57,76,True,False,0.2
57,377,True,False,0.2
57,237,False,False,0.25
57,102,False,False,0.3333333333333333
57,265,True,False,0.3333333333333333
57,285,False,False,0.0
57,385,False,False,0.0
57,461,False,False,0.0
57,296,False,False,0.0
57,199,False,False,0.0
57,429,False,False,0.0
57,476,False,False,0.3333333333333333
57,126,False,False,0.0
57,389,False,False,0.0
57,116,False,False,0.0
57,446,False,False,0.0
57,328,False,False,0.0
57,425,False,False,0.0
57,135,False,False,0.2
57,458,False,False,0.0
57,210,False,False,0.0
57,186,False,False,0.0
57,211,False,False,0.0
57,259,False,False,0.0
57,352,False,False,0.0
57,174,False,False,0.0
58,418,False,False,0.0
58,132,False,False,0.4
58,204,False,False,0.0
58,33,False,False,0.16666666666666666
58,379,False,False,0.0
58,98,False,False,0.2
58,197,True,False,0.3333333333333333
58,388,True,False,0.6666666666666666
58,405,False,False,0.3333333333333333
58,146,False,False,0.0
58,76,False,False,0.0
58,201,False,False,0.3333333333333333
58,365,False,False,0.0
58,329,False,False,0.0
58,276,True,False,0.0
58,349,False,False,0.2
58,461,False,False,0.16666666666666666
58,279,False,False,0.0
58,41,False,False,0.0
58,265,False,False,0.0
58,77,False,False,0.0
58,135,False,False,0.0
58,413,False,False,0.0
58,56,False,False,0.0
