job_id,candidate_id,skill_overlap,years_experience,distance_km,salary_gap_pct,candidate_activity_score,candidate_past_response_rate,job_fill_urgency,recruiter_rating,candidate_group,relevance
job_00000,job_00000_c039,0.6739276236229875,2.9515253495252454,0.7570476893009803,-17.674554346722985,0.56321367054599,0.4750596465370144,0.3384118384715338,2.629378886807698,A,1
job_00002,job_00002_c000,0.0570345859798318,3.7703901395759662,39.76954212946645,-0.0084464568443821,0.1333007317540323,0.3354322406832961,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c001,0.3598853620968799,4.842187711474722,9.561755531117484,0.5954028989634274,0.3358837459807157,0.4678370347756028,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c002,0.7948830698542955,3.7779992704498992,45.41879476846198,14.41101461391696,0.1624831877894121,0.2872203234102927,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c003,0.4043505582544414,6.788393937426413,33.43602306139287,-29.29223295072372,0.2570486928985267,0.3475536767709725,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c004,0.9400508837046796,17.455311607498047,11.322447787024446,-29.60750804788445,0.5347109579077172,0.8708205408799516,0.2285176931053812,3.697766945986333,B,2
job_00002,job_00002_c005,0.8759697091296669,6.026423849690464,17.099888220283336,4.107057679852793,0.4683924367966039,0.5034065536647373,0.2285176931053812,3.697766945986333,A,2
job_00002,job_00002_c006,0.6960290770957628,3.878739318171793,14.386113902375088,-0.1067528269277365,0.4745658638751888,0.3000920126118725,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c007,0.2324729623426308,0.7732307469102058,26.918265584315037,2.5526541478789837,0.0345807809995476,0.6146719091427856,0.2285176931053812,3.697766945986333,B,0
job_00002,job_00002_c008,0.5963281558061693,14.274802015127005,13.51987625623396,-6.931906127586683,0.0537573694067704,0.7559749586961347,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c009,0.5591051495593606,6.227657819384953,10.726593362380791,9.965305113598967,0.365520055787652,0.2221901295414319,0.2285176931053812,3.697766945986333,B,2
job_00002,job_00002_c010,0.6220953779206996,4.815584030297121,13.748462230791487,13.9895826448668,0.3464930824701749,0.5282453782868105,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c011,0.8409145058375531,0.8188370291546958,13.025366448763524,7.259734409272905,0.643873274961375,0.8343067224928379,0.2285176931053812,3.697766945986333,B,2
job_00002,job_00002_c012,0.9286745068944724,4.972199169980661,4.438528484880775,-3.912426876068747,0.2273248257937942,0.5247608986678114,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c013,0.5999035097232531,5.757572976604735,0.367187346952334,-31.615340814216044,0.1151202916736768,0.1669199567986681,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c014,0.9367324068513108,3.786963719202304,7.595821114776084,11.538543120556922,0.5594483560063879,0.2856516650053596,0.2285176931053812,3.697766945986333,A,2
job_00002,job_00002_c015,0.6104021041197918,2.047624688682093,6.707531452806458,18.32592999326389,0.3512669388426165,0.6598712494857859,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c016,0.3972049481774892,1.9470062780652069,89.5653626995963,9.6683761797597,0.9437644578657682,0.100879172077686,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c017,0.312938921465041,14.401337111001576,12.551213623042502,-13.194636410512596,0.7860978428683115,0.917855416019892,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c018,0.2910076890227971,5.658499842064149,13.301137870240032,10.106915905016368,0.4045380535846201,0.7959058576563091,0.2285176931053812,3.697766945986333,A,2
job_00002,job_00002_c019,0.3493123838133902,3.7847645817388966,16.336336084201022,12.907945619421682,0.2940588682213674,0.6851492649300877,0.2285176931053812,3.697766945986333,A,2
job_00002,job_00002_c020,0.40398723160569,5.456824755481168,17.745767210805116,23.382243716986284,0.5762852126012951,0.3363882170591137,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c021,0.6327965587133647,5.233267197062999,2.63535837570087,-13.141648863419364,0.3881007460791499,0.5070140017721043,0.2285176931053812,3.697766945986333,A,2
job_00002,job_00002_c022,0.4561466066596105,1.874046171883449,9.752710319598254,-3.396818768162077,0.2681517011371646,0.602513034769238,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c023,0.5970682190705231,8.91288083739125,1.249157773126982,11.209080767151828,0.7972636578362644,0.4046092136936094,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c024,0.0445252272112212,4.737892867624622,0.0207142626930569,0.8611510715723668,0.1501469461468265,0.8345939216972339,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c025,0.2234200520040532,5.705330884720316,10.90382070112013,-16.75991403076912,0.6531432481751801,0.414415341826716,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c026,0.8846085610226158,11.759884018975685,59.78730976848405,6.219244275400545,0.4204372530590772,0.576590451206734,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c027,0.8084148734050077,2.093823343582596,9.625370341101911,8.6799245072275,0.2308901862249624,0.4403592702984529,0.2285176931053812,3.697766945986333,A,1
job_00002,job_00002_c028,0.1870323723025896,3.1823016066941503,1.1040520157289528,1.31944344496503,0.2964798859276594,0.3359779451993458,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c029,0.5119780630094103,6.42531878782075,5.191029992014818,3.2937739076991623,0.4846986409130823,0.7392794272555048,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c030,0.3079714946815429,8.81313608811588,3.049699210884897,-3.880588525285952,0.5707824081158615,0.5946183051763257,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c031,0.3832589810078625,3.5565031489677588,19.394593482428075,22.17418403574089,0.5453757537128144,0.2932103204985025,0.2285176931053812,3.697766945986333,B,2
job_00002,job_00002_c032,0.2873635650914273,3.691053874743983,5.747586567705037,-13.510382755690149,0.356290318416038,0.5773712064806003,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c033,0.2920992257502185,7.661840753944318,15.58322821480192,-8.809811441456683,0.3142186672121344,0.9007138203882238,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c034,0.4894604501733113,16.6965086874721,8.297128220523838,0.1647827029128843,0.4520431695610735,0.3681088340319913,0.2285176931053812,3.697766945986333,B,0
job_00002,job_00002_c035,0.4568874953376018,5.566642982390038,15.479448557847237,13.184310415513387,0.110604031634715,0.6660807829466308,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c036,0.2966050094996261,3.1754684822037644,14.369466364539855,-22.46059755141805,0.4916470477583969,0.4804549012248659,0.2285176931053812,3.697766945986333,A,0
job_00002,job_00002_c037,0.700088874253488,2.5721392019353044,32.99602010473265,-19.65445124648159,0.1596936977033443,0.7145356742714906,0.2285176931053812,3.697766945986333,A,2
job_00002,job_00002_c038,0.523207295196748,4.87584492991766,5.523589884317596,-30.565927616020765,0.2339092384151976,0.6067106643682738,0.2285176931053812,3.697766945986333,B,1
job_00002,job_00002_c039,0.4164453383512804,8.583584022505738,6.389083564346051,0.4904283787990618,0.7436751128276933,0.5273706306911885,0.2285176931053812,3.697766945986333,B,2
job_00003,job_00003_c000,0.401625676228328,5.631325950164304,37.829319654523424,2.743720951930576,0.4151406512418354,0.1562359985621758,0.425878849131745,5.0,B,0
job_00003,job_00003_c001,0.3950421021728602,3.592390537367474,21.12943484399037,-1.0982748597573222,0.3321770205202435,0.6282545210324871,0.425878849131745,5.0,B,0
job_00003,job_00003_c002,0.3967553776980401,1.2032938078246556,1.9122272490541596,5.719070851214632,0.2352511633171543,0.2157066660400313,0.425878849131745,5.0,A,1
job_00003,job_00003_c003,0.4967741546995848,2.091434797756519,4.0192263529975465,-12.23739971976649,0.201315929388086,0.5290519174308459,0.425878849131745,5.0,B,2
job_00003,job_00003_c004,0.4432184500735082,2.3165329253542253,95.0905951895756,-14.45662780851583,0.5427239193274193,0.429274324567205,0.425878849131745,5.0,A,0
job_00003,job_00003_c005,0.6260894500668323,3.1836118846203325,7.829236404920128,18.994568357540484,0.2447489782201435,0.2866746739166174,0.425878849131745,5.0,B,1
job_00003,job_00003_c006,0.6973321061553971,10.92354979571598,7.637195420307973,20.58513514299777,0.4356451733090773,0.5838866907044193,0.425878849131745,5.0,B,0
job_00003,job_00003_c007,0.3567394711856211,5.386185412069008,25.245965518875156,-14.866594733810256,0.5282267348660055,0.8245650912127779,0.425878849131745,5.0,A,0
job_00003,job_00003_c008,0.9025250917889268,4.039839962065117,24.358809738938675,14.519982068307966,0.4350183997530771,0.8938074687519825,0.425878849131745,5.0,A,0
job_00003,job_00003_c009,0.4772620541932371,7.477766563189759,2.101432131348661,-1.3043996340903137,0.9200665809787052,0.2649466123722202,0.425878849131745,5.0,B,1
job_00003,job_00003_c010,0.4985020865944333,5.453368414885597,13.528571398576634,5.097128617356458,0.3082565857726044,0.5003279119349285,0.425878849131745,5.0,A,0
job_00003,job_00003_c011,0.4996975409019997,6.05509993108042,1.8670379694107404,6.903279591525951,0.1710295719337224,0.4898660070805934,0.425878849131745,5.0,B,1
job_00003,job_00003_c012,0.4318357682865688,4.469928823455147,27.264687057346016,14.915257021864775,0.4915841817150677,0.7598436615669296,0.425878849131745,5.0,B,2
job_00003,job_00003_c013,0.5210247346855476,2.94189852480435,1.178055969553036,1.240773027947833,0.4480868562503023,0.2138902084666242,0.425878849131745,5.0,B,2
job_00003,job_00003_c014,0.933596032267258,5.217183723386592,11.510423261398593,21.15242992952904,0.1421341855765677,0.6929922576693028,0.425878849131745,5.0,A,2
job_00003,job_00003_c015,0.3141847593831112,4.968603959287815,31.195483762730085,4.641192596398871,0.4178092624215297,0.308519068847374,0.425878849131745,5.0,B,1
job_00003,job_00003_c016,0.2236191738690659,8.609768074330496,8.741467794442457,9.362764087042988,0.4095842169603541,0.5288968360662907,0.425878849131745,5.0,B,2
job_00003,job_00003_c017,0.7837144812616051,5.325987440774443,18.64299895351408,-12.498938873058696,0.4523314532770349,0.5568503413100171,0.425878849131745,5.0,A,0
job_00003,job_00003_c018,0.6784832579336847,3.354013067738838,13.304172008999316,32.37988516057251,0.447183697707976,0.3966251104613377,0.425878849131745,5.0,A,2
job_00003,job_00003_c019,0.9822722585733766,3.211697523138492,30.001874938761198,7.047373848074495,0.1420172247951153,0.4331449465878885,0.425878849131745,5.0,A,0
job_00003,job_00003_c020,0.3707012839017689,16.301257153386743,45.893217706305904,10.694961380176489,0.2139095960313452,0.301320029508121,0.425878849131745,5.0,A,0
job_00003,job_00003_c021,0.7284877766691757,0.8992390285368217,18.95974709162028,-24.12278716817312,0.5551026251000659,0.7066692229316749,0.425878849131745,5.0,B,1
job_00003,job_00003_c022,0.2698015240900404,10.453095520799694,38.86289275788725,-12.340530346186515,0.1056631879572606,0.2154237011359344,0.425878849131745,5.0,A,0
job_00003,job_00003_c023,0.368794234785858,6.188286626586167,6.492371095714994,18.56825531878096,0.88311521830775,0.1019273141537566,0.425878849131745,5.0,B,1
job_00003,job_00003_c024,0.7854794005889858,7.077172548855054,11.835003707174971,4.303366774389071,0.2762203141686621,0.7291447527067608,0.425878849131745,5.0,A,1
job_00003,job_00003_c025,0.3612468215712042,8.934974083780707,8.957482257062301,-28.70669602243389,0.174047208358048,0.6410989890764678,0.425878849131745,5.0,A,2
job_00003,job_00003_c026,0.781182950671791,6.593074720331387,40.113710667198816,15.574348934757284,0.5998266505151868,0.3229416104023742,0.425878849131745,5.0,A,0
job_00003,job_00003_c027,0.8887552595349596,4.391831082216038,25.509097837462235,-8.156742065290851,0.5706202863528169,0.462180963657158,0.425878849131745,5.0,B,2
job_00003,job_00003_c028,0.5395565347367602,13.07518067775766,5.622839554863053,21.16975478815068,0.339353863542587,0.5296008241403974,0.425878849131745,5.0,B,2
job_00003,job_00003_c029,0.9183713144877425,8.417603190258882,7.0340908371038005,-1.317535179055495,0.3254253665526882,0.3591081972332707,0.425878849131745,5.0,A,1
job_00003,job_00003_c030,0.8077626575035733,3.637962879543174,47.30846283610005,3.070600290307949,0.3557197516678964,0.6366244206160031,0.425878849131745,5.0,B,1
job_00003,job_00003_c031,0.0738124506788341,11.532309082688933,4.136321887805945,17.684318678874725,0.1965152659406351,0.3755421333043018,0.425878849131745,5.0,A,0
job_00003,job_00003_c032,0.2444645275436184,1.4690447699756215,7.64310412984362,-13.462394562819934,0.7932943300485271,0.2878527067599707,0.425878849131745,5.0,A,0
job_00003,job_00003_c033,0.1623923444486621,13.528809217300536,6.846471437051341,-14.892702117509094,0.6498766515230537,0.5040620887109849,0.425878849131745,5.0,A,1
job_00003,job_00003_c034,0.6519525580330562,7.312612051767294,0.4046583796406324,-2.94747630597161,0.5774170356464781,0.3106681271545585,0.425878849131745,5.0,B,0
job_00003,job_00003_c035,0.2574414895637305,1.349387555479191,13.387561920877127,12.407591994318333,0.6125126359887003,0.0218316454964008,0.425878849131745,5.0,B,1
job_00003,job_00003_c036,0.3740430939967439,7.886871632778567,8.076683186454316,-19.96315878920236,0.328489031232987,0.6287661151422448,0.425878849131745,5.0,B,1
job_00003,job_00003_c037,0.2653845792859272,4.209931329909872,1.979333047448608,-25.02051899833645,0.0696808528148462,0.6714799259225709,0.425878849131745,5.0,A,1
job_00003,job_00003_c038,0.2782443904383865,3.7518319249799754,0.2629512755418092,12.355813905656884,0.1213253174480674,0.6032017622331627,0.425878849131745,5.0,A,1
job_00003,job_00003_c039,0.5966227682915941,7.307349719320607,8.27047290085159,-9.044674688505056,0.4353765559263,0.2974689017652789,0.425878849131745,5.0,B,1
job_00006,job_00006_c000,0.4935167946052181,3.167300854276601,6.352877969206473,-3.520152238833913,0.1718270344673906,0.5604881415640264,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c001,0.6270035506184642,8.45474584059992,8.911602251881563,18.17623360794235,0.8053428310527949,0.7316364502695765,0.7013601581167976,3.513727458789151,A,2
job_00006,job_00006_c002,0.7959035024825307,4.497259865098705,37.16780406737667,-21.988372425503076,0.179021037477374,0.3467056059327791,0.7013601581167976,3.513727458789151,A,1
job_00006,job_00006_c003,0.7761457260489746,4.9983695259671865,65.76647260387121,-9.656211378993756,0.6024170355917671,0.1418263437073478,0.7013601581167976,3.513727458789151,A,1
job_00006,job_00006_c004,0.4163108512331159,4.742591876235624,2.947713537475621,-7.935577463514593,0.205676630066183,0.1679855719172746,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c005,0.2794882143899236,8.190916144608591,30.826807556829017,-3.349345830809768,0.8380510611888211,0.6287671838951838,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c006,0.4086898229873597,2.5851985554059715,0.5506310602052715,-23.939357394093257,0.4886013464154533,0.8135574615028923,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c007,0.3266987202863413,8.692905796298984,11.96517975758785,8.92929090507059,0.6669142342531608,0.3943896792101694,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c008,0.168078599763065,7.159578186188164,46.263256733342025,9.99430923769716,0.3865141259720182,0.6269581640189177,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c009,0.1630638346882201,13.544939763020963,12.824027605537689,7.625629875269215,0.2910563467127376,0.8177686043919451,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c010,0.2100120627979517,5.901769204186101,38.72144479847597,-13.05560511436622,0.2812855035498312,0.4098237652471532,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c011,0.3485472674339929,2.715678248128968,19.412860168272665,1.2976618618094269,0.4525008080424332,0.4824489812256825,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c012,0.4333486298775124,5.940168491939474,9.514026439364796,-13.491603593536311,0.358528871983763,0.6652592573019197,0.7013601581167976,3.513727458789151,B,1
job_00006,job_00006_c013,0.6506920389727702,6.378491937535777,13.40004651155942,-4.98894991157269,0.6136609922618246,0.6961649782598782,0.7013601581167976,3.513727458789151,B,1
job_00006,job_00006_c014,0.5060380041602375,10.31964446573443,12.973416491102354,32.302018907563166,0.5856003589948597,0.4607177429489869,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c015,0.3935865999449646,2.71106584163148,20.10027101156372,1.4354306639438397,0.5610048732204218,0.6218314256656159,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c016,0.3769137989510483,1.7842332597738273,8.279519396345332,-17.8128986398076,0.5997753723691784,0.324047165870111,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c017,0.482850923127579,6.013578933118407,9.081805335446338,2.705030109958708,0.53686543076778,0.5395334323220269,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c018,0.2946581144914863,13.87382113792468,60.93219429358773,-20.276938890949644,0.3556419660016414,0.5381729730352558,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c019,0.4247756842069869,7.766902078727391,4.655866776421727,-17.985155887725178,0.2381360825892637,0.3014017809803476,0.7013601581167976,3.513727458789151,A,2
job_00006,job_00006_c020,0.709546163786915,8.02593573458178,5.41166462467305,-15.616847039231864,0.2835839518935595,0.3198726797428486,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c021,0.57481500764508,2.1040326266911937,8.272318945306475,-6.664641782935253,0.4892031507275219,0.4149755207990205,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c022,0.5143876288591537,5.437092058582685,9.275572060296437,14.054534933838024,0.2356547767505715,0.7871198316703715,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c023,0.3540842836917417,10.429665976823264,3.724847773662336,8.675972970252587,0.5342133072252984,0.7364585272749081,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c024,0.5492903829262986,6.422902892134179,4.45414669703053,7.844929923709925,0.161095751098398,0.7342677743446239,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c025,0.753209867053399,1.693573060834365,0.8850840051100508,-16.483868483858135,0.5157201163053188,0.7352966335966906,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c026,0.827991657690658,5.372329207694429,4.045627060265234,-8.11971533153473,0.4330429755081382,0.3809225149817947,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c027,0.6585761021715442,7.457740035438931,16.336265587543583,4.080016603247826,0.2305405359331964,0.8635286015913157,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c028,0.2871460947860121,0.259503039370936,8.752207235184846,-9.424799780826197,0.1691711249830844,0.0625948330228184,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c029,0.572981211654809,5.025232369358371,2.551504352868917,-4.175496604516476,0.7503767104021389,0.7048408155896076,0.7013601581167976,3.513727458789151,B,2
job_00006,job_00006_c030,0.4431627248671433,2.943042104138691,0.2948076544480799,6.620380387949243,0.4496454294795513,0.492971357920872,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c031,0.9207152061105964,8.601746719944877,5.575222974822531,-5.23159021801953,0.1991910209159456,0.2276378210882791,0.7013601581167976,3.513727458789151,A,2
job_00006,job_00006_c032,0.5509701908230951,4.059267386061527,1.9835642239067832,3.390893836530379,0.7299868852570568,0.4178483597260495,0.7013601581167976,3.513727458789151,A,2
job_00006,job_00006_c033,0.2661793005913718,6.782564453904337,0.2612884811291736,23.890926840293528,0.7013714079490897,0.5432745653313108,0.7013601581167976,3.513727458789151,B,1
job_00006,job_00006_c034,0.7765319647671018,5.286655512830414,20.114870806719217,-2.577881984804963,0.5346866202500364,0.2116093255067593,0.7013601581167976,3.513727458789151,A,0
job_00006,job_00006_c035,0.596834853739988,3.962444192763895,18.324144100029788,17.690067145788092,0.1994613216288522,0.4407925593649648,0.7013601581167976,3.513727458789151,B,1
job_00006,job_00006_c036,0.025019357798647,14.746226996243744,3.8754714616528334,8.390551009610373,0.2797232205846123,0.2878560884949738,0.7013601581167976,3.513727458789151,B,0
job_00006,job_00006_c037,0.6095821611424742,3.6838950312229626,2.83096834718901,-22.0086299023015,0.0431914871728646,0.6690299496248443,0.7013601581167976,3.513727458789151,B,1
job_00006,job_00006_c038,0.5902552756580565,5.55576854015937,15.810914457107549,-16.532055438952863,0.2019838623500066,0.6701415163255946,0.7013601581167976,3.513727458789151,A,2
job_00006,job_00006_c039,0.8438350496767466,5.27659685114239,8.01482660604123,-12.503938246048444,0.3171381924164143,0.1426142480433304,0.7013601581167976,3.513727458789151,B,1
job_00007,job_00007_c000,0.4633558169679422,8.324440496932349,16.62434507391902,-1.6081675342835513,0.0707875477070752,0.470602828550762,0.2989261754793201,4.277432648528329,B,0
job_00007,job_00007_c001,0.9137446700505932,3.6021918618199598,41.8000792376105,-1.540709200123478,0.4940999607482315,0.3957319164130622,0.2989261754793201,4.277432648528329,A,2
job_00007,job_00007_c002,0.1804657904588528,8.061402342437619,23.31651268306383,0.4736118342207448,0.507961516398403,0.0643766557802067,0.2989261754793201,4.277432648528329,A,1
job_00007,job_00007_c003,0.4392368470812499,3.8797353778678265,53.807688887956296,7.090246383579197,0.3413515420129987,0.6666504888679602,0.2989261754793201,4.277432648528329,A,2
