candidate_id,job_id,true_match,clicked,applied,timestamp
C0002,J0031,0.3,1,1,2026-05-17 04:00:00
C0002,J0209,0.39999999999999997,1,0,2026-05-01 19:00:00
C0002,J0002,0.09999999999999998,1,0,2026-05-07 02:00:00
C0002,J0297,0.9071062811869011,1,1,2026-05-07 12:00:00
C0002,J0032,0.3,0,0,2026-06-17 21:00:00
C0002,J0003,0.7472133955000473,1,1,2026-06-27 02:00:00
C0002,J0222,0.9773499358564849,0,0,2026-05-07 04:00:00
C0002,J0065,0.9472133955000472,1,0,2026-05-05 21:00:00
C0002,J0036,0.09999999999999998,1,0,2026-06-10 13:00:00
C0002,J0006,0.6999997500001249,0,0,2026-05-19 02:00:00
C0002,J0157,0.3,1,0,2026-06-21 23:00:00
C0002,J0112,0.3,1,0,2026-05-09 00:00:00
C0002,J0232,0.3,0,0,2026-05-16 03:00:00
C0002,J0138,0.19999999999999998,1,0,2026-05-05 22:00:00
C0002,J0276,1.19999950000025,1,0,2026-06-09 13:00:00
C0002,J0122,0.19999999999999998,0,0,2026-05-15 00:00:00
C0002,J0041,0.9071062811869011,1,0,2026-06-21 07:00:00
C0002,J0144,0.6472133955000473,1,0,2026-05-29 12:00:00
C0002,J0275,0.9472133955000472,1,1,2026-05-29 15:00:00
C0002,J0206,0.9773499358564849,1,1,2026-06-27 01:00:00
C0002,J0211,0.6,1,1,2026-05-17 19:00:00
C0002,J0089,0.19999999999999998,0,0,2026-05-13 02:00:00
C0002,J0006,0.6999997500001249,1,0,2026-06-02 23:00:00
C0002,J0106,0.3,0,0,2026-06-25 15:00:00
C0002,J0175,0.0,0,0,2026-06-22 19:00:00
C0003,J0089,1.45469987171297,1,1,2026-06-06 06:00:00
C0003,J0217,0.799999750000125,0,0,2026-05-12 01:00:00
C0003,J0284,0.6999997500001249,0,0,2026-06-27 20:00:00
C0003,J0074,0.19999999999999998,1,1,2026-05-16 04:00:00
C0003,J0286,1.75469987171297,1,1,2026-05-25 01:00:00
C0003,J0212,0.599999750000125,1,1,2026-06-05 18:00:00
C0003,J0284,0.6999997500001249,1,1,2026-05-29 04:00:00
C0003,J0171,0.19999999999999998,0,0,2026-05-25 05:00:00
C0003,J0230,0.19999999999999998,0,0,2026-05-10 23:00:00
C0003,J0176,0.6,1,0,2026-06-22 11:00:00
C0003,J0255,0.3,1,1,2026-06-28 16:00:00
C0003,J0053,0.6472133955000473,0,0,2026-06-22 18:00:00
C0003,J0090,1.941640186500142,1,1,2026-05-09 18:00:00
C0003,J0014,1.45469987171297,1,1,2026-06-13 07:00:00
C0003,J0216,1.207106281186901,1,1,2026-06-16 21:00:00
C0003,J0292,0.6472133955000473,1,0,2026-05-10 04:00:00
C0003,J0264,0.799999750000125,0,0,2026-06-01 23:00:00
C0003,J0287,0.8773499358564849,1,0,2026-05-03 03:00:00
C0003,J0213,0.8071062811869011,1,1,2026-05-12 21:00:00
C0003,J0150,0.7773499358564849,1,1,2026-05-24 14:00:00
C0003,J0224,0.19999999999999998,1,1,2026-06-22 06:00:00
C0003,J0297,1.3071062811869012,1,0,2026-05-11 12:00:00
C0003,J0157,0.19999999999999998,0,0,2026-06-11 19:00:00
C0003,J0256,0.9472133955000472,0,0,2026-05-21 16:00:00
C0003,J0154,0.09999999999999998,1,0,2026-05-05 18:00:00
C0004,J0089,1.35469987171297,1,1,2026-05-27 07:00:00
C0004,J0122,0.19999999999999998,1,0,2026-05-10 11:00:00
C0004,J0101,0.19999999999999998,1,0,2026-06-10 17:00:00
C0004,J0140,0.09999999999999998,0,0,2026-05-29 11:00:00
C0004,J0184,0.6,0,0,2026-06-16 05:00:00
C0004,J0193,0.3,1,0,2026-06-09 00:00:00
C0004,J0255,1.0944267910000947,1,1,2026-05-17 07:00:00
C0004,J0138,0.9071062811869011,1,1,2026-06-12 09:00:00
C0004,J0137,0.677349935856485,1,1,2026-05-26 00:00:00
C0004,J0169,0.6,0,0,2026-05-20 03:00:00
C0004,J0234,0.9071062811869011,1,0,2026-06-21 09:00:00
C0004,J0099,0.6999997500001249,0,0,2026-05-24 09:00:00
C0004,J0131,0.7472133955000473,1,1,2026-06-15 16:00:00
C0004,J0002,0.09999999999999998,1,0,2026-05-05 16:00:00
C0004,J0218,0.5,0,0,2026-05-18 13:00:00
C0004,J0080,0.6,1,0,2026-06-07 12:00:00
C0004,J0211,1.4944267910000948,1,1,2026-05-30 21:00:00
C0004,J0046,0.3,0,0,2026-06-05 19:00:00
C0004,J0056,0.7472133955000473,1,0,2026-05-05 05:00:00
C0004,J0021,0.19999999999999998,0,0,2026-05-02 21:00:00
C0004,J0118,0.3,0,0,2026-06-24 20:00:00
C0004,J0106,0.6,1,1,2026-05-11 19:00:00
C0004,J0043,0.6999997500001249,1,0,2026-05-08 06:00:00
C0004,J0202,0.5,1,0,2026-06-20 04:00:00
C0004,J0092,0.09999999999999998,0,0,2026-06-13 14:00:00
C0005,J0191,0.0,1,1,2026-05-19 10:00:00
C0005,J0188,0.6472133955000473,1,0,2026-06-09 16:00:00
C0005,J0261,1.0773499358564849,1,1,2026-05-24 13:00:00
C0005,J0244,1.0472133955000473,0,0,2026-05-31 21:00:00
C0005,J0026,0.19999999999999998,0,0,2026-06-17 04:00:00
C0005,J0050,1.0071062811869012,0,0,2026-06-01 07:00:00
C0005,J0194,0.09999999999999998,0,0,2026-06-08 04:00:00
C0005,J0020,0.7773499358564849,1,0,2026-06-25 06:00:00
C0005,J0044,0.19999999999999998,0,0,2026-06-21 10:00:00
C0005,J0109,1.099999750000125,1,0,2026-05-19 23:00:00
C0005,J0005,1.75469987171297,1,1,2026-05-12 16:00:00
C0005,J0062,0.9472133955000472,1,1,2026-05-09 11:00:00
C0005,J0211,1.2944267910000948,1,1,2026-05-21 19:00:00
C0005,J0145,0.799999750000125,1,0,2026-05-12 15:00:00
C0005,J0282,0.5,1,0,2026-06-14 11:00:00
C0005,J0116,0.19999999999999998,0,0,2026-06-14 21:00:00
C0005,J0065,0.6472133955000473,1,1,2026-05-02 19:00:00
C0005,J0251,0.899999750000125,1,1,2026-06-23 18:00:00
C0005,J0002,1.0071062811869012,1,1,2026-05-13 10:00:00
C0005,J0190,0.5472133955000473,1,0,2026-05-02 15:00:00
C0005,J0260,0.6472133955000473,1,0,2026-06-01 14:00:00
C0005,J0073,0.677349935856485,1,1,2026-06-27 00:00:00
C0005,J0246,0.9773499358564849,1,1,2026-05-14 08:00:00
C0005,J0122,0.3,0,0,2026-05-08 00:00:00
C0005,J0185,1.0944267910000947,1,0,2026-05-24 06:00:00
C0006,J0045,0.3,0,0,2026-05-02 21:00:00
C0006,J0168,1.35469987171297,1,1,2026-06-26 15:00:00
C0006,J0203,0.9071062811869011,1,0,2026-05-28 18:00:00
C0006,J0137,1.0773499358564849,1,1,2026-05-15 07:00:00
C0006,J0043,0.799999750000125,1,1,2026-05-23 22:00:00
C0006,J0209,1.9142125623738022,1,1,2026-05-22 00:00:00
C0006,J0126,1.099999750000125,1,0,2026-06-14 16:00:00
C0006,J0109,0.999999750000125,1,1,2026-05-28 16:00:00
C0006,J0018,1.177349935856485,1,1,2026-06-22 06:00:00
C0006,J0142,1.0944267910000947,1,1,2026-06-21 22:00:00
C0006,J0041,0.3,0,0,2026-05-13 19:00:00
C0006,J0087,1.45469987171297,1,1,2026-05-24 20:00:00
C0006,J0119,0.9071062811869011,1,1,2026-05-17 17:00:00
C0006,J0296,0.09999999999999998,0,0,2026-05-11 06:00:00
C0006,J0236,1.207106281186901,1,1,2026-05-25 02:00:00
C0006,J0131,1.0944267910000947,0,0,2026-06-24 03:00:00
C0006,J0228,0.9071062811869011,1,1,2026-06-04 14:00:00
C0006,J0118,1.0773499358564849,1,1,2026-06-16 09:00:00
C0006,J0074,1.35469987171297,1,1,2026-06-14 08:00:00
C0006,J0294,0.6999997500001249,0,0,2026-06-29 00:00:00
C0006,J0041,0.3,0,0,2026-05-29 20:00:00
C0006,J0184,2.232049807569455,1,1,2026-06-14 18:00:00
C0006,J0089,0.8773499358564849,1,1,2026-05-08 00:00:00
C0006,J0244,1.0944267910000947,1,1,2026-05-18 13:00:00
C0006,J0247,1.0944267910000947,1,1,2026-05-24 16:00:00
C0007,J0237,0.09999999999999998,0,0,2026-05-01 09:00:00
C0007,J0249,1.099999750000125,1,1,2026-05-18 17:00:00
C0007,J0223,1.0472133955000473,1,1,2026-05-12 07:00:00
C0007,J0002,0.9071062811869011,1,1,2026-06-05 15:00:00
C0007,J0001,0.7773499358564849,1,0,2026-05-14 19:00:00
C0007,J0004,0.19999999999999998,1,0,2026-05-15 12:00:00
C0007,J0211,0.5,0,0,2026-05-20 06:00:00
C0007,J0162,0.3,1,0,2026-06-19 12:00:00
C0007,J0039,0.3,0,0,2026-05-17 05:00:00
C0007,J0037,0.999999750000125,1,0,2026-05-24 12:00:00
C0007,J0225,0.6472133955000473,1,0,2026-05-14 03:00:00
C0007,J0095,1.0773499358564849,1,1,2026-06-21 00:00:00
C0007,J0127,0.7472133955000473,1,0,2026-05-30 09:00:00
C0007,J0109,0.5,0,0,2026-06-24 10:00:00
C0007,J0069,0.19999999999999998,1,0,2026-06-25 13:00:00
C0007,J0032,0.6999997500001249,1,0,2026-06-25 06:00:00
C0007,J0122,0.677349935856485,1,0,2026-05-11 18:00:00
C0007,J0033,1.55469987171297,1,0,2026-05-03 18:00:00
C0007,J0169,1.0773499358564849,0,0,2026-05-14 17:00:00
C0007,J0205,1.0944267910000947,1,1,2026-06-29 12:00:00
C0007,J0274,0.999999750000125,1,1,2026-06-06 07:00:00
C0007,J0111,1.0944267910000947,1,1,2026-06-22 08:00:00
C0007,J0085,1.19999950000025,1,1,2026-05-07 07:00:00
C0007,J0286,1.75469987171297,1,1,2026-06-21 23:00:00
C0007,J0050,0.19999999999999998,1,0,2026-06-15 22:00:00
C0008,J0164,0.6999997500001249,1,1,2026-05-11 20:00:00
C0008,J0151,1.6999992500003749,1,1,2026-05-04 05:00:00
C0008,J0002,0.8071062811869011,1,0,2026-05-01 21:00:00
C0008,J0111,0.7472133955000473,1,0,2026-06-04 14:00:00
C0008,J0179,0.599999750000125,0,0,2026-06-14 01:00:00
C0008,J0170,0.6472133955000473,0,0,2026-05-02 08:00:00
C0008,J0228,0.6,1,1,2026-06-10 21:00:00
C0008,J0089,0.5,0,0,2026-06-13 14:00:00
C0008,J0050,0.09999999999999998,0,0,2026-06-16 19:00:00
C0008,J0029,1.19999950000025,1,1,2026-06-28 23:00:00
C0008,J0196,0.19999999999999998,1,1,2026-05-10 06:00:00
C0008,J0231,1.0071062811869012,1,1,2026-05-27 19:00:00
C0008,J0270,1.35469987171297,1,1,2026-05-24 18:00:00
C0008,J0186,0.677349935856485,0,0,2026-06-12 03:00:00
C0008,J0221,0.3,0,0,2026-05-03 08:00:00
C0008,J0066,1.19999950000025,1,1,2026-06-16 06:00:00
C0008,J0278,1.35469987171297,1,0,2026-06-02 10:00:00
C0008,J0015,0.39999999999999997,1,0,2026-06-04 10:00:00
C0008,J0081,0.19999999999999998,1,1,2026-05-08 19:00:00
C0008,J0075,1.1944267910000947,1,1,2026-05-11 07:00:00
C0008,J0266,1.0773499358564849,1,0,2026-05-03 05:00:00
C0008,J0279,1.09999950000025,1,0,2026-05-29 16:00:00
C0008,J0249,0.5,0,0,2026-05-15 15:00:00
C0008,J0031,0.3,1,0,2026-05-15 09:00:00
C0008,J0051,0.899999750000125,0,0,2026-05-16 02:00:00
C0009,J0149,0.6,1,1,2026-06-16 07:00:00
C0009,J0206,0.7773499358564849,1,1,2026-06-03 04:00:00
C0009,J0227,0.5,1,0,2026-05-11 15:00:00
C0009,J0036,0.19999999999999998,0,0,2026-05-24 19:00:00
C0009,J0189,0.5,0,0,2026-05-18 22:00:00
C0009,J0211,0.9472133955000472,1,1,2026-06-10 18:00:00
C0009,J0111,0.19999999999999998,1,1,2026-06-01 14:00:00
C0009,J0183,0.3,0,0,2026-05-20 18:00:00
C0009,J0101,0.3,0,0,2026-05-16 00:00:00
C0009,J0255,0.7472133955000473,1,1,2026-05-04 23:00:00
C0009,J0159,1.65469987171297,1,1,2026-05-09 06:00:00
C0009,J0204,1.0071062811869012,1,0,2026-05-24 03:00:00
C0009,J0015,0.5,1,1,2026-06-22 15:00:00
C0009,J0133,0.19999999999999998,1,0,2026-05-13 00:00:00
C0009,J0122,0.39999999999999997,1,0,2026-05-15 03:00:00
C0009,J0181,0.19999999999999998,0,0,2026-06-05 14:00:00
C0009,J0208,0.9071062811869011,1,1,2026-05-14 13:00:00
C0009,J0106,0.6472133955000473,1,1,2026-06-24 22:00:00
C0009,J0262,1.0472133955000473,0,0,2026-05-22 21:00:00
C0009,J0112,0.6472133955000473,1,0,2026-06-08 05:00:00
C0009,J0197,0.09999999999999998,0,0,2026-05-20 06:00:00
C0009,J0159,1.65469987171297,1,1,2026-06-26 19:00:00
C0009,J0041,0.3,0,0,2026-06-29 22:00:00
C0009,J0195,1.0472133955000473,1,1,2026-06-28 13:00:00
C0009,J0074,0.5,1,0,2026-06-08 14:00:00
C0010,J0269,0.7773499358564849,1,0,2026-05-07 11:00:00
C0010,J0157,0.7472133955000473,1,0,2026-05-16 17:00:00
C0010,J0298,0.3,0,0,2026-05-19 01:00:00
C0010,J0259,1.35469987171297,1,1,2026-05-30 15:00:00
C0010,J0013,0.19999999999999998,0,0,2026-05-18 17:00:00
C0010,J0273,0.6,0,0,2026-05-15 03:00:00
C0010,J0290,0.6999997500001249,1,0,2026-06-22 08:00:00
C0010,J0037,0.899999750000125,1,1,2026-06-27 05:00:00
C0010,J0183,1.65469987171297,1,1,2026-05-18 12:00:00
C0010,J0291,1.441640186500142,1,1,2026-06-10 11:00:00
C0010,J0063,0.3,1,0,2026-05-15 09:00:00
C0010,J0135,0.19999999999999998,0,0,2026-05-07 21:00:00
C0010,J0090,0.9472133955000472,1,1,2026-05-05 03:00:00
C0010,J0254,1.19999950000025,1,1,2026-05-02 05:00:00
C0010,J0018,0.19999999999999998,0,0,2026-05-30 00:00:00
C0010,J0207,0.6999997500001249,1,1,2026-06-10 11:00:00
C0010,J0168,0.09999999999999998,1,0,2026-06-19 06:00:00
C0010,J0015,0.09999999999999998,0,0,2026-06-09 04:00:00
C0010,J0041,0.19999999999999998,1,0,2026-05-20 06:00:00
C0010,J0189,1.09999950000025,1,1,2026-05-05 12:00:00
C0010,J0283,0.6472133955000473,1,1,2026-05-16 17:00:00
C0010,J0185,0.9472133955000472,1,1,2026-06-13 02:00:00
C0010,J0209,0.39999999999999997,1,0,2026-05-28 06:00:00
C0010,J0170,1.0944267910000947,1,1,2026-05-08 04:00:00
C0010,J0060,1.0071062811869012,1,1,2026-05-31 21:00:00
C0011,J0205,0.9472133955000472,1,1,2026-05-01 21:00:00
C0011,J0015,0.9071062811869011,0,0,2026-05-22 15:00:00
C0011,J0053,1.0944267910000947,1,0,2026-06-14 22:00:00
C0011,J0212,0.09999999999999998,1,1,2026-06-28 02:00:00
C0011,J0100,1.641640186500142,1,1,2026-06-29 23:00:00
C0011,J0175,0.39999999999999997,0,0,2026-06-04 06:00:00
C0011,J0207,1.599999250000375,1,1,2026-06-19 16:00:00
C0011,J0122,0.09999999999999998,1,0,2026-06-13 10:00:00
C0011,J0237,0.599999750000125,1,0,2026-06-16 01:00:00
C0011,J0160,0.6999997500001249,1,1,2026-05-30 20:00:00
C0011,J0041,1.0071062811869012,1,1,2026-05-03 20:00:00
C0011,J0069,0.7773499358564849,0,0,2026-06-20 23:00:00
C0011,J0075,0.5472133955000473,1,0,2026-05-02 05:00:00
C0011,J0058,0.3,0,0,2026-06-21 09:00:00
C0011,J0028,0.5472133955000473,1,1,2026-06-12 10:00:00
C0011,J0199,0.6472133955000473,1,1,2026-06-25 20:00:00
C0011,J0234,0.6,0,0,2026-06-05 10:00:00
C0011,J0220,0.19999999999999998,0,0,2026-05-16 20:00:00
C0011,J0156,0.19999999999999998,1,0,2026-05-17 00:00:00
C0011,J0223,1.0472133955000473,0,0,2026-06-27 22:00:00
C0011,J0136,0.09999999999999998,0,0,2026-06-18 09:00:00
C0011,J0250,0.3,1,0,2026-06-22 05:00:00
C0011,J0235,0.6,0,0,2026-06-03 06:00:00
C0011,J0274,1.49999950000025,1,1,2026-06-02 01:00:00
C0011,J0159,0.5,0,0,2026-05-15 21:00:00
C0012,J0104,0.7773499358564849,1,0,2026-05-01 11:00:00
C0012,J0054,1.09999950000025,1,1,2026-05-19 11:00:00
C0012,J0092,0.19999999999999998,0,0,2026-06-06 08:00:00
C0012,J0198,0.6999997500001249,1,1,2026-05-22 04:00:00
C0012,J0068,1.841640186500142,1,1,2026-06-06 10:00:00
C0012,J0201,0.6999997500001249,1,0,2026-05-24 12:00:00
C0012,J0216,0.9071062811869011,1,1,2026-05-11 13:00:00
C0012,J0285,0.3,1,1,2026-05-21 04:00:00
C0012,J0122,0.09999999999999998,0,0,2026-06-07 07:00:00
C0012,J0091,1.1944267910000947,1,1,2026-05-08 13:00:00
C0012,J0030,0.19999999999999998,0,0,2026-06-04 13:00:00
C0012,J0114,0.5,0,0,2026-05-03 07:00:00
C0012,J0017,1.099999750000125,1,0,2026-06-17 13:00:00
C0012,J0129,1.7416401865001419,1,1,2026-05-15 09:00:00
C0012,J0268,0.19999999999999998,0,0,2026-06-27 09:00:00
C0012,J0002,0.19999999999999998,1,1,2026-06-23 20:00:00
C0012,J0163,0.6,1,0,2026-06-06 05:00:00
C0012,J0016,0.8773499358564849,1,1,2026-06-14 05:00:00
C0012,J0251,0.999999750000125,0,0,2026-05-15 16:00:00
C0012,J0015,0.9071062811869011,1,0,2026-06-25 20:00:00
C0012,J0003,1.0944267910000947,1,1,2026-05-18 12:00:00
C0012,J0029,1.29999950000025,1,1,2026-05-24 18:00:00
C0012,J0153,0.6,1,1,2026-06-11 14:00:00
C0012,J0255,1.1944267910000947,1,1,2026-05-22 21:00:00
C0012,J0014,1.45469987171297,1,1,2026-06-02 16:00:00
C0013,J0020,0.19999999999999998,0,0,2026-06-14 12:00:00
C0013,J0299,0.39999999999999997,0,0,2026-06-19 04:00:00
C0013,J0068,1.2944267910000948,1,1,2026-05-11 21:00:00
C0013,J0181,0.8773499358564849,1,0,2026-05-24 03:00:00
C0013,J0041,0.19999999999999998,0,0,2026-06-20 10:00:00
C0013,J0275,0.9472133955000472,1,0,2026-05-28 07:00:00
C0013,J0189,0.799999750000125,1,0,2026-06-27 06:00:00
C0013,J0236,0.6,0,0,2026-06-12 15:00:00
C0013,J0089,0.7773499358564849,1,1,2026-05-25 23:00:00
C0013,J0035,1.0773499358564849,1,0,2026-05-29 06:00:00
C0013,J0010,1.75469987171297,1,1,2026-06-24 12:00:00
C0013,J0063,0.8071062811869011,1,1,2026-05-12 01:00:00
C0013,J0084,0.9472133955000472,1,0,2026-05-29 23:00:00
C0013,J0013,0.7773499358564849,1,1,2026-05-24 09:00:00
C0013,J0178,0.09999999999999998,1,0,2026-06-06 10:00:00
C0013,J0180,1.3944267910000947,1,1,2026-05-22 14:00:00
C0013,J0056,0.09999999999999998,1,0,2026-05-15 17:00:00
C0013,J0043,1.6999992500003749,1,1,2026-06-06 18:00:00
C0013,J0249,0.999999750000125,1,1,2026-05-18 14:00:00
C0013,J0241,0.19999999999999998,0,0,2026-05-04 14:00:00
C0013,J0161,0.7472133955000473,1,1,2026-06-04 13:00:00
C0013,J0181,0.8773499358564849,1,1,2026-05-01 00:00:00
C0013,J0175,0.19999999999999998,0,0,2026-06-18 18:00:00
C0013,J0050,1.3071062811869012,1,1,2026-05-03 15:00:00
C0013,J0128,1.0773499358564849,1,1,2026-05-22 07:00:00
C0014,J0085,0.19999999999999998,1,0,2026-05-25 18:00:00
C0014,J0149,0.3,1,0,2026-06-03 01:00:00
C0014,J0220,0.9071062811869011,1,1,2026-06-05 16:00:00
C0014,J0045,0.3,0,0,2026-06-13 19:00:00
C0014,J0267,0.5,1,0,2026-06-09 20:00:00
C0014,J0103,1.45469987171297,1,1,2026-06-17 22:00:00
C0014,J0294,0.6999997500001249,1,1,2026-06-10 20:00:00
C0014,J0011,1.19999950000025,1,1,2026-05-08 21:00:00
C0014,J0211,0.9472133955000472,1,0,2026-05-18 01:00:00
C0014,J0003,0.19999999999999998,0,0,2026-06-07 02:00:00
C0014,J0043,0.799999750000125,1,0,2026-06-24 04:00:00
C0014,J0168,0.19999999999999998,0,0,2026-05-25 00:00:00
C0014,J0021,0.8071062811869011,1,0,2026-05-19 12:00:00
C0014,J0254,0.799999750000125,1,0,2026-05-12 23:00:00
C0014,J0246,1.65469987171297,1,0,2026-06-02 22:00:00
C0014,J0006,0.3,0,0,2026-06-19 16:00:00
C0014,J0200,0.19999999999999998,0,0,2026-05-30 04:00:00
C0014,J0222,1.65469987171297,1,1,2026-05-13 16:00:00
C0014,J0269,0.3,0,0,2026-05-09 01:00:00
C0014,J0046,0.899999750000125,1,1,2026-06-16 15:00:00
C0014,J0001,0.7773499358564849,1,0,2026-05-28 00:00:00
C0014,J0040,0.999999750000125,1,1,2026-05-05 15:00:00
C0014,J0255,0.7472133955000473,1,1,2026-05-23 09:00:00
C0014,J0177,0.6472133955000473,1,0,2026-06-10 03:00:00
C0014,J0083,0.7773499358564849,0,0,2026-05-06 15:00:00
C0015,J0295,0.19999999999999998,1,1,2026-05-21 23:00:00
C0015,J0242,0.0,1,0,2026-06-26 02:00:00
C0015,J0197,0.0,0,0,2026-05-30 01:00:00
C0015,J0063,0.3,0,0,2026-05-16 22:00:00
C0015,J0016,0.7773499358564849,1,1,2026-06-19 04:00:00
C0015,J0024,0.39999999999999997,0,0,2026-05-19 17:00:00
C0015,J0087,0.7773499358564849,1,1,2026-05-11 04:00:00
C0015,J0188,0.9472133955000472,1,0,2026-06-25 12:00:00
C0015,J0176,0.19999999999999998,0,0,2026-06-02 01:00:00
C0015,J0118,1.177349935856485,1,1,2026-06-04 14:00:00
C0015,J0277,0.5,1,0,2026-06-02 03:00:00
C0015,J0100,0.6472133955000473,0,0,2026-06-26 12:00:00
C0015,J0238,0.7773499358564849,1,1,2026-05-20 00:00:00
C0015,J0018,1.0773499358564849,1,1,2026-06-02 04:00:00
C0015,J0078,0.7773499358564849,1,0,2026-05-07 09:00:00
C0015,J0161,0.09999999999999998,0,0,2026-05-20 22:00:00
C0015,J0148,0.19999999999999998,0,0,2026-05-20 17:00:00
C0015,J0165,0.19999999999999998,0,0,2026-05-26 16:00:00
C0015,J0217,0.19999999999999998,0,0,2026-05-30 11:00:00
C0015,J0178,1.1944267910000947,1,1,2026-05-01 01:00:00
C0015,J0248,0.19999999999999998,0,0,2026-06-18 12:00:00
C0015,J0147,0.19999999999999998,1,1,2026-06-20 08:00:00
C0015,J0002,0.09999999999999998,0,0,2026-06-15 14:00:00
C0015,J0157,0.7472133955000473,0,0,2026-06-14 03:00:00
C0015,J0099,0.19999999999999998,0,0,2026-05-06 15:00:00
C0016,J0074,1.45469987171297,1,0,2026-06-25 04:00:00
C0016,J0043,1.49999950000025,1,1,2026-06-18 09:00:00
C0016,J0090,1.541640186500142,1,0,2026-05-30 07:00:00
C0016,J0275,0.6472133955000473,1,1,2026-06-21 15:00:00
C0016,J0016,0.7773499358564849,1,1,2026-05-27 11:00:00
C0016,J0236,0.6,1,1,2026-06-21 15:00:00
C0016,J0213,0.0,0,0,2026-05-08 20:00:00
C0016,J0184,1.55469987171297,1,1,2026-06-02 13:00:00
C0016,J0217,1.19999950000025,1,1,2026-05-20 14:00:00
C0016,J0272,1.099999750000125,1,1,2026-05-06 10:00:00
C0016,J0200,0.09999999999999998,0,0,2026-05-18 11:00:00
C0016,J0139,0.999999750000125,0,0,2026-05-01 15:00:00
C0016,J0049,0.09999999999999998,1,0,2026-06-24 08:00:00
C0016,J0152,1.3071062811869012,1,1,2026-06-22 18:00:00
C0016,J0002,0.6,0,0,2026-05-20 06:00:00
C0016,J0214,1.0071062811869012,1,0,2026-06-03 10:00:00
C0016,J0163,0.9071062811869011,1,1,2026-06-27 07:00:00
C0016,J0013,0.19999999999999998,1,0,2026-05-03 18:00:00
C0016,J0166,0.8071062811869011,1,1,2026-06-10 05:00:00
C0016,J0232,0.09999999999999998,0,0,2026-06-01 02:00:00
C0016,J0285,0.9071062811869011,1,1,2026-05-25 22:00:00
C0016,J0153,1.207106281186901,1,1,2026-05-26 00:00:00
C0016,J0073,1.2546998717129698,1,1,2026-05-10 04:00:00
C0016,J0133,0.3,1,1,2026-05-21 09:00:00
