query_id,candidate_id,posted_day,skill_match,experience_years,distance_km,past_ctr,embedding_sim,segment,relevance
2,2_28,16,0.3206324092678695,1.2571473482946325,16.04754814115333,0.35692603184219374,0.3686761050555836,segment_A,0
2,2_29,16,0.2863338441727009,4.08048166799119,4.259760380853594,0.10583132368737365,0.5680347796390457,segment_B,1
2,2_30,16,0.28018235399931957,10.808590959182675,5.50018020620618,0.08100607631865707,0.5814569154163265,segment_B,1
2,2_31,16,0.8780346235328328,5.336875252773122,21.511913790162247,0.09450573735056515,0.5577529363384293,segment_B,1
2,2_32,16,0.41214761305970143,2.8112064838716946,30.50962653107055,0.23941571032643894,0.5429481423671199,segment_A,0
2,2_33,16,0.47851217684418396,4.564397528988147,61.498993858385454,0.031097231097176128,0.7839982768877395,segment_B,0
2,2_34,16,0.6969163283033988,2.1499284158848733,10.493335488632672,0.239916050029505,0.30783312157192055,segment_B,0
2,2_35,16,0.4119235433034951,13.561361813339035,0.4445419368820615,0.14122524831853325,0.4901117240834748,segment_B,1
2,2_36,16,0.41661066848594763,1.7775440665317714,2.7509591746938,0.22036790717288796,0.7038841676935259,segment_B,0
2,2_37,16,0.46446038924305466,3.05938893704934,2.8666255104679856,0.11859990638388683,0.7276171656808466,segment_B,1
2,2_38,16,0.5336443154785532,5.006082436829911,50.066211038125054,0.233461385872155,0.2440825431179769,segment_A,0
2,2_39,16,0.6782538016111654,4.329226031798762,5.6038410189807015,0.2124553155941816,0.4437760205019434,segment_A,3
3,3_0,8,0.5133457806089338,1.1993726900798196,9.092834663306414,0.06073446259100296,0.5448081038713984,segment_B,0
3,3_1,8,0.6115460923565235,5.349217914643004,21.051668653221988,0.21069993449082253,0.6523347312153913,segment_A,1
3,3_2,8,0.6084160856635705,3.966871715743343,4.093146453629929,0.22239214994941195,0.5574370701242434,segment_A,0
3,3_3,8,0.26210998606384445,5.387304396061541,4.9597888993700865,0.1172108976024636,0.7266406728802525,segment_B,0
3,3_4,8,0.6609673380654638,1.8469417545172382,5.890832562527876,0.1036961359427637,0.48290624409331906,segment_A,1
3,3_5,8,0.02662209467342533,6.819775422859911,23.49953222817779,0.14856788408888041,0.44020966462897904,segment_B,0
3,3_6,8,0.6052691723533339,0.8709735768094631,29.90923562517052,0.18140090319822505,0.9867173193102896,segment_A,2
3,3_7,8,0.09724208647103134,1.2439253945747573,2.2439503721701426,0.4825609106275874,0.5709627768995655,segment_B,0
3,3_8,8,0.6558056913044976,6.7383572868078785,35.07129157257865,0.11522122828041866,0.3704933217238614,segment_B,0
3,3_9,8,0.5671858904839486,3.756011268409072,23.044388681501022,0.033566631370905806,0.3750325227953476,segment_B,0
3,3_10,8,0.7672263970963296,5.4101285795025,1.4378576629181559,0.36186416541402466,0.3303176153843587,segment_A,2
3,3_11,8,0.41814772691847585,3.9793176353160695,16.592061812679724,0.18388032766135287,0.6685824840542218,segment_A,1
3,3_12,8,0.8157535185854567,2.082998557600396,13.433840769061963,0.23662695963975838,0.4344120872792165,segment_A,3
3,3_13,8,0.7043605772324271,1.102742569301984,11.156570553175808,0.2037555203943533,0.5229252456181674,segment_B,1
3,3_14,8,0.315250757642554,0.49040998202639957,1.2170544680227278,0.10175416920614778,0.48856843860111165,segment_A,0
3,3_15,8,0.40748238051744634,10.525000627902175,15.655860105462297,0.07380222829507435,0.6316686334293682,segment_A,0
3,3_16,8,0.42856864476785866,0.6508672612297492,11.6670855555239,0.2345433930476017,0.3475860632808764,segment_A,0
3,3_17,8,0.5239447513217532,8.518474357108994,4.707786290565005,0.26166659250057267,0.3063969884942572,segment_A,2
3,3_18,8,0.30128063663595245,3.602190432340141,8.922083786685748,0.04081870991787026,0.540373515292687,segment_A,0
3,3_19,8,0.6977862410134504,4.070564178759328,22.041152692645106,0.0641228433381029,0.6081726712459814,segment_A,0
3,3_20,8,0.3390195938854485,3.8758146718642346,0.7062237618053199,0.16112989588021884,0.5598558163575753,segment_A,0
3,3_21,8,0.27637444822007023,4.940629731341796,8.207337208502228,0.12720242124041642,0.354298328762481,segment_B,0
3,3_22,8,0.45545277479248447,1.6925224287778307,27.58395336662667,0.17851376724569767,0.6219472715764509,segment_A,0
3,3_23,8,0.7182409419343098,0.29041739108608283,8.4108982997185,0.21639187091542103,0.36610503312278586,segment_A,0
3,3_24,8,0.33241278803728713,2.0458776589812695,29.373817268943966,0.1975442454805229,0.406123043938451,segment_B,0
3,3_25,8,0.7429077630105707,4.6451745208383635,2.686470251296668,0.13962603618230876,0.3300883655500396,segment_B,0
3,3_26,8,0.9226741838602164,1.2558405081126527,22.12956422792425,0.004915607609727849,0.7342085027573655,segment_A,1
3,3_27,8,0.6864357636489177,6.9351060499250305,41.65647478767308,0.027887775636098622,0.6140158773849228,segment_B,2
3,3_28,8,0.5369883407217615,3.0087525363432546,2.2909613553608823,0.14983347212269632,0.6088988076221972,segment_B,2
3,3_29,8,0.5908219726072635,1.1445775110232899,26.45195513887512,0.14747017405970209,0.7244980558056411,segment_B,0
3,3_30,8,0.6805362137018228,3.7283706636617104,4.542360915057768,0.1095352802555557,1.0,segment_B,2
3,3_31,8,0.9047172250847687,4.58883575108933,1.835863266690985,0.2002878818813136,0.192339301296172,segment_B,1
3,3_32,8,0.6199416007004351,4.830566005708832,1.549889375600923,0.06779515303131523,0.36709221544212056,segment_A,1
3,3_33,8,0.7186001260198207,6.743515255604897,7.787765473251676,0.05371368949883699,0.3890884848485857,segment_A,3
3,3_34,8,0.5417752339857845,0.7999455706996258,0.21874228075345473,0.21231273549401902,0.3468524679711153,segment_B,0
3,3_35,8,0.6793238806836918,6.749950791569663,4.221384521474558,0.1298897536305133,0.3060350154313317,segment_B,1
3,3_36,8,0.4625580101853557,7.180691405335106,7.830611934568869,0.2495748040859905,0.4460624484700342,segment_A,1
3,3_37,8,0.5949409362395579,1.1051775940395485,8.792589969981707,0.06814724776269779,0.2810113312479071,segment_A,0
3,3_38,8,0.34534206763409114,1.3363078557584804,3.4749815479644464,0.17502667789757342,0.5603076261567344,segment_B,0
3,3_39,8,0.7290766886767973,5.604631748832254,5.737739202753309,0.12438335430591971,0.5093056978571506,segment_A,1
4,4_0,47,0.4724436232871077,8.2069874904697,9.207962626429142,0.15221075570587492,0.3448431760435925,segment_A,1
4,4_1,47,0.40870876874120204,1.9531596941423761,12.832544989826475,0.01499210650711806,0.6542978636401902,segment_A,0
4,4_2,47,0.6926302502726828,0.2119689182641385,13.383943003804724,0.14198554393486748,0.2998320342153438,segment_B,1
4,4_3,47,0.6795960746065689,2.659754162526634,3.604525756247604,0.046324922647808936,0.6503678589024016,segment_A,1
4,4_4,47,0.9955529842473283,2.330110160127461,5.423206892433129,0.19575123044989323,0.7135056503813896,segment_A,3
4,4_5,47,0.9678044098921174,7.201375587683997,0.2145697436430377,0.07270687294817076,0.5379556283758556,segment_A,3
4,4_6,47,0.4789824664139305,2.0547395432578144,8.07317801231989,0.31771491806561286,0.46828164938684436,segment_B,0
4,4_7,47,0.26511065347504303,10.598194006250667,20.849184090768677,0.43357440462906655,0.5720557834957412,segment_A,0
4,4_8,47,0.10690772231999049,6.752742099828699,0.5564125597336248,0.1589521245532088,0.0,segment_A,0
4,4_9,47,0.297211288228646,3.604977977536673,27.29216731859868,0.1966451187855672,0.5544064793273831,segment_A,0
4,4_10,47,0.438823569629017,1.4211663156753835,34.10697372904575,0.23522617100232657,0.47959628038883473,segment_B,0
4,4_11,47,0.43439825062124393,4.099180533170709,12.557520826144822,0.23975343088139794,0.4908869396497416,segment_B,0
4,4_12,47,0.43004865616769267,3.0094515927828254,27.35506773549614,0.12755482679890767,0.6271758523216089,segment_A,1
4,4_13,47,0.522474097129749,5.036283353493237,9.282821612523414,0.2657663131945483,0.486541594118349,segment_A,1
4,4_14,47,0.470749566333957,5.6311962961882,4.941010081668458,0.3547593099250803,0.2947627658027916,segment_B,0
4,4_15,47,0.6486519861257141,15.587807126467757,0.9505796773298429,0.054000578680043515,0.47454751925143196,segment_A,1
4,4_16,47,0.7124194944964687,2.284948508699328,0.763450239417931,0.1795151560513983,0.5121599871345484,segment_B,2
4,4_17,47,0.3785441918830405,5.9270715255564905,27.514194727007542,0.20490176384421407,0.5206881040845823,segment_A,0
4,4_18,47,0.9092763567255975,2.3969719171993815,41.4774144558025,0.1755834685280069,0.5291454861113123,segment_B,1
4,4_19,47,0.5059397807715502,1.620595035639205,11.872050385231342,0.25766990141366064,0.6870864280853396,segment_A,0
4,4_20,47,0.5194639940034269,3.5700533696070957,33.47239733075493,0.05182654642461441,0.30451378045385347,segment_B,0
4,4_21,47,0.5301224767449018,2.0032787078646823,15.383541118167866,0.4046738065076232,0.531626082109673,segment_A,0
4,4_22,47,0.47344214560726566,0.4296406993995147,25.17521971775004,0.16293875689312393,0.7321873457512833,segment_B,0
4,4_23,47,0.542537295270073,0.9624272591718996,14.174077374213647,0.32135552401022377,0.18776993055130486,segment_B,0
4,4_24,47,0.9398333328243431,1.1095311067735447,13.539704575116065,0.04864106332687745,0.5323364025404096,segment_B,2
4,4_25,47,0.336242666601467,1.7075108629648699,6.395708667777379,0.2985347278214749,0.3946318696448522,segment_A,0
4,4_26,47,0.25454056851312434,8.04675565875088,14.119153998270848,0.0795602197513186,0.4332721307948411,segment_A,0
4,4_27,47,0.794901390697173,3.3751529839575407,4.508596355307959,0.05337349195529953,0.33713464942140403,segment_B,1
4,4_28,47,0.696786210598039,2.3351928695188042,0.8611379472347138,0.04070468656929018,0.46948087117392007,segment_B,2
4,4_29,47,0.9833656712835015,5.080591928640355,11.512152400083552,0.07262548358812486,0.8314260105968427,segment_A,2
4,4_30,47,0.40619874128671046,3.4284162553476194,1.4785754376293008,0.043832220521025776,0.2724025349881015,segment_A,0
4,4_31,47,0.7450058419096685,3.9104022802976988,8.526252121337093,0.11438583181944995,0.28947019955381104,segment_A,0
4,4_32,47,0.2991560439015063,2.6612310607835314,0.3309874597140625,0.15774955217179754,0.2656517773705692,segment_B,0
4,4_33,47,0.39600898997196615,1.5364397491755302,14.311951730319734,0.045676639203507334,0.8109352915930581,segment_B,0
4,4_34,47,0.8020233034805981,3.2416872054029704,5.676787326538084,0.1689183274576289,0.41677885300616835,segment_B,1
4,4_35,47,0.38973434115830097,3.0467820734650526,1.9895649198139786,0.1672919088983864,0.49538496913741864,segment_B,0
4,4_36,47,0.7945113200630068,6.037093137798768,8.024383733100132,0.13763944050586627,0.4274990706008769,segment_A,2
4,4_37,47,0.8975179156397984,3.327526602086776,7.553007155627824,0.158833714431266,0.33000388188744356,segment_A,1
4,4_38,47,0.5716278482429364,1.8298668646851235,22.122970363846147,0.05225270817428423,0.4576728836094016,segment_A,0
4,4_39,47,0.9231241660372237,1.727581183879655,37.829319654523424,0.23858460751742447,0.9424838490325808,segment_B,2
5,5_0,31,0.8948054498087841,3.1069757684111394,38.65269027888355,0.2582829932454411,0.3034071811243475,segment_A,1
5,5_1,31,0.6374223473697267,2.853321177695249,45.130913261574264,0.1893661509453266,0.5594935151457672,segment_B,1
5,5_2,31,0.8844884508378976,0.953211951523299,0.8095796261619073,0.23214586075266594,0.7901438859441482,segment_A,3
5,5_3,31,0.5965755597602993,8.519369246808957,16.67564909291061,0.23091060863471247,0.41171681107513214,segment_B,0
5,5_4,31,0.4222171289768844,9.33422100123723,9.434271823488329,0.032009185937076925,0.5711257074257106,segment_B,1
5,5_5,31,0.3938770682663182,8.334553777765285,0.2905314631991865,0.16658035242050803,0.0051016305130600625,segment_B,0
5,5_6,31,0.5145298063465759,9.548189931870603,7.607747358013076,0.16062717275300634,0.4929927439127287,segment_A,1
5,5_7,31,0.6818728095046408,14.097170643558549,4.226380805840599,0.08761169133363818,0.44365238853328304,segment_B,2
5,5_8,31,0.7359896094106113,1.7201445855866864,11.168015290716081,0.028633597835474336,0.3526704315661307,segment_B,0
5,5_9,31,0.7831474287521819,13.701209528318449,16.807256832038345,0.19940785101277675,0.6946610845331358,segment_B,2
5,5_10,31,0.614022290882221,2.5429215632783637,11.053394953762528,0.14345912528977353,0.4412761373077109,segment_A,1
5,5_11,31,0.6024351731891482,5.442887817587691,14.159257752358204,0.11152611963559114,0.4680540523231543,segment_A,2
5,5_12,31,0.33068573240945026,0.7212653523953082,13.615620947635646,0.05616684446326541,0.4321052825379672,segment_A,0
5,5_13,31,0.8100937463575493,2.2760483682054775,0.017699698932562926,0.06863401410961567,0.15497314308228627,segment_B,1
5,5_14,31,0.31120399384801223,6.889016452370724,50.872618737384954,0.057217658498610886,0.29624244078614703,segment_B,0
5,5_15,31,0.6503101451273542,5.630971779844261,23.382736635605802,0.19242531945880006,0.6729968275016389,segment_A,1
5,5_16,31,0.6879914906776271,2.501920352049915,0.43410449907815435,0.1134215623534547,0.12020888356160508,segment_B,0
5,5_17,31,0.3821648319218231,3.6492062328337633,3.773154280228704,0.21101505872627455,0.362063237069173,segment_B,0
5,5_18,31,0.5419308057283472,2.073752547786337,3.9762950618096697,0.013402417746938256,0.4280503898678425,segment_A,1
5,5_19,31,0.8193369358846576,6.875879106627799,1.759714617149327,0.2781938109190335,0.8138519361124817,segment_A,3
5,5_20,31,0.26311232760052916,8.906108621898689,1.1825925134359123,0.29717327784789827,0.6383486777893465,segment_B,0
5,5_21,31,0.2733832925921328,1.727240674934012,10.375920773766794,0.10879081988247294,0.3997093051304421,segment_B,0
5,5_22,31,0.3720121582310431,3.3676272149540654,1.7400921070596145,0.09108892900923864,0.7348124654807991,segment_A,0
5,5_23,31,0.4620062109696572,0.912453494888808,21.08274643002756,0.2770386308867261,0.36670715230979845,segment_B,0
5,5_24,31,0.8814299075814624,4.088938817617102,10.441347560606275,0.06352953535787488,0.681637964672121,segment_B,2
5,5_25,31,0.6742648920357577,5.038612910039712,3.7908945047404656,0.2939324278314422,0.2554020957338572,segment_B,1
5,5_26,31,0.2706404210201545,4.343076332409213,19.57655551663789,0.19861976632708275,0.6931864097220483,segment_B,0
5,5_27,31,0.3908485094082989,4.754908057023269,16.93992030797132,0.17580099901449112,0.42689594381522256,segment_B,0
5,5_28,31,0.8208388241388489,3.0918414666778546,42.913433920121186,0.1316118325398289,0.3148692366305714,segment_B,0
5,5_29,31,0.22258299231081405,3.150868217103037,2.595594046400771,0.24876305935529275,0.4609141496462635,segment_A,0
5,5_30,31,0.7512915460370415,3.0353514812984956,2.198133298922659,0.014969971761828222,0.5499219523496387,segment_B,1
5,5_31,31,0.26456520594944344,2.2170512405544827,2.410083053660377,0.1928411093925576,0.4109452825053718,segment_A,0
5,5_32,31,0.8430661989697483,2.4589428700999623,6.642117333895059,0.015244368865835002,0.5997116310791583,segment_B,2
5,5_33,31,0.9073516033473709,4.873754677723004,27.614973200728194,0.20418487366216334,0.39506110094046787,segment_A,2
5,5_34,31,0.5840492285186193,8.525489412606005,47.73015113654139,0.306402798616365,0.6116670309076444,segment_B,0
5,5_35,31,0.22701513219956526,1.4562208604909785,13.576621109413772,0.052616302395995906,0.5795999711665879,segment_A,0
5,5_36,31,0.31059182646389744,3.141494805964151,25.040673572246234,0.25847177021791784,0.48903385015257167,segment_A,0
